"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"0440010147","1497 SW SPRUCE DR","1/14/2022","$439,900.00","Qualified","01","0.09","Residential","2020","2392","$183.90","EASTMORE HOMES"
"093A010072","2749 SE FIELDSTONE DR","3/11/2022","$400,000.00","Qualified","01","0.57","Residential","1971","2664","$150.15","FIELDSTONE"
"080A010110","1767 SE BRANDY LN","2/9/2022","$210,000.00","Qualified","01","0.54","Residential","1981","1416","$148.31","BRANDYWINE"
"055A030019","874 NW COLT LN","5/20/2022","$264,400.00","Qualified","01","0.57","Residential","1971","1908","$138.57","WINCHESTER HILLS"
"093D010141","3534 SE MICA CIR","5/13/2022","$340,000.00","Qualified","01","0.0","Residential","2016","1868","$182.01","AVONDALE SPRINGS -NEW"
"0660040014","1595 NE ELM ST","5/12/2022","$115,000.00","Qualified","01","0.0","Residential","1921","1152","$99.83","MILLSTEAD VILLAGE"
"045B010262","1642 SW SUGARMAPLE DR","4/19/2022","$252,000.00","Qualified","01","0.3","Residential","1988","1358","$185.57","SUGAR HILL and PINE VIEW"
"046A010138","320 SE WINDSOR WALK","3/4/2022","$242,500.00","Qualified","01","0.23","Residential","1986","1794","$135.17","BILTMORE PLACE"
"079B010199","3304 SE SAM'S WAY","3/24/2022","$317,000.00","Qualified","01","0.5","Residential","1987","2122","$149.39","GARDENS OF FIELDSTONE"
"0630160031","2624 NE LAKEWOOD WAY","4/1/2022","$235,900.00","Qualified","01","0.51","Residential","1967","976","$241.70","HI ROC"
"093C010048","1506 NE LOCOMOTIVE DR","5/18/2022","$272,600.00","Qualified","01","0.25","Residential","2006","1608","$169.53","OLD COVINGTON JUNC"
"0640010369","1500 NE RIVERBROOKE WAY","1/27/2022","$887,239.00","Qualified","90","0.0","Residential","2005","2857","$310.55","RIVER CLUB at B  T"
"077C010110","2330 SE DEERFIELD CHASE","1/27/2022","$887,239.00","Qualified","90","0.0","Residential","1992","2717","$326.55","BRENTWOOD 123"
"080B010189","3811 SE EDEN GLEN DR","1/27/2022","$887,239.00","Qualified","90","0.0","Residential","1987","1706","$520.07","EDEN GLEN"
"C230030010","1324 NW NORTH HICKS CIR","1/6/2022","$209,000.00","Qualified","01","0.43","Residential","1964","1969","$106.15","HICKS SUB"
"093B010137","2104 SE HIGHLAND CLUB DR","5/10/2022","$360,200.00","Qualified","01","0.0","Residential","1989","3031","$118.84","HIGHLAND CHASE"
"011A010020","2950 SW GLENHAVEN CT","4/29/2022","$195,000.00","Qualified","01","0.22","Residential","1973","1740","$112.07","HAVENRIDGE SUB"
"051C010090","816 SE CEDAR LAKE DR","5/12/2022","$220,000.00","Qualified","01","0.0","Residential","1983","1224","$179.74","CEDAR BROOK"
"079C010029","3370 SE SPRING CREEK DR","3/11/2022","$279,000.00","Qualified","01","0.39","Residential","1980","2040","$136.76","SALEM EAST"
"093A010001","2205 SE COUNTRY CLUB DR","5/16/2022","$318,000.00","Qualified","01","0.63","Residential","1972","3736","$85.12","FIELDSTONE"
"051B010206","557 SE OGLESBY BRIDGE RD","3/25/2022","$229,300.00","Qualified","01","0.6","Residential","1985","1041","$220.27","BRISTOL BUDDY DAWSON"
"0780100024","3406 SE KINGSTON DR","5/17/2022","$265,500.00","Qualified","01","0.0","Residential","1973","1733","$153.20","PINEWOOD SHORE"
"057B010148","212 NW ODYSSEY TURN","3/28/2022","$196,000.00","Qualified","01","0.06","Residential","2004","1714","$114.35","CALLAWAY XING TH"
"079002057A","1650 SE HONEY CREEK RD","4/29/2022","$930,000.00","Qualified","01","4.37","Residential","1988","6050","$153.72","RURAL MAP 79"
"011001005A","2956 SW HURST RD","3/15/2022","$241,900.00","Qualified","01","0.64","Residential","1964","2052","$117.88","RURAL MAP 11"
"050A010163","1080 SE PLANTATION BLVD","1/19/2022","$285,000.00","Qualified","01","0.46","Residential","1991","1470","$193.88","PLANTATION WOODS"
"031A010128","3867 SW QUAIL MANOR DR","4/14/2022","$320,000.00","Qualified","01","0.6","Residential","1987","1888","$169.49","QUAIL MANOR"
"032A010089","1571 SW HIGHWAY 212","4/8/2022","$264,900.00","Qualified","01","0.46","Residential","1976","1242","$213.29","HIDDEN VALLEY"
"077D010269","1366 SE FALL RIVER DR","2/17/2022","$464,000.00","Qualified","01","0.37","Residential","2005","3201","$144.95","FOUNTAINCREST"
"046B010002","943 SE LOST VALLEY DR","5/11/2022","$430,000.00","Qualified","01","0.82","Residential","1983","3367","$127.71","LOST VALLEY"
"049B010080","4072 SE SWEET WATER CT","5/27/2022","$150,000.00","Qualified","01","0.0","Residential","1976","1742","$86.11","WILLOW CREEK"
"049A010406","720 SE SUGAR HILL LN","2/10/2022","$1,979,712.00","Qualified","90","0.92","Residential","1981","1532","$1,292.24","HONEY CREEK"
"0660010025","1717 NE RIVER ST","5/13/2022","$258,390.00","Qualified","01","0.28","Residential","1972","900","$143.55","MILLSTEAD VILLAGE"
"077D010303","1608 SE BROLINGTON CT","2/10/2022","$1,979,712.00","Qualified","90","0.4","Residential","2003","3369","$587.63","FOUNTAINCREST"
"0770020141","2481 SE OLD SALEM CIR","2/10/2022","$1,979,712.00","Qualified","90","1.09","Residential","1986","2603","$760.55","OLD SALEM ESTATES"
"077E010301","3004 SE PEACH BLOSSOM TRCE","2/10/2022","$1,979,712.00","Qualified","90","0.37","Residential","2002","3234","$612.16","ARBOR GLEN"
"092A010056","2211 NE GINGER LAKE DR","2/10/2022","$1,979,712.00","Qualified","90","0.0","Residential","2017","3159","$626.69","GINGER LAKES"
"057B010145","206 NW ODYSSEY TURN","2/10/2022","$1,979,712.00","Qualified","90","0.06","Residential","2004","1898","$1,043.05","CALLAWAY XING TH"
"010D010076","2915 SW EMME CT","5/27/2022","$317,100.00","Qualified","01","0.04","Residential","2019","1792","$176.95","ELLIS POINTE"
"049B010160","413 SE WILLOW CT","1/12/2022","$213,800.00","Qualified","01","0.0","Residential","1986","1272","$168.08","WILLOW CREEK"
"025A010388","3516 SW HEATHERVALE WAY","2/14/2022","$210,000.00","Qualified","01","0.59","Residential","1997","1982","$105.95","CAMBRIDGE CREEK SUB"
"C380010132","950 NW DOESKIN DR","3/31/2022","$227,700.00","Qualified","01","0.0","Residential","1978","1242","$183.33","NORTHRIDGE"
"079C010431","3531 SE SOUTHGATE WAY","3/11/2022","$215,000.00","Qualified","01","0.17","Residential","1987","1240","$86.69","SOUTH GATE DUPLEX"
"049A010113","3770 SE CLUBHOUSE LN","3/18/2022","$324,300.00","Qualified","01","0.51","Residential","1973","2412","$134.45","HONEY CREEK"
"C390010022","1791 SE BIG HORN CT","3/29/2022","$160,650.00","Qualified","01","0.19","Residential","1983","1093","$146.98","HUNTING CREEK HOMES"
"045A010034","1394 SW ALMAND CREEK DR","1/10/2022","$153,200.00","Qualified","01","0.37","Residential","1984","1196","$128.09","ALMAND CREEK SUB"
"080C010150","3506 SE TIFFANY DR","5/13/2022","$343,500.00","Qualified","01","0.4","Residential","1989","2272","$151.19","STONEY BROOK"
"046B010309","2642 SE LAUREL WOODS LN","3/11/2022","$244,100.00","Qualified","01","0.46","Residential","1989","1588","$153.72","LAUREL WOODS"
"049A010387","3629 SE GOLFBROOK CT","2/18/2022","$288,000.00","Qualified","01","0.19","Residential","1980","2430","$118.52","HONEY CREEK"
"080C010159","3600 SE CHERRY CREEK DR","1/19/2022","$235,700.00","Qualified","01","0.46","Residential","1990","1649","$142.94","CHERRY CREEK"
"045B010094","1590 SW CHERRY HILL LN","3/29/2022","$262,100.00","Qualified","01","0.54","Residential","1985","1113","$235.49","SUGAR HILL and PINE VIEW"
"079B010283","3419 SE UNCLE GENE'S WAY","2/28/2022","$306,000.00","Qualified","01","0.0","Residential","1996","2264","$135.16","GARDENS OF FIELDSTONE"
"079C010282","1669 SE UNDERWOOD DR","1/18/2022","$210,000.00","Qualified","01","0.0","Residential","1984","1632","$128.68","SALEM WOODS"
"064A010030","2359 NE PETTIT DR","2/2/2022","$322,100.00","Qualified","01","0.58","Residential","2002","1562","$206.21","RIVER RIDGE"
"0690010065","1492 A NE PINE LOG RD","4/21/2022","$100,300.00","Qualified","01","0.0","Residential","1973","700","$143.29","VIEW POINT EAST"
"091A010162","3104 NE MCCART LANDING DR","5/17/2022","$398,481.00","Qualified","01","0.0","Residential","2006","3614","$110.26","MCCART LANDING"
"025A010202","1089 SW WEST ADRIAN CIR","1/31/2022","$190,000.00","Qualified","01","0.47","Residential","1978","1380","$137.68","ADRIAN VILLAS SUB"
"080001033B","1221 SE MAGGIE LN","1/14/2022","$220,000.00","Qualified","01","0.53","Residential","1987","1318","$166.92","WOODLAND FOREST-LEISURE WOODS"
"057B010170","1664 NW CALLAWAY LP","3/3/2022","$300,000.00","Qualified","01","0.22","Residential","2002","2822","$106.31","SUGAR HILLat CALLAWAY"
"093C010112","1438 NE STEAM ENGINE WAY","1/21/2022","$240,000.00","Qualified","01","0.21","Residential","2007","1552","$154.64","OLD COVINGTON JUNC"
"0640010230","1681 NE RIVERCHASE CIR","2/22/2022","$250,000.00","Qualified","01","0.19","Residential","1999","1831","$136.54","STONES THROW SUB"
"047C010105","668 SE RALPH RD","1/14/2022","$185,900.00","Qualified","01","0.23","Residential","1972","1218","$152.63","LAKERIDGE"
"051C010181","4860 SE CEDAR BROOK DR","1/21/2022","$176,000.00","Qualified","01","0.5","Residential","1986","1433","$122.82","CEDAR BROOK"
"0780040015","3063 SE HIGHWAY 20","1/14/2022","$195,000.00","Qualified","01","0.46","Residential","1972","1425","$136.84","PINEWOOD SHORE"
"047C010341","2929 SE HIGH BROOK WAY","3/28/2022","$250,800.00","Qualified","01","0.0","Residential","1985","1206","$207.96","STANTON and LANDM"
"079B010234","3249 SE LINDA'S CIR","1/31/2022","$285,000.00","Qualified","01","0.41","Residential","1999","2456","$116.04","GARDENS OF FIELDSTONE"
"057B010191","1510 NW CALLAWAY LP","1/25/2022","$237,677.00","Qualified","01","0.75","Residential","2002","2055","$115.66","SUGAR HILLat CALLAWAY"
"064B010187","2305 NE TILLER MILL LN","3/31/2022","$373,420.00","Qualified","01","0.22","Residential","2021","3252","$114.83","HARVEST MILL"
"077E010316","2909 SE CRABAPPLE CIR","1/4/2022","$318,000.00","Qualified","01","0.38","Residential","2002","3166","$100.44","ARBOR GLEN"
"075A010240","1480 SE OAK FOREST WAY","1/28/2022","$170,000.00","Qualified","01","0.16","Residential","1973","2156","$78.85","OAK FOREST"
"049A010288","591 SE CLUBHOUSE DR","5/19/2022","$355,000.00","Qualified","01","0.8","Residential","1978","2408","$147.43","HONEY CREEK"
"049A010051","696 SE SUGAR CREEK TRL","1/21/2022","$248,200.00","Qualified","01","0.49","Residential","1973","1851","$134.09","HONEY CREEK"
"045B010119","1637 SW CHERRY HILL LN","2/18/2022","$225,000.00","Qualified","01","0.15","Residential","1985","1656","$135.87","SUGAR HILL and PINE VIEW"
"014A010104","2960 SW PARKMOOR DR","5/31/2022","$350,000.00","Qualified","01","0.57","Residential","2000","2076","$168.59","RICHMOND"
"077D010284","1138 SE FOUNTAIN CREST DR","5/31/2022","$455,000.00","Qualified","01","0.38","Residential","2003","3495","$130.19","FOUNTAINCREST"
"0570010006","1523 NW PINEVIEW LN","5/31/2022","$185,000.00","Qualified","01","0.42","Residential","1960","1697","$109.02","SHIPP SUB"
"011B010054","1280 SW SCENIC BROOK TRL","5/31/2022","$331,500.00","Qualified","01","0.58","Residential","1993","2340","$141.67","BRIDGE WATER PLACE"
"077D010336","2851 SE WELLINGTON WAY","5/31/2022","$535,000.00","Qualified","01","0.59","Residential","2004","3371","$158.71","ST REMY"
"C390010045","1726 SE BOB WHITE LN","5/31/2022","$565,000.00","Qualified","01","0.0","Residential","1994","1260","$106.66","HUNTING CREEK TOWNHOMES"
"0280010124","2219 SW HERITAGE CROSSING","5/31/2022","$249,000.00","Qualified","01","0.68","Residential","1986","1336","$186.38","HERITAGE HEIGHTS"
"075A010200","1350 SE EARLE CT","5/31/2022","$268,000.00","Qualified","01","0.27","Residential","1975","1700","$157.65","EARLE CT"
"C010020005","1250 NW HARVEL ST","5/31/2022","$220,000.00","Qualified","01","0.17","Residential","1950","1162","$189.33","CITY MAP 01"
"051A010086","1721 SW HOLMES DR","5/27/2022","$335,000.00","Qualified","01","1.03","Residential","1973","2203","$152.07","DEER RUN"
"025A010454","3490 SW HEATHERVALE WAY","5/27/2022","$350,000.00","Qualified","01","0.66","Residential","1998","1660","$210.84","CAMBRIDGE CREEK SUB"
"0930010077","3022 NE OLD COVINGTON RD","5/27/2022","$515,000.00","Qualified","01","4.79","Residential","2004","2789","$184.65","HORSESHOE SPRINGS"
"0440010139","1326 SW FLORA DR","5/27/2022","$473,900.00","Qualified","01","0.13","Residential","2021","1836","$258.12","EASTMORE HOMES"
"077D010022","1351 SE KAY TERR","5/27/2022","$379,008.00","Qualified","01","1.18","Residential","1993","2247","$168.67","NANTUCKET"
"011A010110","2691 SW TURNER VALLEY CIR","5/27/2022","$257,000.00","Qualified","01","0.46","Residential","1975","1716","$149.77","TURNER VALLEY SUB"
"004002019A","3185 SW UNION CHURCH RD","5/27/2022","$150,000.00","Qualified","01","0.67","Residential","1958","1556","$96.40","RURAL MAP 04"
"0250010001","820 SW SMYRNA RD","5/27/2022","$279,000.00","Qualified","01","1.4","Residential","1964","1968","$141.77","RURAL MAP 25"
"032C010060","2380 SW STEDMAN LN","5/26/2022","$420,000.00","Qualified","01","0.77","Residential","1996","2254","$186.34","DEER FOREST"
"0550020024","1739 NE HI ROC RD","5/26/2022","$247,000.00","Qualified","01","1.5","Residential","1972","1056","$233.90","PINETREE SUB"
"077C010286","2506 SE MEADOWMIST PL","5/26/2022","$405,000.00","Qualified","01","0.46","Residential","1998","2588","$156.49","THE OAKES at BRENTWOOD"
"0920010003","2560 NE OLD COVINGTON RD","5/26/2022","$295,000.00","Qualified","01","1.41","Residential","1966","2451","$120.36","RURAL MAP 92"
"092A010063","2108 NE GINGER ESTATES DR","5/26/2022","$435,000.00","Qualified","01","0.0","Residential","2007","2995","$145.24","GINGER LAKES"
"C350040003","860 NE LEGION RD","5/25/2022","$255,000.00","Qualified","01","0.42","Residential","1967","1181","$215.92","PLANTATION DEV and ACRES"
"049A010422","745 SE SUGAR HILL LN","5/25/2022","$300,000.00","Qualified","01","0.61","Residential","1984","1692","$177.30","HONEY CREEK"
"0480010140","3280 SE SQUIRE LN","5/25/2022","$350,000.00","Qualified","01","1.67","Residential","1980","2527","$138.50","BENT CREEK"
"0630190025","2426 NE HI ROC CIR","5/25/2022","$200,000.00","Qualified","01","0.17","Residential","1972","892","$224.22","HI ROC"
"0660100007","1782 NE GREEN ST","5/24/2022","$205,000.00","Qualified","01","0.42","Residential","1910","832","$246.39","MILLSTEAD VILLAGE"
"0580010069","2140 NE INDIAN SHOALS DR","5/24/2022","$780,000.00","Qualified","01","3.65","Residential","2001","2984","$261.39","INDIAN SHOALS SUB"
"080A010093","4230 SE BRANDY LN","5/24/2022","$260,000.00","Qualified","01","0.48","Residential","1980","1742","$149.25","BRANDYWINE"
"047C010332","2918 SE STANTON RD","5/24/2022","$235,000.00","Qualified","90","0.0","Residential","1990","1379","$170.41","STANTON and LANDM"
"047C010428","696 SE ALMAND BRANCH RD","5/23/2022","$210,000.00","Qualified","01","0.48","Residential","1980","1444","$145.43","STANTON and LANDM"
"049B010105","4115 SE SWEET WATER LN","1/20/2022","$325,000.00","Qualified","01","0.0","Residential","1981","1725","$188.41","WILLOW CREEK"
"047A010030","2810 SE EBENEZER RD","5/23/2022","$295,000.00","Qualified","01","2.6","Residential","1975","3215","$91.76","FARMETTES/HAPPY HOLLOW"
"057B010046","190 NW ODYSSEY TURN","5/23/2022","$235,000.00","Qualified","01","0.06","Residential","2005","1714","$137.11","CALLAWAY XING TH"
"075A010205","1292 SE EARLE CT","5/20/2022","$290,000.00","Qualified","01","0.0","Residential","1973","1840","$157.61","EARLE CT"
"C06004044B","1105 NW WINDGATE CIR","2/22/2022","$135,000.00","Qualified","01","0.0","Residential","1986","1200","$112.50","CONYERS STATION"
"028A010132","2616 SW HIGH ST","5/20/2022","$560,000.00","Qualified","01","0.7","Residential","1995","3046","$183.85","LOCHINVER"
"028A010273","2932 SW LOCH LOMOND DR","1/31/2022","$560,000.00","Qualified","01","1.17","Residential","2003","3665","$152.80","LOCHINVER"
"054A010015","2987 NE CREEK VIEW CT","5/20/2022","$242,000.00","Qualified","01","0.44","Residential","1975","1272","$190.25","COUNTRY LANE EST"
"C06004044C","1107 NW WINDGATE CIR","4/15/2022","$150,000.00","Qualified","01","0.0","Residential","1986","1200","$125.00","CONYERS STATION"
"C280010012","1000 SE MAIN ST","5/20/2022","$225,000.00","Qualified","01","0.23","Residential","1960","1330","$169.17","CITY MAP 27"
"044A010095","1983 SW WINDSOR CREEK DR","5/20/2022","$420,000.00","Qualified","01","0.0","Residential","2010","3154","$133.16","WINDSOR CREEK SUB"
"051A010050","5220 SW ANNIE MITCHELL DR","4/6/2022","$360,000.00","Qualified","01","1.88","Residential","1972","2839","$126.81","DEER RUN"
"0150020060","3503 SW CLEAR VIEW TRL","5/19/2022","$500,000.00","Qualified","01","2.89","Residential","1996","3360","$148.81","LYNBROOK EST OLD"
"046A010053","287 SE MORRIS DR","5/19/2022","$170,000.00","Qualified","01","0.25","Residential","1979","1248","$136.22","STANTON RIDGE"
"079B010017","3145 SE SALEM RD","5/19/2022","$142,500.00","Qualified","01","0.0","Residential","1967","2056","$69.31","SURREY ESTATES"
"046B010242","2081 SE WEATHERSTONE CIR","5/19/2022","$440,000.00","Qualified","01","1.1","Residential","1989","2067","$212.87","WEATHERSTONE"
"051B010192","466 SE BIRCH LN","5/18/2022","$245,000.00","Qualified","01","0.51","Residential","1979","1367","$179.22","TREMONT"
"075A010073","1395 SE WHITE OAK ST","5/18/2022","$238,500.00","Qualified","01","0.52","Residential","1971","1956","$121.93","PINE FOREST SD"
"047C010404","609 SE FERN TERR","5/18/2022","$220,000.00","Qualified","01","0.44","Residential","1990","1644","$133.82","STANTON and LANDM"
"0690010387","2101 NE BELMONT CIR","5/18/2022","$276,000.00","Qualified","01","0.0","Residential","2018","1784","$154.71","BELMONT VILLAGE"
"0470010052","45 SE FAIR OAKS DR","5/18/2022","$240,000.00","Qualified","01","0.92","Residential","1978","1638","$146.52","FAIROAKS"
"054001017F","2898 NE ZINGARA RD","5/18/2022","$330,000.00","Qualified","01","1.38","Residential","2002","1720","$191.86","RURAL MAP 54"
"046B010316","2290 SE WEATHERSTONE CIR","5/18/2022","$407,200.00","Qualified","01","0.46","Residential","1991","2263","$179.94","WEATHERSTONE"
"0570040015","1771 NW YELLOW ST","5/18/2022","$129,000.00","Qualified","01","0.33","Residential","1939","1613","$79.98","CALLAWAY MILLS SUB"
"0770020111","2721 SE HARVEST DR","5/17/2022","$465,000.00","Qualified","01","0.71","Residential","1984","2690","$172.86","MARTHAS VINYARD"
"026A010015","2013 SW LOST MEADOW LN","5/17/2022","$365,000.00","Qualified","01","0.99","Residential","1999","2233","$163.46","MEADOW SPRINGS SUB"
"0890010055","2975 NE CENTENNIAL DR","5/16/2022","$510,434.00","Qualified","01","0.56","Residential","2022","3557","$143.50","CENTENNIAL VILLAGE"
"077D010261","1382 SE FALL RIVER DR","5/16/2022","$439,900.00","Qualified","01","0.38","Residential","2004","2906","$151.38","FOUNTAINCREST"
"077A01057A","2123 SE GOLFVIEW DR","5/16/2022","$298,700.00","Qualified","90","0.0","Residential","1979","1443","$207.00","FIELDSTONE VIEW"
"077A010057","2121 SE GOLFVIEW DR","5/16/2022","$298,700.00","Qualified","90","0.17","Residential","1979","1112","$268.62","FIELDSTONE VIEW"
"079D010197","1402 SE WINDY HILL CT","5/16/2022","$270,000.00","Qualified","01","0.46","Residential","1992","1514","$178.34","HONEY SPRINGS"
"080C010065","3794 SE ROSEMARY LN","5/13/2022","$190,000.00","Qualified","01","1.0","Residential","1977","1264","$150.32","CRYSTAL SPRINGS"
"080B010102","3989 SE WOODLAND CIR","5/13/2022","$274,000.00","Qualified","01","0.0","Residential","1979","1788","$153.24","WOODLAND FOREST-LEISURE WOODS"
"064B010057","2714 NE POTTERS WALK","5/13/2022","$415,000.00","Qualified","01","0.18","Residential","2018","2774","$149.60","HARVEST MILL"
"0550010042","2280 NE ZINGARA RD","5/12/2022","$282,000.00","Qualified","90","1.12","Residential","1958","1536","$183.59","RURAL MAP 55"
"C140010004","905 NW ANDREWS DR","5/12/2022","$175,000.00","Qualified","01","0.59","Residential","1950","1212","$144.39","CITY MAP 14"
"0140030020","3440 SW MONICA LN","5/12/2022","$550,000.00","Qualified","01","10.66","Residential","1987","2920","$188.36","ALLISON ESTATES"
"027A010239","1756 SW TALL TREE CT","5/12/2022","$270,000.00","Qualified","01","0.23","Residential","1984","1806","$149.50","HIDDEN ACRES1"
"0620010019","2827 NE HIGHWAY 138","5/12/2022","$400,000.00","Qualified","01","4.1","Residential","1974","1654","$241.84","RURAL MAP 62"
"0660110014","1784 NE SPRING ST","5/12/2022","$186,500.00","Qualified","01","0.35","Residential","1910","921","$202.50","MILLSTEAD VILLAGE"
"C24002004A","1072 NE COLUMBUS ST","5/12/2022","$294,000.00","Qualified","01","0.0","Residential","1988","1323","$222.22","CITY MAP 24"
"064B010159","2115 NE FARMDALE CRT","5/12/2022","$483,804.00","Qualified","01","0.23","Residential","2018","3056","$158.31","HARVEST MILL"
"0770020035","985 SE VINEYARD DR","5/11/2022","$498,000.00","Qualified","01","1.59","Residential","1976","3698","$134.67","MARTHAS VINYARD"
"049A010037","601 SE SUGAR CREEK TRL","5/11/2022","$206,935.00","Qualified","01","0.23","Residential","1973","3303","$62.65","HONEY CREEK"
"031A010067","3867 SW PARTRIDGE PL","5/10/2022","$306,176.00","Qualified","01","0.46","Residential","1986","1958","$156.37","QUAIL RUN"
"0680010129","1262 NE BROOKSTONE CIR","5/10/2022","$365,000.00","Qualified","01","0.19","Residential","2019","2262","$161.36","BROOKSTONE LAKES"
"093B010147","2117 SE HIGHLAND CLUB DR","5/10/2022","$1,105,633.00","Qualified","90","0.0","Residential","1996","2102","$525.99","HIGHLAND CHASE"
"032B010070","1620 SW CLAIRMONT LN","4/18/2022","$287,900.00","Qualified","01","0.0","Residential","1995","1795","$160.39","MANCHESTER"
