"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"091A010109","3356 NE BARTLETT AVE","8/14/2020","$165,000.00","Qualified","90","0.0","Residential","2021","3564","$46.30","MCCART LANDING"
"051C010260","5314 SE ASHLEY DR","8/11/2020","$290,000.00","Qualified","01","1.3","Residential","1998","2537","$114.31","ASHLEY TRACE"
"077D010119","2740 SE WELLINGTON WAY","9/4/2020","$387,000.00","Qualified","01","0.84","Residential","2000","3224","$120.04","ST REMY"
"046B010261","2130 SE WEATHERSTONE CIR","7/9/2020","$265,000.00","Qualified","01","0.43","Residential","1990","2220","$119.37","WEATHERSTONE"
"051A010145","1758 SW HOLMES DR","7/21/2020","$247,900.00","Qualified","01","0.92","Residential","1979","1624","$152.65","DEER RUN"
"0300010109","2645 SW HONEY CREEK RD","8/13/2020","$340,000.00","Qualified","01","5.0","Residential","1979","2169","$156.75","EAST MILL FOREST U1"
"051B010346","4811 SE NORTHBROOK CT","9/30/2020","$189,000.00","Qualified","01","0.53","Residential","1997","1888","$100.11","MEADOWBROOK SUBD"
"079C010008","3382 SE SALEM EAST DR","9/29/2020","$175,000.00","Qualified","01","0.6","Residential","1973","2088","$83.81","SALEM EAST"
"0080010027","3276 SW BOULDER DR","7/31/2020","$364,000.00","Qualified","01","3.34","Residential","1984","2625","$138.67","BOULDER BRANCH"
"056A010025","1763 NW STAG DR","7/31/2020","$139,000.00","Qualified","01","0.46","Residential","1978","1299","$107.01","HUNTERS HOLLOW"
"0180070006","3016 NW RIVIERA DR","7/31/2020","$175,000.00","Qualified","01","0.68","Residential","1966","1940","$90.21","LAKE CAPRI"
"076B010056","2644 SE SANTA FE CT","10/6/2020","$174,000.00","Qualified","01","0.45","Residential","2003","2371","$73.39","MISSION RIDGE"
"046A010114","2370 SE EBENEZER RD","9/28/2020","$90,000.00","Qualified","01","1.32","Residential","1969","2339","$38.48","STANTON POINT"
"0030010077","2610 SW BRUSHY NOB LN","9/28/2020","$241,000.00","Qualified","01","1.95","Residential","1986","1896","$127.11","NEW LAKE ESTATES"
"057B010110","132 NW HAWKEYE LN","7/7/2020","$120,000.00","Qualified","01","0.07","Residential","2003","1440","$83.33","CALLAWAY XING TH"
"0660060059","151 NE ELLIS DR","10/22/2020","$146,000.00","Qualified","01","0.0","Residential","2005","1562","$93.47","MILSTEAD PLACE"
"051B010088","600 SE BUCKEYE CIR","10/7/2020","$199,500.00","Qualified","01","0.91","Residential","1978","1724","$115.72","MEADOWBROOK SUBD"
"027A010168","1785 SW SMYRNA RD","10/30/2020","$143,500.00","Qualified","01","0.7","Residential","1988","1764","$81.35","HIDDEN ACRES1"
"0070010206","2153 SW AUTUMN CHASE DR","9/8/2020","$410,000.00","Qualified","01","1.19","Residential","2006","3298","$124.32","AUTUMN CHASE"
"091A010166","3200 NE LUCKY PL","8/7/2020","$427,100.00","Qualified","01","0.0","Residential","2020","3411","$125.21","MCCART LANDING"
"0660070002","1771 NE HILL ST","10/23/2020","$138,000.00","Qualified","01","0.38","Residential","1900","1232","$112.01","MILLSTEAD VILLAGE"
"0670020082","203 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020083","205 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","2208","$122.28","WELLBROOK PARK"
"0670020084","207 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","2208","$122.28","WELLBROOK PARK"
"015003003A","3314 SW HENSON LN","8/28/2020","$175,000.00","Qualified","01","2.5","Residential","1960","1676","$104.42","RURAL MAP 15"
"049A010067","830 SE SUGAR CREEK DR","10/26/2020","$235,000.00","Qualified","01","0.6","Residential","1972","2331","$100.82","HONEY CREEK"
"0670020063","152 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020059","160 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020061","156 NE WELLBROOK CT","7/7/2020","$493,000.00","Qualified","90","0.0","Residential","2022","2208","$223.28","WELLBROOK PARK"
"0670020060","158 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020064","140 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020066","136 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"064B010065","2730 NE POTTERS WALK","8/28/2020","$289,490.00","Qualified","01","0.34","Residential","2019","2604","$111.17","HARVEST MILL"
"0670020065","138 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020068","132 NE WELLBROOK CT NE","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020067","134 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"0670020069","130 NE WELLBROOK CT N","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","2208","$335.14","WELLBROOK PARK"
"041B010220","2063 NW WILDFLOWER WAY","8/31/2020","$167,900.00","Qualified","01","0.0","Residential","2019","1589","$105.66","PARKSIDE at TRAVERS CREEK"
"0670020053","151 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"0670020057","159 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"0670020054","153 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1924","$140.33","WELLBROOK PARK"
"0670020055","155 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"0670020056","157 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1924","$140.33","WELLBROOK PARK"
"0670020058","161 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1924","$140.33","WELLBROOK PARK"
"046A010035","2403 SE RODGERS DR","10/8/2020","$130,000.00","Qualified","01","0.23","Residential","1981","984","$132.11","STANTON RIDGE"
"0080010065","2654 SW MORGAN PARK DR","8/28/2020","$103,500.00","Qualified","90","1.5","Residential","2022","3619","$28.60","MORGANS PARK"
"0770020066","2609 SE HARVEST DR","8/26/2020","$290,000.00","Qualified","01","0.7","Residential","1981","3346","$86.67","MARTHAS VINYARD"
"0440010072","1662 SW GRANADE RD","8/4/2020","$133,000.00","Qualified","01","2.96","Residential","1982","1650","$80.61","RURAL MAP 44"
"0670020034","113 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"0670020029","103 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","1914","$386.62","WELLBROOK PARK"
"0670020031","107 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","1914","$386.62","WELLBROOK PARK"
"0670020032","109 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","1924","$384.62","WELLBROOK PARK"
"0670020037","119 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1924","$140.33","WELLBROOK PARK"
"0670020035","115 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1924","$140.33","WELLBROOK PARK"
"0670020036","117 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"0670020030","105 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","1924","$384.62","WELLBROOK PARK"
"0670020028","101 NE WELLBROOK CT","7/7/2020","$740,000.00","Qualified","90","0.0","Residential","2022","1924","$384.62","WELLBROOK PARK"
"0030010115","1811 SW CARRIBEAN CT","7/8/2020","$85,000.00","Qualified","01","1.65","Residential","2022","6129","$13.87","GRAND CAYMAN ESTATES"
"062A010039","2545 NE KING GEORGE CT","10/27/2020","$182,000.00","Qualified","01","1.02","Residential","1977","1304","$139.57","KINGS MTN SUB"
"079B010021","2212 SE SURREY TRL","8/31/2020","$169,900.00","Qualified","01","0.0","Residential","1969","1774","$95.77","SURREY ESTATES"
"086A010073","2420 NE FAIRHAVEN CV","9/4/2020","$375,000.00","Qualified","01","1.07","Residential","1995","2496","$150.24","N HAMPTON SUB"
"0070010212","2162 SW AUTUMN CHASE DR","10/23/2020","$450,000.00","Qualified","01","1.0","Residential","2006","3673","$122.52","AUTUMN CHASE"
"0670020047","139 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1973","$136.85","WELLBROOK PARK"
"0670020051","147 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","2316","$116.58","WELLBROOK PARK"
"0670020046","137 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1872","$144.23","WELLBROOK PARK"
"0670020050","145 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1908","$141.51","WELLBROOK PARK"
"0670020052","149 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1948","$138.60","WELLBROOK PARK"
"0670020045","135 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1973","$136.85","WELLBROOK PARK"
"012B010037","3312 SW STEEPLE CHASE","10/16/2020","$65,000.00","Qualified","01","2.21","Residential","2021","4678","$13.89","KLONDIKE HEIGHTS"
"010D010076","2915 SW EMME CT","7/20/2020","$224,027.00","Qualified","01","0.04","Residential","2019","1792","$125.02","ELLIS POINTE"
"064A010247","2407 NE HI MOON TRC","10/21/2020","$210,000.00","Qualified","90","0.0","Residential","2022","3006","$69.86","HI ROC PLANTATION"
"038A010091","2753 NW WESTMINISTER LN","9/14/2020","$230,000.00","Qualified","01","0.4","Residential","1978","1500","$153.33","PACES LANDING"
"064A010199","2109 NE JESSICA WAY","10/21/2020","$210,000.00","Qualified","90","0.0","Residential","2022","2855","$73.56","HI ROC PLANTATION"
"047A010044","431 SE POTTS RD","8/31/2020","$259,000.00","Qualified","01","3.07","Residential","1978","2428","$106.67","FARMETTES/HAPPY HOLLOW"
"C370010041","970 NW MEADOW BROOK LN","8/27/2020","$165,000.00","Qualified","01","0.0","Residential","1972","1352","$122.04","NORTHRIDGE"
"051A010104","5047 SW KURT LN","10/1/2020","$75,000.00","Qualified","01","0.92","Residential","1975","1994","$37.61","DEER RUN"
"046B010079","1420 SE HILLSIDE PL","9/3/2020","$162,900.00","Qualified","01","0.57","Residential","1987","1539","$105.85","LAUREL WOODS"
"0690010033","1464 D NE PINE LOG RD","9/24/2020","$83,000.00","Qualified","01","0.0","Residential","1973","1256","$66.08","VIEW POINT EAST"
"0670020049","143 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1882","$143.46","WELLBROOK PARK"
"080A010274","1223 SE DOVER PL","8/5/2020","$277,000.00","Qualified","01","1.2","Residential","1998","2725","$101.65","BROOKFIELD STATION"
"0670020048","141 NE WELLBROOK CT","7/7/2020","$270,000.00","Qualified","90","0.0","Residential","2022","1914","$141.07","WELLBROOK PARK"
"032D010001","2100 SW CREST WOOD DR","7/29/2020","$305,000.00","Qualified","01","0.82","Residential","2003","2640","$115.53","DEERWOOD"
"030001010D","3057 SW EBENEZER RD","10/14/2020","$225,000.00","Qualified","01","1.61","Residential","1986","2932","$76.74","RURAL MAP 30"
"0080010063","2640 SW MORGAN PARK DR","8/28/2020","$103,500.00","Qualified","90","0.91","Residential","2022","4714","$21.96","MORGANS PARK"
"0680010070","1306 NE BROOKSTONE LAKE DR","8/14/2020","$633,675.00","Qualified","01","0.22","Residential","2021","2864","$221.26","BROOKSTONE LAKES"
"0330010297","284 SW WINDING STREAM","8/24/2020","$647,500.00","Qualified","90","1.09","Residential","2021","3933","$164.63","DEACONS WALK"
"031A010058","3878 SW HUNTERS CH","9/25/2020","$168,000.00","Qualified","01","0.47","Residential","1985","1996","$84.17","QUAIL RUN"
"093D010198","3482 SE SANDSTONE TRL","7/27/2020","$204,900.00","Qualified","01","0.0","Residential","2015","1852","$110.64","AVONDALE SPRINGS -NEW"
"091A010078","4305 NE BOARDWALK","8/7/2020","$201,677.00","Qualified","90","0.0","Residential","2021","3735","$54.00","MCCART LANDING"
"0360040008","2841 NW ALMAND CT","9/18/2020","$200,000.00","Qualified","01","0.9","Residential","1974","2723","$73.45","ALMOND EST"
"0630010002","2647 NE HI ROC CIR","7/24/2020","$115,000.00","Qualified","01","0.17","Residential","1973","1104","$104.17","HI ROC"
"011C010006","1105 SW FALK TRACE","9/3/2020","$259,900.00","Qualified","01","0.94","Residential","2001","1884","$137.95","THE FALLS AT BRIDGEWATER"
"0080010066","2657 SW MORGAN PARK DR","8/28/2020","$103,500.00","Qualified","90","0.68","Residential","2022","3642","$28.42","MORGANS PARK"
"C010020032","1298 NW IRWIN BRIDGE RD","9/30/2020","$127,000.00","Qualified","01","0.46","Residential","1951","1164","$109.11","CITY MAP 01"
"032D010162","2707 SW TIMBER TRCE","7/28/2020","$415,000.00","Qualified","01","0.71","Residential","2006","3414","$121.56","DEERWOOD"
"0680010079","1212 NE BROOKSTONE CIR","7/24/2020","$250,670.00","Qualified","01","0.19","Residential","2019","1916","$130.83","BROOKSTONE LAKES"
"068A010104","1926 NE BRIDGESTONE CIR","8/26/2020","$220,000.00","Qualified","01","0.19","Residential","2006","2718","$80.94","BRIDGESTONE VILLAGE"
"064A010171","2329 NE DANIELLE BLVD","10/21/2020","$210,000.00","Qualified","90","0.0","Residential","2022","2667","$78.74","HI ROC PLANTATION"
"064A010172","2331 NE DANIELLE BLVD","10/21/2020","$210,000.00","Qualified","90","0.0","Residential","2022","2486","$84.47","HI ROC PLANTATION"
"0920010255","2809 NE LIND RD","7/23/2020","$430,270.00","Qualified","01","0.62","Residential","2020","4269","$100.79","POINTE ROYAL"
"032D010011","2210 SW CRESCENT WK","10/5/2020","$370,000.00","Qualified","01","1.59","Residential","2003","2735","$135.28","DEERWOOD"
"0510010047","4629 SE SOUTH WOODLAKE LN","8/18/2020","$170,000.00","Qualified","01","0.0","Residential","1976","1815","$93.66","HIDDEN LAKE"
"051B010459","4801 SE RIDGEDALE LN","8/28/2020","$254,900.00","Qualified","01","0.49","Residential","1996","1903","$133.95","MEADOWBROOK SUBD"
"0680010086","1226 NE BROOKSTONE CIR","10/7/2020","$274,870.00","Qualified","01","0.19","Residential","2020","3003","$91.53","BROOKSTONE LAKES"
"064A010178","2320 NE DANIELLE BLVD","9/21/2020","$120,000.00","Qualified","90","0.0","Residential","2022","2312","$51.90","HI ROC PLANTATION"
"064A010179","2318 NE DANIELLE BLVD","9/21/2020","$120,000.00","Qualified","90","0.0","Residential","2022","2522","$47.58","HI ROC PLANTATION"
"079C010261","3458 SE SPRING CREEK DR","9/17/2020","$123,000.00","Qualified","01","0.4","Residential","2001","1392","$88.36","SALEM EAST"
"049B010105","4115 SE SWEET WATER LN","9/10/2020","$230,000.00","Qualified","01","0.0","Residential","1981","1725","$133.33","WILLOW CREEK"
"057B010046","190 NW ODYSSEY TURN","9/18/2020","$130,000.00","Qualified","01","0.06","Residential","2005","1714","$75.85","CALLAWAY XING TH"
"062A010062","2171 NE KINGS MOUNTAIN DR","10/30/2020","$200,400.00","Qualified","01","0.9","Residential","1977","1379","$145.32","KINGS MTN SUB"
"049A010037","601 SE SUGAR CREEK TRL","8/21/2020","$195,000.00","Qualified","01","0.23","Residential","1973","3303","$59.04","HONEY CREEK"
"080C010062","3808 SE ROSEMARY LN","8/27/2020","$155,000.00","Qualified","01","1.07","Residential","1979","1331","$116.45","CRYSTAL SPRINGS"
"049A010392","3759 SE HONEYCOMB DR","10/22/2020","$220,000.00","Qualified","01","0.45","Residential","1980","2430","$90.53","HONEY CREEK"
"010D010131","2403 SW FITTS DR","10/26/2020","$227,167.00","Qualified","01","0.0","Residential","2020","1792","$126.77","ELLIS POINTE"
"010B010031","2725 SW LAKESIDE DR","8/4/2020","$267,000.00","Qualified","01","0.49","Residential","2001","2475","$107.88","STONECREST at ABBOTT LAKE"
"0290020151","1248 SW AVIGNON DR","10/21/2020","$373,500.00","Qualified","01","1.11","Residential","1994","2977","$125.46","AVIGNON"
"079B010052","2001 SE SURREY TRL","7/24/2020","$150,000.00","Qualified","01","0.54","Residential","1972","1750","$85.71","ATLANTA SUBURBIA"
"027A010194","2140 SW LOST FOREST LN","8/10/2020","$163,000.00","Qualified","01","0.39","Residential","1978","2001","$81.46","HIDDEN ACRES1"
"050A010433","818 SW TREELINE DR","9/30/2020","$375,000.00","Qualified","01","0.94","Residential","2006","3731","$100.51","SHADOW LAKE NEW SECTION"
"064A010183","2509 NE FRAGGLE ROC","10/21/2020","$210,000.00","Qualified","90","0.0","Residential","2021","2406","$87.28","HI ROC PLANTATION"
"076B010027","2416 SE SANTA BARBARA CT","9/8/2020","$237,000.00","Qualified","01","0.37","Residential","2002","2326","$101.89","MISSION RIDGE"
"0290010023","3284 SW CREEKSIDE DR","7/15/2020","$255,000.00","Qualified","01","2.75","Residential","1985","2076","$122.83","EAST MILL FOREST U1"
"031A010040","1612 SW QUAIL RUN","7/27/2020","$186,000.00","Qualified","01","0.61","Residential","1985","1772","$104.97","QUAIL RUN"
"056A010070","1770 NW UPLAND RIDGE DR","7/17/2020","$165,000.00","Qualified","01","0.46","Residential","1985","1154","$142.98","HUNTERS HOLLOW"
"054001026D","2823 NE SINGLETON RD","10/9/2020","$145,000.00","Qualified","01","2.0","Residential","1997","1550","$93.55","RURAL MAP 54"
"0330010292","274 SW WINDING STREAM TRL","8/24/2020","$647,500.00","Qualified","90","1.15","Residential","2021","4345","$149.02","DEACONS WALK"
"064A010195","2502 NE FRAGGLE ROC","9/21/2020","$75,000.00","Qualified","90","0.0","Residential","2021","1986","$37.76","HI ROC PLANTATION"
"0330010286","154 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","2.45","Residential","2021","4345","$149.02","DEACONS WALK"
"064A010190","2512 NE FRAGGLE ROC","9/21/2020","$120,000.00","Qualified","90","0.0","Residential","2021","2990","$40.13","HI ROC PLANTATION"
"064A010191","2510 NE FRAGGLE ROC","9/21/2020","$120,000.00","Qualified","90","0.0","Residential","2021","2839","$42.27","HI ROC PLANTATION"
"0680010082","1218 NE BROOKSTONE CIR","10/15/2020","$255,140.00","Qualified","01","0.19","Residential","2019","2302","$110.83","BROOKSTONE LAKES"
"0690010236","1052 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010240","1060 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1928","$285.27","BELMONT VILLAGE NEW"
"0690010238","1056 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010234","1048 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010237","1054 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010239","1058 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1928","$285.27","BELMONT VILLAGE NEW"
"0690010235","1050 NE WEDGEWOOD CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"012B010044","3031 SW HEIGHTS AVE","10/16/2020","$195,000.00","Qualified","90","0.69","Residential","2021","4280","$45.56","KLONDIKE HEIGHTS"
"C090020064","2054 SW APPALOOSA WAY","8/17/2020","$157,000.00","Qualified","01","0.0","Residential","2006","1556","$100.90","BRIDLE RIDGE WALK"
"0330010291","270 SW WINDING STREAM TRL","8/24/2020","$647,500.00","Qualified","90","5.61","Residential","2021","4345","$149.02","DEACONS WALK"
"091A010088","4204 NE YORKE LN","8/7/2020","$201,677.00","Qualified","90","0.0","Residential","2021","4376","$46.09","MCCART LANDING"
"050A010321","128 SE SHADOW LAKE DR","8/25/2020","$300,000.00","Qualified","01","1.03","Residential","1998","2420","$123.97","SHADOW LAKE"
"0330010287","158 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.02","Residential","2021","4232","$153.00","DEACONS WALK"
"0870010062","2679 NE DENNARD RD","8/14/2020","$279,900.00","Qualified","01","5.0","Residential","1985","1426","$196.28","RIVERMONT ACRES"
"0330010290","275 SW WINDING STREAM TRL","8/24/2020","$647,500.00","Qualified","90","3.57","Residential","2021","4345","$149.02","DEACONS WALK"
"045B010222","1405 SW CHERRY HILL RD","9/15/2020","$145,000.00","Qualified","01","1.27","Residential","1987","1096","$132.30","SUGAR HILL and PINE VIEW"
"0330010285","150 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","3.15","Residential","2021","4345","$149.02","DEACONS WALK"
"0080010060","2624 SW MORGAN PARK DR","8/28/2020","$69,000.00","Qualified","90","1.14","Residential","2021","3354","$20.57","MORGANS PARK"
"0330010280","173 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.03","Residential","2021","4168","$155.35","DEACONS WALK"
"0330010281","169 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.36","Residential","2021","4232","$153.00","DEACONS WALK"
"041B010154","1785 NW MILLSTREAM HOLLOW","10/14/2020","$102,000.00","Qualified","01","0.0","Residential","2007","1938","$52.63","PARKSIDE at TRAVERS CREEK"
"047001030C","550 SE GOODE RD","8/31/2020","$280,000.00","Qualified","01","2.4","Residential","1978","2680","$104.48","RURAL MAP 47"
"0330010294","184 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.04","Residential","2021","4345","$149.02","DEACONS WALK"
"080A010024","4334 SE HIGHWAY 20","9/10/2020","$198,850.00","Qualified","01","0.62","Residential","1973","2365","$84.08","VILLAGE GREEN"
"0330010296","185 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.08","Residential","2021","4232","$153.00","DEACONS WALK"
"0330010288","172 SW DEACON'S WALK","8/24/2020","$647,500.00","Qualified","90","1.09","Residential","2021","4345","$149.02","DEACONS WALK"
"C230030023","1347 NW PEGGY LN","9/1/2020","$88,000.00","Qualified","01","0.33","Residential","1969","1352","$65.09","HICKS SUB"
"051C010203","4822 SE NAVAJO TRL","9/14/2020","$109,500.00","Qualified","01","0.0","Residential","1987","1407","$77.83","CEDAR BROOK"
"079C010245","3335 SE OAK DR","10/8/2020","$82,000.00","Qualified","01","0.0","Residential","1977","1507","$54.41","SALEM EAST"
"0640010226","1641 NE RIVERCHASE CIR","10/7/2020","$115,000.00","Qualified","01","0.21","Residential","1993","1476","$77.91","STONES THROW SUB"
"C390010018","1767 SE BIG HORN CT","10/15/2020","$130,000.00","Qualified","01","0.19","Residential","1975","1890","$68.78","HUNTING CREEK HOMES"
"0290020047","139 SW OLD MILL TRL","10/27/2020","$148,000.00","Qualified","01","0.23","Residential","1980","1928","$76.76","OLD MILL"
"047C010158","2987 SE LANDMARK DR","9/8/2020","$117,000.00","Qualified","01","0.23","Residential","1982","996","$117.47","LAKERIDGE"
"047C010199","556 SE LAKERIDGE DR","10/21/2020","$134,250.00","Qualified","01","0.23","Residential","1974","2008","$66.86","LAKERIDGE"
"051B010255","560 SE WINDSOR DR","10/29/2020","$104,000.00","Qualified","01","0.49","Residential","1979","1782","$58.36","BRISTOL BUDDY DAWSON"
"004002023B","4840 SW EAST FAIRVIEW RD","9/30/2020","$280,000.00","Qualified","01","5.0","Residential","1999","2062","$135.79","RURAL MAP 04"
"0690010249","1079 NE BENFIELD RIDGE WEST CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010248","1077 NE BENFIELD RIDGE WEST CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010379","2129 NE BELMONT CIR","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1549","$355.07","BELMONT VILLAGE NEW"
"0690010247","1075 NE BENFIELD RIDGE WEST CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010250","1081 NE BENFIELD RIDGE WEST CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
"0690010277","2152 NE BELMONT CIR","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1549","$355.07","BELMONT VILLAGE NEW"
"0690010280","2146 NE BELMONT CIR","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1664","$330.53","BELMONT VILLAGE NEW"
"0690010251","1083 NE BENFIELD RIDGE WEST CT","9/21/2020","$550,000.00","Qualified","90","0.0","Residential","2021","1784","$308.30","BELMONT VILLAGE NEW"
