"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"051B010475","4830 SE RIDGEDALE LN","7/7/2023","$347,900.00","Qualified","01","0.66","Residential","1988","1976","$176.06","MEADOWBROOK SUBD"
"075A010182","1870 SE HICKORY ST","7/7/2023","$253,000.00","Qualified","01","0.67","Residential","1971","1581","$160.03","PINE FOREST SD"
"0180030021","1995 NW LAKE SORRENTO DR","7/6/2023","$264,000.00","Qualified","01","0.64","Residential","1964","1574","$167.73","LAKE CAPRI"
"0660030017","1619 NE BROAD ST","7/6/2023","$124,000.00","Qualified","01","0.0","Residential","1900","1216","$101.97","MILLSTEAD VILLAGE"
"049A010455","305 SE HONEY CREEK RD","7/6/2023","$255,000.00","Qualified","01","0.46","Residential","1986","1930","$132.12","HONEY CREEK"
"049B010010","518 SE SUGAR VALLEY TR","7/6/2023","$202,020.00","Qualified","01","0.0","Residential","1979","1605","$125.87","ROLLING GREENS"
"0300010018","1906 SW WILDWOOD CT","7/6/2023","$415,000.00","Qualified","01","2.32","Residential","1987","3168","$131.00","TIMBER RIDGE"
"C370010062","1085 NW MEADOW BROOK LN","7/5/2023","$120,000.00","Qualified","01","0.0","Residential","1971","1280","$93.75","NORTHRIDGE"
"0780110004","3394 SE RICHMOND DR","7/5/2023","$200,000.00","Qualified","01","0.0","Residential","1982","1025","$195.12","PINEWOOD SHORE"
"051A010120","5095 SW EAST SHORE DR","7/3/2023","$400,000.00","Qualified","01","1.23","Residential","1978","2057","$194.46","DEER RUN"
"032A010227","340 SE SHERWOOD CIR","6/30/2023","$270,000.00","Qualified","01","0.0","Residential","1987","1992","$135.54","BRADFORD"
"051B010415","4911 SE WEST LAKE DR","6/30/2023","$350,000.00","Qualified","01","0.67","Residential","1986","2140","$163.55","MEADOWBROOK SUBD"
"079C010348","3251 SE OLD SALEM RD","6/30/2023","$271,900.00","Qualified","01","0.38","Residential","1989","2376","$114.44","SALEM LAKE SUB"
"093D010332","217 LIMESTONE CIR","6/30/2023","$323,000.00","Qualified","01","0.19","Residential","2022","1868","$172.91","AVONDALE SPRINGS -NEW"
"0180030014","2985 NW RIVIERA DR","6/30/2023","$352,000.00","Qualified","01","2.5","Residential","1986","1852","$190.06","LAKE CAPRI"
"004002011A","4729 SW COOK RD","6/30/2023","$225,000.00","Qualified","01","3.11","Residential","1967","1248","$180.29","RURAL MAP 04"
"0440010126","1344 SW FLORA DR","6/30/2023","$563,201.00","Qualified","01","0.12","Residential","2022","2556","$220.34","EASTMORE HOMES"
"C390010063","1739 A SE HUNTING CREEK DR","6/30/2023","$542,000.00","Qualified","01","0.0","Residential","1984","1044","$123.41","HUNTING CREEK TOWNHOMES"
"047B010069","3086 SE GLAD DALE DR","6/30/2023","$299,000.00","Qualified","01","2.79","Residential","1977","1506","$198.54","FAIROAKS"
"0660100003","1746 NE GREEN ST","6/30/2023","$50,000.00","Qualified","01","0.37","Residential","1910","1406","$35.56","MILLSTEAD VILLAGE"
"C170010041","1091 A SE OAKLAND AVE","6/30/2023","$80,000.00","Qualified","01","0.0","Residential","1973","858","$93.24","DRIFTWOOD CONDO"
"076A010031","2182 SE KING FOREST DR","6/29/2023","$293,000.00","Qualified","01","0.0","Residential","1972","2234","$131.15","KINGS FOREST"
"C380010019","1635 NW RIDGEVIEW DR","6/29/2023","$280,000.00","Qualified","01","0.0","Residential","1973","1810","$154.70","NORTHRIDGE"
"036A010050","825 NW RAY DR","6/29/2023","$260,000.00","Qualified","01","0.79","Residential","1973","1536","$169.27","CREEKWOOD MANOR"
"0450010076","661 SW KIRKUS DR","6/29/2023","$349,000.00","Qualified","01","0.92","Residential","1989","1745","$200.00","SHANNON WOODS SUB"
"046B010191","1570 SE MARSHALL LN","6/29/2023","$206,415.00","Qualified","01","0.0","Residential","1989","1772","$116.49","OAKLEY DOWNS"
"028A010265","2911 SW LOCH LOMOND DR","6/29/2023","$600,000.00","Qualified","01","2.51","Residential","2003","3770","$159.15","LOCHINVER"
"0440010146","1493 SW SPRUCE DR","6/29/2023","$619,068.00","Qualified","01","0.12","Residential","2022","3505","$176.62","EASTMORE HOMES"
"0780100021","845 SE SHERBROOKE DR","6/28/2023","$268,041.00","Qualified","01","0.0","Residential","1972","2188","$122.51","PINEWOOD SHORE"
"C230020021","1390 NW SOUTH HICKS CIR","6/28/2023","$260,000.00","Qualified","01","0.37","Residential","1967","1620","$160.49","HICKS SUB"
"041B010259","1898 NW MILLSTREAM HOLLOW","6/28/2023","$227,100.00","Qualified","01","0.0","Residential","2018","1589","$142.92","PARKSIDE at TRAVERS CREEK"
"054A010006","1267 NE COUNTRY LANE DR","4/24/2023","$92,000.00","Qualified","01","0.48","Residential","1976","1350","$68.15","COUNTRY LANE EST"
"054A010006","1267 NE COUNTRY LANE DR","6/28/2023","$175,000.00","Qualified","01","0.48","Residential","1976","1350","$129.63","COUNTRY LANE EST"
"0290010021","2341 SW TUCKER MILL RD","6/28/2023","$480,000.00","Qualified","01","3.08","Residential","1986","1877","$255.73","RURAL MAP 29"
"077B010173","1133 SE JIMSON CIR","6/28/2023","$564,000.00","Qualified","01","1.08","Residential","1989","3594","$156.93","IRWIN PLACE"
"C080050005","1012 NW INSTITUTE ST","6/27/2023","$206,000.00","Qualified","01","0.23","Residential","1900","1684","$122.33","CITY MAP 08"
"C090020098","2407 SW BLACK FOREST DR","6/27/2023","$273,000.00","Qualified","01","0.0","Residential","2006","1312","$208.08","BRIDLE RIDGE WALK"
"012001012E","3491 SW FLAT SHOALS RD","6/16/2023","$259,000.00","Qualified","01","1.12","Residential","1984","2033","$127.40","RURAL MAP 12"
"0440030049","1761 SW MARIFRAN CT","6/26/2023","$352,000.00","Qualified","01","0.24","Residential","1972","1700","$207.06","FRANCIS HOLLOW"
"C39001064A","1747 SE HUNTING CREEK DR","6/23/2023","$140,000.00","Qualified","01","0.29","Residential","1984","1350","$103.70","HUNTING CREEK TOWNHOMES"
"0640010498","1821 NE RIVER SHOALS DR","6/23/2023","$349,900.00","Qualified","01","0.0","Residential","2006","2844","$123.03","RIVER CLUB at B  T"
"046A010010","314 SE MORRIS DR","6/22/2023","$235,000.00","Qualified","01","0.27","Residential","1985","1153","$203.82","STANTON RIDGE"
"C230020027","1420 NW SOUTH HICKS CIR","6/22/2023","$158,000.00","Qualified","01","0.35","Residential","1970","1390","$113.67","HICKS SUB"
"0330010134","5331 SW TANAGER TERR","6/22/2023","$410,000.00","Qualified","01","0.72","Residential","1993","2218","$184.85","DEER FOREST"
"077D010066","1430 SE FALL RIVER DR","6/21/2023","$346,000.00","Qualified","01","0.37","Residential","1998","2736","$126.46","NANTUCKET SUMMIT"
"0140010053","2576 SW SYCAMORE DR","6/21/2023","$550,000.00","Qualified","01","0.59","Residential","2005","2759","$199.35","SOUTH MILL"
"027A010140","2380 SW AMBERBROOK DR","6/20/2023","$346,311.00","Qualified","01","0.46","Residential","1974","3262","$106.17","HIDDEN ACRES1"
"050A010399","230 SE THORN BERRY WAY","6/20/2023","$465,000.00","Qualified","01","0.56","Residential","2000","2842","$163.62","SHADOW LAKE"
"055A010009","2046 NE CARR RD","6/20/2023","$120,000.00","Qualified","01","0.3","Residential","1993","1584","$75.76","RURAL MAP 55"
"080B010051","3943 SE WOODLAND CIR","6/20/2023","$170,000.00","Qualified","01","0.46","Residential","1977","1182","$143.82","WOODLAND FOREST-LEISURE WOODS"
"077C010050","1618 SE BRENTWOOD CROSSING","6/20/2023","$399,900.00","Qualified","01","0.0","Residential","1989","2282","$175.24","BRENTWOOD 123"
"049A010233","832 SE SWEET BRIAR TRL","6/20/2023","$290,000.00","Qualified","01","0.53","Residential","1976","2101","$138.03","HONEY CREEK"
"0300010225","2582 SW ABBEY RIDGE RD","6/20/2023","$400,000.00","Qualified","01","1.47","Residential","1986","2294","$174.37","EAST MILL FOREST/ABBEY"
"0440030020","1812 SW WIGGINS CIR","6/20/2023","$284,720.00","Qualified","01","0.59","Residential","1977","2526","$112.72","FRANCIS HOLLOW"
"093C010096","1525 NE LOCOMOTIVE DR","6/20/2023","$240,000.00","Qualified","01","0.27","Residential","2005","1530","$156.86","OLD COVINGTON JUNC"
"051C010104","787 SE CEDAR LAKE DR","6/19/2023","$163,000.00","Qualified","01","0.0","Residential","1980","1344","$121.28","CEDAR BROOK"
"0800010038","3954 SE JOYCE CT","6/19/2023","$360,000.00","Qualified","01","0.57","Residential","1978","1522","$236.53","CHRISTIAN HILLS"
"050A010051","1026 SE PLANTATION BLVD","6/16/2023","$299,000.00","Qualified","01","0.64","Residential","1987","1550","$192.90","PLANTATION WOODS"
"056A010041","1770 NW LITTLE FAWN TRL","6/16/2023","$250,000.00","Qualified","01","0.46","Residential","1978","1148","$217.77","HUNTERS HOLLOW"
"0440010182","1846 SW EASTMORE AVE","6/16/2023","$349,900.00","Qualified","01","0.05","Residential","2022","2112","$165.67","EASTMORE TH"
"093A010069","2413 SE COUNTRY CLUB DR","6/16/2023","$250,000.00","Qualified","01","0.0","Residential","1971","1885","$132.63","FIELDSTONE"
"075A010033","1585 SE OLD SALEM RD","6/16/2023","$300,000.00","Qualified","01","0.45","Residential","1969","2326","$128.98","PINE FOREST SD"
"062A010086","2122 NE ARLIN ST","6/16/2023","$266,000.00","Qualified","01","0.0","Residential","1989","1335","$199.25","ARLINGTON WOODS SUB"
"079B010113","1891 SE SURREY TRL","6/16/2023","$274,000.00","Qualified","01","0.2","Residential","1972","2258","$121.35","ATLANTA SUBURBIA"
"093C010127","1468 NE STEAM ENGINE WAY","6/15/2023","$275,000.00","Qualified","01","0.21","Residential","2006","1792","$153.46","OLD COVINGTON JUNC"
"0440010187","1544 SW HENRY ST","6/15/2023","$359,900.00","Qualified","01","0.04","Residential","2022","1968","$182.88","EASTMORE TH"
"0140020105","3226 SW ASHMORE CT","6/14/2023","$742,000.00","Qualified","01","0.66","Residential","2007","3435","$216.01","MONTCLAIR ESTATES"
"027A010346","1723 SW CARISSA DR","6/14/2023","$530,000.00","Qualified","01","0.46","Residential","2005","3286","$161.29","HOLLY HILL"
"046A010125","321 SE WINDSOR WALK","6/14/2023","$242,000.00","Qualified","01","0.23","Residential","1985","1329","$182.09","BILTMORE PLACE"
"049A010364","561 SE CLUBHOUSE DR","6/14/2023","$330,000.00","Qualified","01","0.49","Residential","1979","2184","$151.10","HONEY CREEK"
"041B010304","1610 NW LARKSPUR TRL","6/14/2023","$193,105.00","Qualified","01","0.0","Residential","2019","1589","$121.53","PARKSIDE at TRAVERS CREEK"
"090A010073","1282 NE CLASSIC DR","6/2/2023","$160,000.00","Qualified","01","0.5","Residential","1984","1526","$104.85","MOUNTAIN VALLEY EST"
"047C010312","2805 SE BRIDLE PATH","6/12/2023","$246,000.00","Qualified","01","0.0","Residential","1986","1528","$160.99","STANTON and LANDM"
"0070010074","4450 SW CREEK CT","6/12/2023","$324,500.00","Qualified","01","1.63","Residential","1986","1926","$168.48","LIMBERLOST FARMS"
"0570040017","1757 NW YELLOW ST","6/12/2023","$240,000.00","Qualified","01","0.15","Residential","1939","1304","$184.05","CALLAWAY MILLS SUB"
"028A010099","2604 SW MANTLE PL","6/12/2023","$344,000.00","Qualified","01","1.01","Residential","1992","2541","$135.38","CHIMNEY RIDGE ESTATE"
"047C010387","936 SE CURRY CIR","6/9/2023","$204,000.00","Qualified","01","0.62","Residential","1977","1389","$146.87","SAVORY ACRES"
"077B010122","1143 SE ROSE BAY CT","6/9/2023","$555,000.00","Qualified","01","1.07","Residential","1991","3260","$170.25","IRWIN PLACE"
"0190050032","2401 NW VENETIAN CIR","6/9/2023","$512,000.00","Qualified","01","0.23","Residential","1964","1957","$261.62","LAKE CAPRI"
"076A020183","1207 SE SAXONY DR","6/9/2023","$398,000.00","Qualified","01","0.29","Residential","2002","3133","$127.03","HENSON VILLAGE"
"075A010219","1345 SE EARLE CT","6/9/2023","$232,600.00","Qualified","01","0.46","Residential","1972","1645","$141.40","EARLE CT"
"0650010030","1790 NE RICHARD RD","6/8/2023","$266,508.00","Qualified","01","1.14","Residential","1995","540","$109.05","RURAL MAP 65"
"029002010D","3027 SW EBENEZER RD","6/8/2023","$305,000.00","Qualified","01","1.69","Residential","1994","1939","$157.30","RURAL MAP 29"
"0690010143","1600 NE VILLAGE PLACE CIR","6/8/2023","$270,000.00","Qualified","01","0.23","Residential","2003","1598","$168.96","VILLAGE PLACE"
"C39001071B","627 SE HUNTING CREEK LN","6/6/2023","$153,000.00","Qualified","01","0.0","Residential","1985","1200","$127.50","HUNTING CREEK TOWNHOMES"
"045B010295","1598 SW CHERRY HILL RD","6/6/2023","$255,000.00","Qualified","01","0.24","Residential","1989","1290","$197.67","SUGAR HILL and PINE VIEW"
"0350020007","1370 NW ENCHANTED LAKE DR","6/6/2023","$240,000.00","Qualified","01","1.03","Residential","1972","1056","$227.27","ENCHANTED LAKES"
"080C010114","2423 SE SCARLET LN","6/5/2023","$295,000.00","Qualified","01","0.0","Residential","1992","2322","$127.05","STONEY BROOK"
"054A010050","2964 NE VALLEY CT","6/2/2023","$235,000.00","Qualified","01","0.49","Residential","1975","1285","$182.88","COUNTRY LANE EST"
"049A010247","923 SE SWEET BRIAR TRL","6/2/2023","$325,000.00","Qualified","01","0.45","Residential","1977","2046","$158.85","HONEY CREEK"
"045B010218","1464 SW CHERRY HILL RD","6/1/2023","$463,732.00","Qualified","90","0.58","Residential","1988","1400","$331.24","SUGAR HILL and PINE VIEW"
"0030010041","5160 SW ROCKFORD LN","6/1/2023","$390,000.00","Qualified","01","2.7","Residential","1983","2144","$181.90","NEW LAKE ESTATES"
"055A020003","2175 NW ROCKDALE DR","6/1/2023","$210,000.00","Qualified","01","0.48","Residential","1968","1338","$156.95","ROCKDALE ACRES"
"090A010110","1317 NE CLASSIC DR","6/1/2023","$463,732.00","Qualified","01","0.53","Residential","1984","1026","$451.98","MOUNTAIN VALLEY EST"
"091A010109","3356 NE BARTLETT AVE","6/1/2023","$489,000.00","Qualified","01","0.0","Residential","2021","3564","$137.21","MCCART LANDING"
"0330010194","2208 SW ESCALADE CT","6/1/2023","$1,050,000.00","Qualified","01","0.98","Residential","2022","4964","$211.52","FONTAINBLEAU"
"0440010131","1471 SW GRANITE SPRINGS DR","5/31/2023","$556,698.00","Qualified","01","0.09","Residential","2022","2921","$190.58","EASTMORE HOMES"
"0440010203","1717 SW PROSPECT WAY","5/31/2023","$369,900.00","Qualified","01","0.06","Residential","2022","1968","$187.96","EASTMORE TH"
"033A010008","1018 SW RIVERCLIFT DR","5/31/2023","$270,000.00","Qualified","01","0.58","Residential","1999","1816","$148.68","RIVERCLIFT"
"047C010381","918 SE CURRY CIR","5/31/2023","$225,000.00","Qualified","01","0.0","Residential","1977","1262","$178.29","SAVORY ACRES"
"0640010287","1315 NE RIVER CLUB DR","5/31/2023","$303,000.00","Qualified","01","0.0","Residential","2004","1865","$162.47","RIVER CLUB at B  T"
"093D010351","222 LIMESTONE CIR","5/31/2023","$319,900.00","Qualified","01","0.21","Residential","2022","1868","$171.25","AVONDALE SPRINGS -NEW"
"0180020026","2946 NW BARCELONA WAY","5/31/2023","$310,500.00","Qualified","01","0.47","Residential","1972","1892","$164.11","LAKE CAPRI"
"0460010122","2226 SE BOXWOOD CIR","5/31/2023","$365,435.00","Qualified","01","0.15","Residential","2022","2432","$150.26","ALDER PARK"
"054A010112","2980 NE DAVID LN","5/31/2023","$256,000.00","Qualified","01","0.5","Residential","1985","1314","$194.82","COUNTRY LANE EST"
"047C010538","1901 SE LIZ CT","5/30/2023","$600,000.00","Qualified","01","0.0","Residential","2006","3581","$167.55","ALLENS LANDING"
"0680010228","1643 EAST BROOK DR","5/30/2023","$408,580.00","Qualified","01","0.31","Residential","2022","2536","$161.11","BROOKSTONE LAKES"
"079A010026","1014 SE FOX ST","5/30/2023","$203,500.00","Qualified","01","0.0","Residential","1971","2036","$99.95","FOXWOOD HILLS"
"0440010138","1330 SW FLORA DR","5/30/2023","$549,900.00","Qualified","01","0.09","Residential","2022","2833","$194.11","EASTMORE HOMES"
"077D010119","2740 SE WELLINGTON WAY","5/30/2023","$499,999.00","Qualified","01","0.84","Residential","2000","3224","$155.09","ST REMY"
"080C010225","3680 SE DRUIDS DR","5/30/2023","$359,000.00","Qualified","01","0.0","Residential","1993","2508","$143.14","DRUIDS KEEP"
"0110010073","1485 SW KINGS POINT WAY","5/30/2023","$625,000.00","Qualified","01","0.76","Residential","2021","3916","$159.60","COVENTRY"
"0440010200","1711 SW PROSPECT WAY","5/30/2023","$339,900.00","Qualified","01","0.06","Residential","2022","1968","$172.71","EASTMORE TH"
"C390010141","1668 SE WINCHESTER WAY","5/30/2023","$155,000.00","Qualified","01","0.0","Residential","1988","1008","$153.77","HUNTING CREEK TOWNHOMES"
"051A010252","5172 SW KURT LN","5/26/2023","$290,000.00","Qualified","01","0.92","Residential","1980","2006","$144.57","DEER RUN"
"0440010178","1838 SW EASTMORE AVE","5/26/2023","$354,900.00","Qualified","01","0.05","Residential","2022","1968","$180.34","EASTMORE TH"
"006001017B","4121 SW EAST FAIRVIEW RD","5/26/2023","$241,000.00","Qualified","01","0.95","Residential","1972","1914","$125.91","RURAL MAP 06"
"0300010039","1951 SW GOODE RD","5/26/2023","$435,000.00","Qualified","01","2.44","Residential","1984","2656","$163.78","TIMBER RIDGE"
"041001165A","1515 NW PINE CONE LN","5/26/2023","$138,000.00","Qualified","01","0.08","Residential","1984","990","$139.39","PINEDALE TOWNHOMES"
"046B010261","2130 SE WEATHERSTONE CIR","5/26/2023","$400,000.00","Qualified","01","0.43","Residential","1990","2220","$180.18","WEATHERSTONE"
"050A010137","1067 SE PLANTATION BLVD","5/26/2023","$275,000.00","Qualified","01","0.46","Residential","1988","1806","$152.27","PLANTATION WOODS"
"032D010085","2526 SW ASHLAND TRCE","5/26/2023","$499,900.00","Qualified","01","0.64","Residential","2005","3116","$160.43","DEERWOOD"
"050A010142","1057 SE PLANTATION BLVD","5/26/2023","$300,000.00","Qualified","01","0.89","Residential","1990","1388","$216.14","PLANTATION WOODS"
"0550010039","2295 NE HIGHWAY 20","5/26/2023","$175,000.00","Qualified","01","1.24","Residential","1955","906","$193.16","RURAL MAP 55"
"0440010198","1707 SW PROSPECT WAY","5/26/2023","$373,400.00","Qualified","01","0.06","Residential","2022","1968","$189.74","EASTMORE TH"
"0460010129","2254 SE BOXWOOD CIR","5/25/2023","$345,000.00","Qualified","01","0.15","Residential","2022","2020","$170.79","ALDER PARK"
"0630140028","2560 NE WINDING LAKE TRL","5/25/2023","$185,000.00","Qualified","01","0.54","Residential","1997","1404","$131.77","HI ROC"
