"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"010D010008","2714 SW KEMP CT","9/30/2019","$223,989.00","Qualified","01","0.04","Residential","2019","1792","$124.99","ELLIS POINTE"
"010D010058","2813 SW ELLIS POINTE AV","11/22/2019","$220,210.00","Qualified","01","0.04","Residential","2019","1792","$122.89","ELLIS POINTE"
"0270010045","1509 SW SHOAL CREEK DR","10/4/2019","$210,000.00","Qualified","01","0.56","Residential","1987","2262","$92.84","SHOALS CREEK"
"031B010132","2900 SW CLIFFVIEW CT","9/5/2019","$390,000.00","Qualified","01","0.72","Residential","2018","3493","$111.65","SOUTH RIDGE NEW"
"027A010090","2341 SW AMBERBROOK DR","7/22/2019","$180,000.00","Qualified","01","0.41","Residential","1973","2098","$85.80","HIDDEN ACRES1"
"025A010067","2232 SW APRIL DR","10/31/2019","$163,192.00","Qualified","01","0.78","Residential","1973","1735","$94.06","FOUR SEASON SUB"
"064B010114","2508 NE FALLENLEAF CRT","7/30/2019","$224,490.00","Qualified","01","0.26","Residential","2019","2618","$85.75","HARVEST MILL"
"C390010037","1739 SE BOB WHITE LN","7/19/2019","$302,000.00","Qualified","01","0.32","Residential","2005","1250","$56.98","HUNTING CREEK TOWNHOMES"
"027A010137","2430 SW AMBERBROOK DR","9/20/2019","$144,900.00","Qualified","01","1.17","Residential","1999","2144","$67.58","HIDDEN ACRES1"
"C090020089","2212 SW PALOMINO LN","8/23/2019","$155,000.00","Qualified","01","0.0","Residential","2006","1580","$98.10","BRIDLE RIDGE WALK"
"047C010207","596 SE LAKERIDGE CIR","10/2/2019","$92,288.00","Qualified","87","0.45","Residential","1980","1272","$72.55","LAKERIDGE"
"0690010399","2081 NE BELMONT CIR","7/12/2019","$135,990.00","Qualified","01","0.0","Residential","2018","1624","$83.74","BELMONT VILLAGE"
"C060020002","1389 NW IRWIN BRIDGE RD","10/31/2019","$83,000.00","Qualified","01","0.4","Residential","1966","1637","$50.70","HIGHLAND PARK"
"0630060001","2721 NE LAKESHORE DR","10/18/2019","$60,000.00","Qualified","01","0.25","Residential","1988","1584","$37.88","HI ROC"
"C390010042","1750 SE BOB WHITE LN","9/9/2019","$350,000.00","Qualified","01","0.0","Residential","1994","1260","$65.48","HUNTING CREEK TOWNHOMES"
"041B010336","1466 NW RIVER STONE TRCE","8/20/2019","$155,900.00","Qualified","01","0.0","Residential","2019","1589","$98.11","PARKSIDE at TRAVERS CREEK"
"008A010105","3101 SW JACKSON CREEK DR","9/20/2019","$255,000.00","Qualified","01","0.84","Residential","2014","2669","$95.54","JACKSON CREEK"
"010D010034","2715 SW KEMP CT","10/23/2019","$200,000.00","Qualified","01","0.05","Residential","2018","1792","$111.61","ELLIS POINTE"
"011B010015","3090 SW STONE BRIDGE TRL","7/2/2019","$123,300.00","Qualified","01","0.9","Residential","1993","1949","$63.26","BRIDGE WATER PLACE"
"C06004016A","1034 NW GREEN VALLEY DR","9/5/2019","$225,000.00","Qualified","90","0.0","Residential","1985","1053","$213.68","CONYERS STATION"
"0690010380","2127 NE BELMONT CIR","7/25/2019","$136,000.00","Qualified","01","0.0","Residential","2018","1624","$83.74","BELMONT VILLAGE"
"045A010003","1341 SW ALMAND CREEK DR","7/27/2019","$135,000.00","Qualified","01","0.34","Residential","1979","1820","$74.18","ALMAND CREEK SUB"
"0690010326","2048 NE REAVIS BLUFF","7/12/2019","$136,490.00","Qualified","01","0.0","Residential","2018","1624","$84.05","BELMONT VILLAGE"
"C06004015A","1038 NW GREEN VALLEY DR","9/5/2019","$225,000.00","Qualified","90","0.0","Residential","1985","1053","$213.68","CONYERS STATION"
"077A010009","2589 SE GOLFVIEW TERR","10/30/2019","$137,500.00","Qualified","01","0.34","Residential","1979","1496","$45.96","FIELDSTONE VIEW"
"041B010268","1862 NW MILLSTREAM HOLLOW","8/21/2019","$152,900.00","Qualified","01","0.0","Residential","2018","1589","$96.22","PARKSIDE at TRAVERS CREEK"
"031B010021","2701 SW WOOD HOLLOW CT","10/15/2019","$287,900.00","Qualified","01","0.76","Residential","2001","2514","$114.52","SOUTH RIDGE OLD"
"032A020009","1795 SW COLONIAL SOUTH DR","11/1/2019","$240,000.00","Qualified","01","1.71","Residential","1989","2651","$90.53","PRINCETON WAY"
"C060040015","1040 NW GREEN VALLEY DR","9/5/2019","$225,000.00","Qualified","90","0.0","Residential","1985","1160","$193.97","CONYERS STATION"
"041B010332","1463 NW RIVER STONE TRCE","9/10/2019","$165,100.00","Qualified","01","0.0","Residential","2019","1589","$103.90","PARKSIDE at TRAVERS CREEK"
"032A010072","1586 SW HIGHWAY 212","9/20/2019","$105,000.00","Qualified","01","0.92","Residential","1972","2220","$47.30","COLONIAL SOUTH"
"010D010015","2728 SW KEMP CT","7/29/2019","$216,300.00","Qualified","01","0.04","Residential","2018","1792","$120.70","ELLIS POINTE"
"0270010013","2024 SW MCDANIEL MILL RD","10/21/2019","$160,000.00","Qualified","01","2.56","Residential","1962","2314","$69.14","RURAL MAP 27"
"C150040004","958 NW PEEK ST","11/22/2019","$60,000.00","Qualified","01","0.0","Residential","1940","740","$81.08","CITY MAP 15"
"011A010051","860 SW HAVENRIDGE DR","10/8/2019","$170,000.00","Qualified","01","0.93","Residential","1972","1742","$97.59","HAVENRIDGE SUB"
"091A010053","3801 NE BELMONT CROSSING","10/28/2019","$480,000.00","Qualified","01","0.0","Residential","2007","3588","$133.78","MCCART LANDING"
"062A010039","2545 NE KING GEORGE CT","11/22/2019","$155,000.00","Qualified","01","1.02","Residential","1977","1304","$118.87","KINGS MTN SUB"
"031A010186","1729 SW LITTLE BROOK DR","10/18/2019","$215,000.00","Qualified","01","0.28","Residential","1988","2475","$86.87","QUAIL MANOR"
"093D010292","3405 SE SANDSTONE TRL","8/29/2019","$169,000.00","Qualified","87","0.0","Residential","2016","1852","$91.25","AVONDALE SPRINGS -NEW"
"045B010103","1597 SW CHERRY HILL LN","9/17/2019","$136,000.00","Qualified","01","0.46","Residential","1985","1338","$101.64","SUGAR HILL and PINE VIEW"
"0680010127","1258 NE BROOKSTONE CIR","11/21/2019","$248,500.00","Qualified","01","0.19","Residential","2019","2672","$93.00","BROOKSTONE LAKES"
"C390010128","1679 SE WINCHESTER WAY","7/19/2019","$69,900.00","Qualified","01","0.0","Residential","1989","1080","$64.72","HUNTING CREEK TOWNHOMES"
"0470010093","93 SE FAIR OAKS DR","10/29/2019","$189,900.00","Qualified","01","0.75","Residential","1978","1820","$104.34","FAIROAKS"
"057B010230","410 NW OVERLOOK TURN","11/6/2019","$158,000.00","Qualified","01","0.19","Residential","2002","2576","$61.34","SUGAR HILLat CALLAWAY"
"0080010068","2649 SW MORGAN PARK DR","11/26/2019","$132,000.00","Qualified","90","0.68","Residential","2022","2729","$48.37","MORGANS PARK"
"0690010343","2082 NE BELMONT CIR","8/5/2019","$135,990.00","Qualified","01","0.0","Residential","2018","1624","$83.74","BELMONT VILLAGE"
"C39001071C","629 SE HUNTING CREEK LN","8/9/2019","$66,000.00","Qualified","01","0.0","Residential","1985","1236","$53.40","HUNTING CREEK TOWNHOMES"
"008A010078","3153 SW JACKSON CREEK DR","9/19/2019","$112,000.00","Qualified","90","0.92","Residential","2020","3540","$31.64","JACKSON CREEK"
"010D010014","2726 SW KEMP CT","9/6/2019","$217,809.00","Qualified","01","0.04","Residential","2018","1792","$121.55","ELLIS POINTE"
"064A010013","2407 NE HI ROC RD","11/27/2019","$195,000.00","Qualified","01","1.03","Residential","1995","640","$85.30","RIVER SPRINGS"
"C090020046","2092 SW APPALOOSA WAY","11/4/2019","$150,000.00","Qualified","01","0.0","Residential","2005","1312","$114.33","BRIDLE RIDGE WALK"
"0920010172","2150 NE BLUEBERRY LANE","8/9/2019","$252,900.00","Qualified","01","0.0","Residential","2019","3136","$80.64","WESTBURY PARK"
"050A010018","1116 SE PLANTATION DR","11/26/2019","$155,900.00","Qualified","01","0.72","Residential","1989","1598","$97.56","PLANTATION WOODS"
"041B010307","1622 NW LARKSPUR TRL","8/29/2019","$156,900.00","Qualified","01","0.0","Residential","2019","1589","$98.74","PARKSIDE at TRAVERS CREEK"
"080B010169","1260 SE GREAT OAKS DR","7/31/2019","$165,000.00","Qualified","01","0.0","Residential","1988","1801","$91.62","EDEN GLEN"
"090A010109","1311 NE CLASSIC DR","7/8/2019","$140,000.00","Qualified","01","0.48","Residential","1984","1002","$139.72","MOUNTAIN VALLEY EST"
"0920010238","2540 NE PATTINGTON WAY","11/19/2019","$525,000.00","Qualified","01","0.71","Residential","2019","3538","$148.39","POINTE ROYAL"
"032B010114","1605 SW NOTTINGHAM WAY","10/15/2019","$225,000.00","Qualified","01","0.64","Residential","1999","2146","$104.85","STRATFORD SD"
"0480010132","576 SE HEARTHSTONE CT","10/4/2019","$175,000.00","Qualified","01","1.66","Residential","1980","1811","$96.63","BENT CREEK"
"053001062D","3240 NW HIGHWAY 20","8/1/2019","$170,000.00","Qualified","01","0.92","Residential","1970","1468","$115.80","RURAL MAP 53"
"086A010016","2900 NE REVERE COVE","9/30/2019","$343,000.00","Qualified","01","1.9","Residential","1997","3440","$99.71","N HAMPTON SUB"
"046A010057","298 SE CINDY DR","8/27/2019","$88,500.00","Qualified","01","0.26","Residential","1976","1474","$60.04","STANTON RIDGE"
"0080010056","2713 SW MORGAN CT","11/26/2019","$132,000.00","Qualified","90","0.68","Residential","2022","4370","$30.21","MORGANS PARK"
"079C010309","3431 SE UNDERWOOD CT","10/8/2019","$100,000.00","Qualified","01","0.0","Residential","1977","1293","$77.34","SALEM WOODS"
"032C010060","2380 SW STEDMAN LN","10/29/2019","$260,000.00","Qualified","01","0.77","Residential","1996","2254","$115.35","DEER FOREST"
"064B010159","2115 NE FARMDALE CRT","8/30/2019","$317,790.00","Qualified","01","0.23","Residential","2018","3056","$103.99","HARVEST MILL"
"0680010129","1262 NE BROOKSTONE CIR","7/29/2019","$239,900.00","Qualified","01","0.19","Residential","2019","2262","$106.06","BROOKSTONE LAKES"
"041B010288","1603 NW LARKSPUR TRL","10/31/2019","$165,000.00","Qualified","01","0.0","Residential","2019","1589","$103.84","PARKSIDE at TRAVERS CREEK"
"032A010181","206 SE BRIDGEWOOD DR","7/9/2019","$150,000.00","Qualified","01","1.17","Residential","1988","1411","$106.31","BRADFORD"
"0180050008","2907 NW BARCELONA WAY","10/4/2019","$165,000.00","Qualified","01","0.48","Residential","1971","1676","$98.45","LAKE CAPRI"
"050A010301","524 SE TROTTERS LN","9/13/2019","$221,000.00","Qualified","01","0.67","Residential","1998","2282","$96.84","MARTINGALE"
"032D010067","2509 SW ASHLAND TRCE","9/9/2019","$388,000.00","Qualified","01","0.65","Residential","2018","3566","$108.81","DEERWOOD"
"051C010198","794 SE BROOK HOLLOW CIR","7/30/2019","$145,000.00","Qualified","01","0.0","Residential","1986","1472","$98.51","CEDAR BROOK"
"010D010018","2734 SW KEMP CT","8/5/2019","$216,894.00","Qualified","01","0.04","Residential","2019","1792","$121.03","ELLIS POINTE"
"010D010052","2820 SW ELLIS POINTE AV","11/21/2019","$218,889.00","Qualified","01","0.05","Residential","2019","1792","$122.15","ELLIS POINTE"
"075A010164","1836 SE POPLAR ST","8/13/2019","$125,000.00","Qualified","01","0.52","Residential","1972","1686","$74.14","PINE FOREST SD"
"0890010028","2928 NE CENTENNIAL DR","7/1/2019","$304,999.00","Qualified","01","0.34","Residential","2017","3180","$95.91","CENTENNIAL VILLAGE"
"032A010042","4751 SE COLD CREEK WAY","8/29/2019","$151,017.00","Qualified","01","0.29","Residential","1973","2270","$66.53","FLINTRIDGE EST"
"008A010097","3227 SW BRIGADIER WAY","9/19/2019","$112,000.00","Qualified","90","0.72","Residential","2020","2910","$38.49","JACKSON CREEK"
"051C010196","783 SE BROOK HOLLOW CIR","9/11/2019","$93,500.00","Qualified","01","0.0","Residential","1986","1853","$50.46","CEDAR BROOK"
"046A010022","351 SE MORRIS DR","8/29/2019","$96,000.00","Qualified","01","0.31","Residential","1980","1430","$67.13","STANTON RIDGE"
"046A010080","295 SE CINDY DR","8/23/2019","$99,000.00","Qualified","01","0.25","Residential","1975","1727","$57.32","STANTON RIDGE"
"046A010075","315 SE CINDY DR","11/6/2019","$123,400.00","Qualified","01","0.26","Residential","1976","1462","$84.40","STANTON RIDGE"
"046A010277","2104 SE AMHERST TRL","11/22/2019","$141,500.00","Qualified","01","0.46","Residential","1992","1403","$100.86","AMHERST CHASE"
"010D010062","2805 SW ELLIS POINTE AV","11/26/2019","$221,030.00","Qualified","01","0.04","Residential","2019","1792","$123.34","ELLIS POINTE"
"008A010090","3244 SW BRIGADIER WAY","9/19/2019","$112,000.00","Qualified","90","0.98","Residential","2020","3677","$30.46","JACKSON CREEK"
"0100070013","2655 SW LAKEVIEW DR","10/1/2019","$72,500.00","Qualified","01","0.41","Residential","1966","1496","$48.46","ABBOTT ESTATES SUB"
"041B010240","1974 NW MILLSTREAM HOLLOW","11/8/2019","$145,000.00","Qualified","01","0.0","Residential","2017","1589","$91.25","PARKSIDE at TRAVERS CREEK"
"049A010552","369 SE GOLFCREST DR","7/11/2019","$196,000.00","Qualified","01","0.78","Residential","1998","2105","$93.11","HONEY CREEK"
"006001011E","3000 SW UNION CHURCH RD","10/16/2019","$285,000.00","Qualified","01","6.2","Residential","1977","3510","$81.20","RURAL MAP 06"
"064B010163","2107 NE FARMDALE CRT","7/3/2019","$305,740.00","Qualified","01","0.28","Residential","2019","2837","$107.77","HARVEST MILL"
"080C010055","3743 SE ROSEMARY LN","9/6/2019","$185,000.00","Qualified","01","1.01","Residential","1976","2225","$83.15","CRYSTAL SPRINGS"
"012B010009","3104 SW VININGS WALK","10/30/2019","$195,000.00","Qualified","90","0.64","Residential","2021","5071","$38.45","KLONDIKE HEIGHTS"
"047001030C","550 SE GOODE RD","11/8/2019","$245,000.00","Qualified","01","2.4","Residential","1978","2680","$91.42","RURAL MAP 47"
"0080010055","2717 SW MORGAN CT","11/26/2019","$132,000.00","Qualified","90","0.96","Residential","2021","3674","$35.93","MORGANS PARK"
"0550010138","1925 NE CRESCENT MOON DR","8/30/2019","$210,000.00","Qualified","01","1.34","Residential","2019","1706","$123.09","CRESENT VIEW NEW"
"075A010069","1195 SE MAPLE ST","7/2/2019","$95,000.00","Qualified","01","0.49","Residential","1971","1597","$59.49","PINE FOREST SD"
"034001012N","872 NW PLEASANT HILL RD","10/16/2019","$128,500.00","Qualified","01","3.0","Residential","1977","1975","$65.06","RURAL MAP 34"
"075A010228","1635 SE OAK FOREST DR","7/3/2019","$126,000.00","Qualified","01","0.27","Residential","1973","1638","$76.92","OAK FOREST"
"057B010062","221 NW ODYSSEY TURN","9/23/2019","$122,000.00","Qualified","01","0.06","Residential","2002","1356","$89.97","CALLAWAY XING TH"
"041B010302","1602 NW LARKSPUR TRL","8/16/2019","$157,900.00","Qualified","01","0.0","Residential","2019","1589","$99.37","PARKSIDE at TRAVERS CREEK"
"C090020110","2416 SW BLACK FOREST DR","7/10/2019","$150,000.00","Qualified","01","0.0","Residential","2006","1556","$96.40","BRIDLE RIDGE WALK"
"093B010179","2213 SE CHASE WAY","8/6/2019","$199,900.00","Qualified","01","0.0","Residential","1996","2200","$90.86","HIGHLAND CHASE"
"C140010012","854 NW COLLEGE AVE","11/5/2019","$120,000.00","Qualified","01","0.75","Residential","1940","1806","$66.45","MAIN STand COLLEGE"
"075A010041","1630 SE WALNUT ST","9/4/2019","$111,000.00","Qualified","01","0.54","Residential","1970","1622","$68.43","PINE FOREST SD"
"075A010209","1285 SE EARLE CT","11/26/2019","$142,000.00","Qualified","01","0.0","Residential","1973","1872","$75.85","EARLE CT"
"047C010301","515 SE GREENVIEW AVE","10/23/2019","$155,000.00","Qualified","01","0.33","Residential","1980","1427","$108.62","STANTON and LANDM"
"079D010390","2002 SE CAPE IVY DR","10/25/2019","$217,500.00","Qualified","01","0.37","Residential","1997","2192","$99.22","IVY BLUFF"
"051B010345","4780 SE WEST LAKE DR","7/17/2019","$194,900.00","Qualified","01","0.44","Residential","1987","2332","$83.58","MEADOWBROOK SUBD"
"C29001014A","1240 SE OLD COVINGTON HWY","7/30/2019","$150,000.00","Qualified","90","0.14","Residential","1900","612","$245.10","CITY MAP 29"
"C290010014","1232 SE OLD COVINGTON HWY","7/30/2019","$150,000.00","Qualified","90","0.52","Residential","1900","240","$40.45","CITY MAP 29"
"0680010097","1327 NE BROOKSTONE LAKE DR","9/20/2019","$250,400.00","Qualified","01","0.19","Residential","2019","2026","$123.59","BROOKSTONE LAKES"
"054A010090","2980 NE RANDOLPH CT","7/19/2019","$133,000.00","Qualified","01","0.53","Residential","1985","1349","$98.59","COUNTRY LANE EST"
"077A020085","2621 SE COUNTRY TRCE","9/26/2019","$159,900.00","Qualified","01","0.0","Residential","1985","1440","$55.52","FIELDSTONE VIEW"
"0750010066","1505 SE OLD MCDONOUGH HWY","11/20/2019","$99,550.00","Qualified","01","0.0","Residential","1974","2702","$36.84","REMINGTON SUB"
"090B010052","1508 NE CHELSEA DOWNS DR","7/12/2019","$150,000.00","Qualified","01","0.32","Residential","1992","1548","$96.90","CHELSEA DOWNS SUB"
"093B010149","2113 SE HIGHLAND CLUB DR","8/14/2019","$266,000.00","Qualified","01","0.0","Residential","1998","3539","$75.16","HIGHLAND CHASE"
"041B010335","1470 NW RIVER STONE TRCE","7/24/2019","$164,900.00","Qualified","01","0.0","Residential","2019","1589","$103.78","PARKSIDE at TRAVERS CREEK"
"0470010046","25 SE FAIR OAKS DR","7/22/2019","$194,900.00","Qualified","01","0.8","Residential","1976","2215","$87.99","FAIROAKS"
"0690010076","1500 B NE PINE LOG RD","8/30/2019","$56,000.00","Qualified","01","0.0","Residential","1973","920","$60.87","VIEW POINT EAST"
"064A010132","2811 NE LEE CT","7/11/2019","$199,000.00","Qualified","01","0.26","Residential","2004","2689","$74.01","RIVER RIDGE"
"079C010110","1928 SE AMHERST CT","10/23/2019","$175,000.00","Qualified","01","0.48","Residential","1994","1567","$111.68","SALEM LAKE SUB"
"0630160027","2586 NE LAKEWOOD WAY","9/9/2019","$125,000.00","Qualified","01","0.68","Residential","1900","1444","$86.57","HI ROC"
"0640010275","1425 NE QUEENIE SMITH RD","7/17/2019","$165,000.00","Qualified","01","0.0","Residential","2004","2834","$58.22","RIVER CLUB at B  T"
"0680010106","1316 NE BROOKSTONE LAKE DR","10/31/2019","$251,240.00","Qualified","01","0.19","Residential","2019","2024","$124.13","BROOKSTONE LAKES"
"0920010239","2544 NE PATTINGTON WAY","11/18/2019","$480,000.00","Qualified","01","1.15","Residential","2019","3925","$122.29","POINTE ROYAL"
"0780040022","861 SE RALPH RD","7/25/2019","$130,000.00","Qualified","01","0.48","Residential","1972","1066","$121.95","PINEWOOD SHORE"
"C230010010","1280 NE MILSTEAD AVE","7/8/2019","$130,000.00","Qualified","01","0.88","Residential","1900","2006","$64.81","CITY MAP 23"
"025004023E","636 SW JEFFERSON DR","8/16/2019","$157,500.00","Qualified","01","0.49","Residential","1972","1657","$95.05","JEFF HUDSON"
"079C010177","3382 SE BERKSHIRE BEND","8/26/2019","$133,000.00","Qualified","87","0.35","Residential","1977","2151","$61.83","SALEM LAKE SUB"
"0770020057","1031 SE MARTHA'S WAY","10/23/2019","$299,900.00","Qualified","01","1.4","Residential","1980","2751","$109.01","MARTHAS VINYARD"
"032001014A","137 SE OGLESBY BRIDGE RD","11/13/2019","$150,000.00","Qualified","01","0.38","Residential","1958","1855","$80.86","RURAL MAP 32"
"C390010047","1741 SE FOX CHASE CT","11/15/2019","$160,000.00","Qualified","01","0.0","Residential","1992","1157","$64.91","HUNTING CREEK TOWNHOMES"
"041B010303","1606 NW LARKSPUR TRL","8/21/2019","$152,900.00","Qualified","01","0.0","Residential","2019","1589","$96.22","PARKSIDE at TRAVERS CREEK"
"079C010102","3388 SE CONCORD COR","8/16/2019","$146,000.00","Qualified","01","0.39","Residential","1995","2370","$61.60","SALEM LAKE SUB"
"041B010142","1613 NW HONEYSUCKLE PATH","11/22/2019","$157,900.00","Qualified","01","0.0","Residential","2019","1589","$99.37","PARKSIDE at TRAVERS CREEK"
"0280010119","1918 SW HERITAGE PL","9/30/2019","$160,000.00","Qualified","01","0.37","Residential","1986","1320","$121.21","HERITAGE HEIGHTS"
"0920010171","2146 NE BLUEBERRY LANE","9/25/2019","$210,196.00","Qualified","01","0.0","Residential","2019","2056","$102.24","WESTBURY PARK"
"079D010298","3012 SE BRIAN'S WAY","8/12/2019","$295,000.00","Qualified","01","0.0","Residential","1999","2654","$111.15","WESTCHESTER LAKE"
"077E010460","3152 SE BAYWOOD CT","9/13/2019","$179,000.00","Qualified","01","0.22","Residential","2004","1988","$90.04","OLDE SALEM TOWNSHIP"
"051D010009","1020 SE THORNWOOD CIR","8/19/2019","$211,340.00","Qualified","01","1.07","Residential","1993","1836","$115.11","THORNWOOD"
"0290020042","149 SW OLD MILL TRL","8/13/2019","$87,000.00","Qualified","01","0.36","Residential","1984","1248","$69.71","OLD MILL"
"093C010064","1628 NE BOXCAR PL","8/28/2019","$155,000.00","Qualified","01","0.22","Residential","2005","1500","$103.33","OLD COVINGTON JUNC"
"079B010230","2363 SE BENJI BLVD","9/3/2019","$200,000.00","Qualified","01","0.0","Residential","1999","2392","$83.61","GARDENS OF FIELDSTONE"
"0680010155","1557 NE RENAISSANCE DR","7/30/2019","$319,000.00","Qualified","01","0.0","Residential","2017","2732","$116.76","CREEKSIDE AT OLD TOWNE CONYERS"
"0770020082","2763 SE HARVEST DR","10/11/2019","$251,000.00","Qualified","01","0.68","Residential","1982","2690","$93.31","MARTHAS VINYARD"
"0540010025","1350 NE HI ROC RD","10/23/2019","$230,000.00","Qualified","01","9.48","Residential","1970","2729","$84.28","RURAL MAP 54"
"041B010266","1870 NW MILLSTREAM HOLLOW","7/30/2019","$160,900.00","Qualified","01","0.0","Residential","2018","1589","$101.26","PARKSIDE at TRAVERS CREEK"
"0300010186","3297 SW CREEKSIDE CT","10/24/2019","$244,000.00","Qualified","01","2.58","Residential","1983","3078","$79.27","EAST MILL FOREST U1"
"0680010033","1213 NE BROOKSTONE CIR","11/26/2019","$264,100.00","Qualified","01","0.19","Residential","2019","2864","$92.21","BROOKSTONE LAKES"
"0190050018","2738 NW LAKE CAPRI DR","8/29/2019","$204,000.00","Qualified","01","0.63","Residential","1964","1660","$122.89","LAKE CAPRI"
"0780060016","901 SE CARLTON DR","8/9/2019","$119,000.00","Qualified","01","0.41","Residential","1971","1632","$72.92","PINEWOOD SHORE"
"008A010059","3172 SW JACKSON CREEK DR","9/19/2019","$112,000.00","Qualified","90","1.48","Residential","2021","3909","$28.65","JACKSON CREEK"
"046A010208","5406 SE CINDY LN","9/25/2019","$135,000.00","Qualified","01","0.24","Residential","1991","1268","$106.47","BILTMORE PLACE"
"032B010092","3001 SW NOTTING HILL CT","8/29/2019","$239,000.00","Qualified","01","0.55","Residential","1996","2263","$105.61","MANCHESTER"
"0440030045","1795 SW MARIFRAN CT","7/8/2019","$169,900.00","Qualified","01","0.31","Residential","1972","1750","$97.09","FRANCIS HOLLOW"
"008A010050","3132 SW JACKSON CREEK DR","9/19/2019","$112,000.00","Qualified","90","1.3","Residential","2021","3909","$28.65","JACKSON CREEK"
"049A010517","649 SE CLUBLAND CIR","7/29/2019","$225,000.00","Qualified","01","0.47","Residential","1987","2415","$93.17","HONEY CREEK"
"077A020039","2133 SE HICKORY BEND","7/30/2019","$173,000.00","Qualified","01","0.0","Residential","1985","2051","$42.17","FIELDSTONE VIEW"
