"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"0630240012","2341 NE LUCAS DR","3/5/2020","$50,000.00","Qualified","01","0.22","Residential","1971","1540","$32.47","HI ROC"
"093A010072","2749 SE FIELDSTONE DR","3/27/2020","$220,000.00","Qualified","01","0.57","Residential","1971","2664","$82.58","FIELDSTONE"
"027A010444","1621 SW HOLLY HILL DR","1/22/2020","$305,000.00","Qualified","01","0.42","Residential","2005","3420","$89.18","HOLLY HILL"
"025A010347","806 SW JEFFERSON DR","5/20/2020","$150,000.00","Qualified","01","0.0","Residential","1989","1535","$97.72","SMYRNA DOWNS"
"025A010160","1060 SW ADRIAN CIR","2/25/2020","$125,000.00","Qualified","01","0.63","Residential","1977","1092","$114.47","ADRIAN VILLAS SUB"
"025A010067","2232 SW APRIL DR","1/9/2020","$165,000.00","Qualified","01","0.78","Residential","1973","1735","$95.10","FOUR SEASON SUB"
"0330010116","5531 SW TURNSTONE DR","5/6/2020","$251,000.00","Qualified","01","0.66","Residential","1993","2009","$124.94","DEER FOREST"
"056A010012","1766 NW OLD CAMP TRL","6/15/2020","$644,521.00","Qualified","90","0.46","Residential","1978","1254","$513.97","HUNTERS HOLLOW"
"027A010137","2430 SW AMBERBROOK DR","4/8/2020","$215,000.00","Qualified","01","1.17","Residential","1999","2144","$100.28","HIDDEN ACRES1"
"064B010156","2123 NE FARMDALE CRT","6/15/2020","$300,000.00","Qualified","01","0.25","Residential","2017","3098","$96.84","HARVEST MILL"
"049A010106","3737 SE CLUBHOUSE LN","6/22/2020","$226,500.00","Qualified","01","0.5","Residential","1973","2258","$100.31","HONEY CREEK"
"0630170002","2101 NE HI ROC CIR","5/15/2020","$140,000.00","Qualified","01","0.17","Residential","1950","1011","$138.48","HI ROC"
"0530010032","1777 NE CHANDLER RD","1/28/2020","$140,000.00","Qualified","01","1.6","Residential","1970","1613","$86.79","RURAL MAP 53"
"032C010079","5660 SW TURNSTONE DR","4/2/2020","$233,000.00","Qualified","01","0.74","Residential","1995","2235","$104.25","DEER FOREST"
"C330010008","1165 NE CREST VIEW CIR","1/30/2020","$65,000.00","Qualified","01","0.26","Residential","1965","1040","$62.50","JAMES E NORTON SUB"
"012001008C","2900 SW KLONDIKE RD","5/29/2020","$170,000.00","Qualified","01","1.38","Residential","1984","1431","$118.80","RURAL MAP 12"
"011B010015","3090 SW STONE BRIDGE TRL","3/27/2020","$201,500.00","Qualified","01","0.9","Residential","1993","1949","$103.39","BRIDGE WATER PLACE"
"041B010298","1582 NW LARKSPUR TRL","2/24/2020","$162,900.00","Qualified","01","0.0","Residential","2019","1589","$102.52","PARKSIDE at TRAVERS CREEK"
"027A010051","1785 SW LAUREL RIDGE DR","1/9/2020","$192,900.00","Qualified","01","0.41","Residential","1975","1776","$108.61","HIDDEN ACRES1"
"090B010238","1216 NE DRESSAGE RIDGE","5/13/2020","$150,000.00","Qualified","01","0.35","Residential","1996","1383","$108.46","THE PARK at WINDRIDGE"
"046B010134","2631 SE ROLLING HILLS WAY","2/28/2020","$136,000.00","Qualified","01","0.0","Residential","1987","1178","$115.45","OAKLEY DOWNS"
"0370010064","3125 NW HAMMOCK CREEK CT","5/26/2020","$235,000.00","Qualified","01","2.8","Residential","1981","1967","$119.47","HAMMOCK CREEK SUB"
"079C010399","1697 SE SALEM WOODS DR","4/10/2020","$90,000.00","Qualified","01","0.0","Residential","1985","1200","$37.50","SOUTH GATE DUPLEX"
"0890010043","2818 NE VILLAGE CT","4/30/2020","$381,000.00","Qualified","01","0.5","Residential","2019","3074","$123.94","CENTENNIAL VILLAGE"
"032A010072","1586 SW HIGHWAY 212","4/10/2020","$225,000.00","Qualified","01","0.92","Residential","1972","2220","$101.35","COLONIAL SOUTH"
"0150020065","3506 SW CLEAR VIEW TRLL","4/10/2020","$299,000.00","Qualified","01","5.7","Residential","1997","2016","$148.31","LYNBROOK EST OLD"
"0660060058","149 NE ELLIS DR","4/28/2020","$137,000.00","Qualified","01","0.0","Residential","2005","1496","$91.58","MILSTEAD PLACE"
"010C010021","3119 SW WILD PLUM PL","3/20/2020","$394,000.00","Qualified","01","0.5","Residential","2017","4145","$95.05","THE PARKS OF STONECREST"
"086A010056","2391 NE FAIRHAVEN CV","3/27/2020","$299,900.00","Qualified","01","1.03","Residential","1999","2041","$146.94","N HAMPTON SUB"
"032A010089","1571 SW HIGHWAY 212","1/2/2020","$80,100.00","Qualified","87","0.46","Residential","1976","1242","$64.49","HIDDEN VALLEY"
"0680010035","1217 NE BROOKSTONE CIR","6/12/2020","$248,640.00","Qualified","01","0.19","Residential","2019","2336","$106.44","BROOKSTONE LAKES"
"044001069B","1601 SW EBENEZER RD","6/26/2020","$370,000.00","Qualified","01","5.0","Residential","1998","3028","$122.19","RURAL MAP 44"
"028A010140","2330 SW LOCHINVER LN","6/30/2020","$309,900.00","Qualified","01","0.69","Residential","1994","2208","$140.35","LOCHINVER"
"C06004032A","1295 NW LAKEVIEW DR","6/30/2020","$70,000.00","Qualified","01","0.0","Residential","1986","1200","$58.33","CONYERS STATION"
"C350020024","1196 NE CARDINAL RD","1/6/2020","$120,000.00","Qualified","01","0.36","Residential","1961","1271","$94.41","PLANTATION DEV and ACRES"
"079D010453","2312 SE DEESIDE","4/20/2020","$250,000.00","Qualified","01","0.65","Residential","2004","3146","$79.47","WESTCHESTER LAKE"
"090A010008","1289 NE LAKEWOOD DR","3/18/2020","$169,900.00","Qualified","01","0.93","Residential","1968","1588","$106.99","MOUNTAIN VALLEY EST"
"0160010011","3535 SW HARPER RD","6/12/2020","$199,800.00","Qualified","01","2.83","Residential","1970","2080","$96.06","RURAL MAP 16"
"092A010021","2216 NE GINGER LAKE DR","6/26/2020","$296,460.00","Qualified","01","0.0","Residential","2019","3144","$94.29","GINGER LAKES"
"093C010106","1426 NE STEAM ENGINE WAY","4/30/2020","$133,970.00","Qualified","01","0.45","Residential","2007","1201","$111.55","OLD COVINGTON JUNC"
"010D010074","2911 SW EMME CT","4/29/2020","$221,320.00","Qualified","01","0.04","Residential","2019","1792","$123.50","ELLIS POINTE"
"0680010094","1333 NE BROOKSTONE LAKE DR","5/1/2020","$251,953.00","Qualified","01","0.19","Residential","2020","2623","$96.06","BROOKSTONE LAKES"
"C130020006","1299 NW SPRINGWOOD DR","5/18/2020","$135,000.00","Qualified","90","0.56","Residential","1965","1520","$88.82","SPRINGWOODS"
"C390010003","573 SE DOVETAIL CT","6/15/2020","$644,521.00","Qualified","90","0.13","Residential","1983","1300","$495.79","HUNTING CREEK HOMES"
"036A010008","3037 NW KATHY LN","6/15/2020","$644,521.00","Qualified","90","0.49","Residential","1974","1536","$419.61","CREEKWOOD MANOR"
"050A010018","1116 SE PLANTATION DR","5/27/2020","$164,000.00","Qualified","01","0.72","Residential","1989","1598","$102.63","PLANTATION WOODS"
"079C010431","3531 SE SOUTHGATE WAY","1/16/2020","$202,000.00","Qualified","01","0.17","Residential","1987","1240","$81.45","SOUTH GATE DUPLEX"
"C390010022","1791 SE BIG HORN CT","4/8/2020","$107,324.00","Qualified","01","0.19","Residential","1983","1093","$98.19","HUNTING CREEK HOMES"
"0480010115","3355 SE SQUIRE LN","2/24/2020","$158,900.00","Qualified","01","0.92","Residential","1979","2147","$74.01","BENT CREEK"
"079D010506","2213 SE JESSOWEN WAY","3/16/2020","$285,000.00","Qualified","01","0.37","Residential","2001","3271","$87.13","WESTCHESTER LAKE"
"027A010084","2415 SW OVERLOOK DR","3/12/2020","$196,000.00","Qualified","90","0.74","Residential","1976","1856","$105.60","HIDDEN ACRES1"
"064001020D","1445 NE QUEENIE SMITH RD","3/19/2020","$225,000.00","Qualified","01","0.58","Residential","2004","2834","$79.39","RIVER CLUB at B  T"
"033A010027","4028 SW RIVER GARDEN Cir","6/3/2020","$155,000.00","Qualified","01","0.46","Residential","2000","1596","$97.12","RIVERCLIFT"
"032D010171","2005 SW WHIPPOORWILL WAY","1/31/2020","$344,000.00","Qualified","01","0.71","Residential","2005","2812","$122.33","DEERWOOD"
"077C010225","1900 SE BENT OAK WAY","6/18/2020","$245,000.00","Qualified","01","0.0","Residential","1995","2790","$87.81","BRENTWOOD 123"
"0440010099","1480 SW REVEL COVE DR","4/13/2020","$112,000.00","Qualified","01","0.46","Residential","1977","1476","$75.88","REVEL COVE"
"051A010249","5202 SW KURT LN","1/10/2020","$158,080.00","Qualified","01","0.74","Residential","1985","2056","$76.89","DEER RUN"
"064B010056","2712 NE POTTERS WALK","3/31/2020","$318,490.00","Qualified","01","0.19","Residential","2020","3244","$98.18","HARVEST MILL"
"0440030035","1799 SW WIGGINS CIR","5/11/2020","$245,500.00","Qualified","01","1.15","Residential","1976","2750","$89.27","FRANCIS HOLLOW"
"090B010203","2339 NE ROCK MILL LN","6/11/2020","$145,900.00","Qualified","01","0.39","Residential","1994","1488","$98.05","THE PARK at WINDRIDGE"
"046B010055","1407 SE HILLSIDE PL","2/27/2020","$165,000.00","Qualified","01","0.47","Residential","1987","1672","$98.68","LAUREL WOODS"
"C090020120","2436 SW BLACK FOREST DR","2/19/2020","$155,000.00","Qualified","01","0.0","Residential","2006","1556","$99.61","BRIDLE RIDGE WALK"
"077D010284","1138 SE FOUNTAIN CREST DR","5/29/2020","$300,000.00","Qualified","01","0.38","Residential","2003","3495","$85.84","FOUNTAINCREST"
"077C010120","1702 SE WOODSTONE COVE","3/19/2020","$230,875.00","Qualified","01","0.0","Residential","1991","2591","$89.11","BRENTWOOD 123"
"0890010055","2975 NE CENTENNIAL DR","3/27/2020","$1,240,000.00","Qualified","90","0.56","Residential","2022","3557","$348.61","CENTENNIAL VILLAGE"
"080C010075","3621 SE PENNINGTON DR","5/28/2020","$160,000.00","Qualified","01","1.38","Residential","1984","1700","$94.12","PENNINGTON HILLS"
"0370010040","2560 NW BONDS LAKE RD","6/26/2020","$242,000.00","Qualified","01","4.59","Residential","1987","420","$135.65","RURAL MAP 37"
"049B020048","3715 SE JOLANE TERR","1/10/2020","$188,000.00","Qualified","01","0.53","Residential","1990","1870","$100.53","ROSE ARBOR"
"C250010061","1011 NE BARN OAK CT","4/10/2020","$135,000.00","Qualified","01","0.43","Residential","1982","1026","$65.79","VALLEY OAKS DUPLEXES"
"0640010264","1517 NE RIVER SONG WAY","3/16/2020","$194,900.00","Qualified","01","0.0","Residential","2004","1824","$106.85","RIVER CLUB at B  T"
"047C010308","514 SE GREENVIEW AVE","3/27/2020","$76,000.00","Qualified","01","0.34","Residential","1978","1368","$55.56","STANTON and LANDM"
"0040020031","4811 SW COOK RD","1/30/2020","$245,000.00","Qualified","01","2.59","Residential","1986","2035","$120.39","RURAL MAP 04"
"0640010107","2616 NE SHORE WOOD CT","4/10/2020","$120,000.00","Qualified","01","0.85","Residential","1987","1188","$50.51","RIVERCHASE TWH"
"051C010189","4801 SE CEDAR BROOK DR","6/15/2020","$644,521.00","Qualified","90","0.0","Residential","1986","1383","$466.03","CEDAR BROOK"
"047C010108","644 SE RALPH RD","6/30/2020","$103,369.00","Qualified","01","0.23","Residential","1972","1593","$64.89","LAKERIDGE"
"032A010042","4751 SE COLD CREEK WAY","2/5/2020","$157,000.00","Qualified","01","0.29","Residential","1973","2270","$69.16","FLINTRIDGE EST"
"C090020116","2428 SW BLACK FOREST DR","5/28/2020","$155,000.00","Qualified","01","0.0","Residential","2006","1556","$99.61","BRIDLE RIDGE WALK"
"093B010183","2214 SE CHASE WAY","3/4/2020","$766,000.00","Qualified","01","0.0","Residential","1990","3994","$191.79","HIGHLAND CHASE"
"0780020025","3144 SE GOODE RD","2/21/2020","$66,500.00","Qualified","01","0.5","Residential","1973","1468","$45.30","PINEWOOD SHORE"
"0890010075","2774 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.34","Residential","2021","2736","$453.22","CENTENNIAL VILLAGE"
"051C010196","783 SE BROOK HOLLOW CIR","1/27/2020","$159,900.00","Qualified","01","0.0","Residential","1986","1853","$86.29","CEDAR BROOK"
"045B010001","1668 SW CHERRY HILL RD","2/4/2020","$98,600.00","Qualified","01","0.37","Residential","1984","1425","$69.19","SUGAR HILL and PINE VIEW"
"0680010098","1325 NE BROOKSTONE LAKE DR","6/29/2020","$269,641.00","Qualified","01","0.19","Residential","2019","2872","$93.89","BROOKSTONE LAKES"
"093D010151","3400 SE SANDSTONE TRL","2/19/2020","$221,000.00","Qualified","01","0.0","Residential","2017","2650","$83.40","AVONDALE SPRINGS -NEW"
"050A010171","1089 SE PLANTATION BLVD","2/18/2020","$175,000.00","Qualified","01","0.77","Residential","2001","1458","$120.03","PLANTATION WOODS"
"027A010303","1549 SW BORDEAUX LN","3/20/2020","$450,000.00","Qualified","01","0.47","Residential","2006","3456","$130.21","LIONSGATE EAST"
"0890010074","2778 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.34","Residential","2021","3868","$320.58","CENTENNIAL VILLAGE"
"046B010147","1507 SE HILLSIDE DR","4/20/2020","$115,000.00","Qualified","01","0.46","Residential","1987","1854","$62.03","LAUREL WOODS"
"079D010427","1944 SE KEVIN DR","3/13/2020","$217,500.00","Qualified","01","0.37","Residential","2001","2764","$78.69","WESTCHESTER LAKE"
"047C010145","659 SE LAKERIDGE DR","3/18/2020","$73,500.00","Qualified","01","0.23","Residential","1980","984","$74.70","LAKERIDGE"
"077A020047","2128 SE MCCALLA RD","1/24/2020","$191,000.00","Qualified","01","0.0","Residential","1985","2051","$46.56","FIELDSTONE VIEW"
"010D010082","2928 SW EMME CT","2/21/2020","$223,144.00","Qualified","01","0.05","Residential","2019","1792","$124.52","ELLIS POINTE"
"0890010076","2770 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.34","Residential","2021","2736","$453.22","CENTENNIAL VILLAGE"
"051A010164","5032 SW NORTH SHORE CT","3/24/2020","$240,000.00","Qualified","01","1.57","Residential","1977","2402","$99.92","DEER RUN"
"0630050011","2347 NE OAKDALE RD","3/9/2020","$59,900.00","Qualified","01","0.17","Residential","1985","1414","$42.36","HI ROC"
"0030010100","1616 SW PALMILLA WAY","6/9/2020","$695,000.00","Qualified","01","1.0","Residential","2019","4140","$167.87","GRAND CAYMAN ESTATES"
"051A010052","5200 SW WENDWOOD RD","1/28/2020","$168,000.00","Qualified","01","1.52","Residential","1972","2191","$76.68","DEER RUN"
"047C010304","509 SE GREENVIEW AVE","6/26/2020","$145,000.00","Qualified","01","0.1","Residential","1980","1514","$95.77","STANTON and LANDM"
"0680010139","1578 NE RENAISSANCE DR","5/28/2020","$237,200.00","Qualified","01","0.0","Residential","2015","1865","$127.18","CREEKSIDE AT OLD TOWNE CONYERS"
"049A010394","568 SE CLUBLAND CIR","2/27/2020","$159,120.00","Qualified","01","0.42","Residential","1981","1935","$82.23","HONEY CREEK"
"0630210011","2400 NE LAKESHORE DR","4/10/2020","$133,000.00","Qualified","01","0.38","Residential","1971","816","$162.99","HI ROC"
"0440010154","1690 SW PROSPECT WAY","6/26/2020","$552,000.00","Qualified","90","0.05","Residential","2021","1968","$280.49","EASTMORE TH"
"079C010177","3382 SE BERKSHIRE BEND","5/28/2020","$185,000.00","Qualified","01","0.35","Residential","1977","2151","$86.01","SALEM LAKE SUB"
"0440010157","1696 SW PROSPECT WAY","6/26/2020","$552,000.00","Qualified","90","0.05","Residential","2021","1968","$280.49","EASTMORE TH"
"0890010050","2955 NE CENTENNIAL DR","3/27/2020","$1,240,000.00","Qualified","90","0.58","Residential","2021","3258","$380.60","CENTENNIAL VILLAGE"
"0440010156","1694 SW PROSPECT WAY","6/26/2020","$552,000.00","Qualified","90","0.04","Residential","2021","1968","$280.49","EASTMORE TH"
"0440010155","1692 SW PROSPECT WAY","6/26/2020","$552,000.00","Qualified","90","0.04","Residential","2021","1968","$280.49","EASTMORE TH"
"0080010026","3266 SW BOULDER DR","6/12/2020","$250,000.00","Qualified","01","2.44","Residential","1976","1440","$173.61","BOULDER BRANCH"
"027A010009","2154 SW ROLLING ACRES DR","4/3/2020","$155,000.00","Qualified","01","0.5","Residential","1972","2802","$55.32","HIDDEN ACRES1"
"C160030010","971 SW HEWLETT ST","3/11/2020","$365,000.00","Qualified","01","0.5","Residential","2001","4888","$0.00","MULTI RESIDENCES"
"093B010068","2565 SE HIGHLAND DR","6/30/2020","$204,500.00","Qualified","01","0.86","Residential","1972","2038","$100.34","FIELDSTONE"
"051B010372","4821 SE WEST LAKE DR","5/22/2020","$226,000.00","Qualified","01","0.52","Residential","1987","2371","$95.32","MEADOWBROOK SUBD"
"0770020070","2643 SE BRITTANY CT","2/27/2020","$293,000.00","Qualified","01","1.11","Residential","2004","3117","$94.00","MARTHAS VINYARD"
"0890010042","2822 NE VILLAGE CT","6/25/2020","$373,990.00","Qualified","01","0.62","Residential","2020","3442","$108.65","CENTENNIAL VILLAGE"
"077D010196","1551 SE MONTAUK POINT","2/13/2020","$295,000.00","Qualified","01","0.41","Residential","2006","3292","$89.61","FOUNTAINCREST"
"025A010344","776 SW JEFFERSON DR","2/24/2020","$127,500.00","Qualified","01","0.0","Residential","1989","1744","$73.11","SMYRNA DOWNS"
"0890010060","2964 NE CENTENNIAL DR","3/27/2020","$1,240,000.00","Qualified","90","0.51","Residential","2021","3195","$388.11","CENTENNIAL VILLAGE"
"033001005G","1665 SW VALLEY VIEW RD","6/22/2020","$198,950.00","Qualified","01","0.99","Residential","1998","2890","$68.84","RURAL MAP 33"
"077A02042A","2127 A SE HICKORY BEND","1/24/2020","$89,000.00","Qualified","01","0.0","Residential","1985","1280","$69.53","FIELDSTONE VIEW"
"027A010011","2176 SW ROLLING ACRES DR","1/22/2020","$90,000.00","Qualified","01","0.85","Residential","1972","1787","$50.36","HIDDEN ACRES1"
"025A010212","1114 SW WEST ADRIAN CIR","6/12/2020","$115,000.00","Qualified","01","0.91","Residential","1978","1056","$108.90","ADRIAN VILLAS SUB"
"0370010063","3137 NW HAMMOCK CREEK CT","5/11/2020","$295,500.00","Qualified","01","2.9","Residential","1987","1872","$157.85","HAMMOCK CREEK SUB"
"0890010052","2963 NE CENTENNIAL DR","3/27/2020","$1,240,000.00","Qualified","90","0.57","Residential","2021","3570","$347.34","CENTENNIAL VILLAGE"
"027A010098","1740 SW AMBERBROOK CT","5/13/2020","$96,000.00","Qualified","01","0.25","Residential","1973","2912","$32.97","HIDDEN ACRES1"
"044A010025","1381 SW REVEL COVE DR","4/15/2020","$269,000.00","Qualified","01","0.0","Residential","2007","3523","$76.36","WINDSOR CREEK SUB"
"0300010186","3297 SW CREEKSIDE CT","3/11/2020","$349,900.00","Qualified","01","2.58","Residential","1983","3078","$113.68","EAST MILL FOREST U1"
"0890010049","2951 NE CENTENNIAL DR","3/27/2020","$1,240,000.00","Qualified","90","0.59","Residential","2021","3044","$407.36","CENTENNIAL VILLAGE"
"0550010094","405 NW ENGLISH ELM CT","4/1/2020","$380,000.00","Qualified","01","4.0","Residential","2000","836","$103.32","ELM TREE SUB"
"0890010071","2790 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.52","Residential","2021","3548","$349.49","CENTENNIAL VILLAGE"
"C160010031","939 SW BRYANT ST","3/10/2020","$53,149.00","Qualified","01","0.59","Residential","1950","1664","$31.94","CITY MAP 16"
"049A010563","366 SE GOLFCREST DR","1/17/2020","$168,000.00","Qualified","01","0.46","Residential","1993","2164","$77.63","HONEY CREEK"
"046A010215","416 SE STANTON RIDGE WAY","2/6/2020","$120,000.00","Qualified","01","0.2","Residential","1989","1266","$94.79","BILTMORE PLACE"
"077E010157","3404 SE CHARTER CT","2/6/2020","$176,000.00","Qualified","01","0.24","Residential","2002","2340","$75.21","OLDE SALEM TOWNSHIP"
"079B010120","3231 SE LINDA'S CIR","3/12/2020","$170,000.00","Qualified","01","0.41","Residential","1986","2557","$66.48","GARDENS OF FIELDSTONE"
"051C010218","4835 SE NAVAJO TRL","1/27/2020","$140,000.00","Qualified","01","0.0","Residential","1987","1263","$110.85","CEDAR BROOK"
"0890010073","2782 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.4","Residential","2021","2986","$415.27","CENTENNIAL VILLAGE"
"0890010062","3011 NE CENTENNIAL CT","3/27/2020","$1,240,000.00","Qualified","90","0.41","Residential","2021","3644","$340.29","CENTENNIAL VILLAGE"
"057003035A","1320 NE MILSTEAD AVE","5/7/2020","$135,500.00","Qualified","01","0.68","Residential","1972","1226","$110.52","HEWLETT HILLS SUB"
"027A010132","2389 SW ROLLING ACRES DR","2/21/2020","$127,000.00","Qualified","01","0.49","Residential","1973","1872","$67.84","HIDDEN ACRES1"
"093C010117","1448 NE STEAM ENGINE WAY","6/12/2020","$161,900.00","Qualified","01","0.16","Residential","2006","1675","$96.66","OLD COVINGTON JUNC"
"051A010207","5294 SW EAST SHORE DR","3/20/2020","$132,000.00","Qualified","01","1.03","Residential","1985","1885","$70.03","DEER RUN"
"027A010189","2090 SW LOST FOREST LN","6/3/2020","$110,000.00","Qualified","01","0.39","Residential","1978","1971","$55.81","HIDDEN ACRES1"
"077C010260","2365 SE BRENTMOOR CT","5/1/2020","$165,000.00","Qualified","01","0.39","Residential","1996","2660","$62.03","THE OAKES at BRENTWOOD"
"045A010008","1375 SW HIGHLAND CT","6/8/2020","$186,500.00","Qualified","01","0.18","Residential","2020","2113","$88.26","ALMAND CREEK SUB"
"054A010099","3001 NE RANDOLPH CT","1/15/2020","$120,000.00","Qualified","01","0.47","Residential","1985","1388","$86.46","COUNTRY LANE EST"
"0110010045","1427 SW KINGS POINT WAY","1/8/2020","$450,000.00","Qualified","01","0.59","Residential","2019","4691","$95.93","COVENTRY"
"C300010028","1022 SE HIGHLAND CIR","3/9/2020","$119,000.00","Qualified","01","1.1","Residential","1946","1701","$69.96","CITY MAP 30"
"C230020009","1276 NW SOUTH HICKS CIR","2/7/2020","$83,500.00","Qualified","01","0.37","Residential","1967","988","$84.51","HICKS SUB"
"0890010079","2783 NE SADDLE TRL","3/27/2020","$1,240,000.00","Qualified","90","0.34","Residential","2021","3620","$342.54","CENTENNIAL VILLAGE"
"C07002003A","1251 NW LAKEVIEW DR","4/23/2020","$139,900.00","Qualified","01","0.67","Residential","1979","1092","$128.11","J H HODGE EST"
"090B010101","2440 NE WINDRIDGE DR","3/27/2020","$160,000.00","Qualified","01","0.34","Residential","1989","1307","$122.42","WINDRIDGE SUB"
"055A010026","2015 NE HIGHWAY 20","4/9/2020","$126,000.00","Qualified","01","1.48","Residential","1986","1476","$85.37","RURAL MAP 55"
"0190030010","1980 NW PALERMO WAY","3/20/2020","$125,000.00","Qualified","01","0.4","Residential","1972","1640","$76.22","LAKE CAPRI"
"090B010206","2342 NE ROCK MILL LN","3/20/2020","$152,000.00","Qualified","01","0.34","Residential","1996","1326","$114.63","THE PARK at WINDRIDGE"
"046A010218","413 SE STANTON RIDGE WAY","1/28/2020","$126,000.00","Qualified","01","0.29","Residential","1990","1548","$81.40","BILTMORE PLACE"
"093D010165","3624 SE SHALE LANE","2/14/2020","$208,000.00","Qualified","01","0.0","Residential","2013","2121","$98.07","AVONDALE SPRINGS -NEW"
"093C010040","1633 NE BOXCAR PL","2/13/2020","$140,500.00","Qualified","01","0.22","Residential","2005","1392","$100.93","OLD COVINGTON JUNC"
"090B010042","1612 NE PICADILLY CT","1/6/2020","$136,000.00","Qualified","01","0.32","Residential","1988","1584","$85.86","CHELSEA DOWNS SUB"
"032A010023","188 SE BRIDGEWOOD DR","6/15/2020","$644,521.00","Qualified","90","0.46","Residential","1974","1936","$332.91","FLINTRIDGE EST"
"0800010046","1125 SE CHRISTIAN CIR","5/29/2020","$169,000.00","Qualified","01","0.64","Residential","1986","1923","$87.88","CHRISTIAN HILLS"
"080B010021","3834 SE MAGGIE DR","5/15/2020","$66,399.00","Qualified","01","0.0","Residential","1981","1650","$40.24","MAGGIE VALLEY"
"051B010424","4750 SE SHADYBROOK WAY","6/26/2020","$245,000.00","Qualified","01","0.5","Residential","1989","2545","$96.27","MEADOWBROOK SUBD"
"0690010507","1501 NE ST GEORGE PL","6/10/2020","$265,000.00","Qualified","01","0.27","Residential","2006","3295","$80.42","ST JULIANS PLACE"
"079A010060","1038 SE DUKE DR","2/20/2020","$150,000.00","Qualified","01","0.0","Residential","1972","2148","$69.83","FOXWOOD HILLS"
"076A020199","1228 SE SAXONY DR","2/28/2020","$222,100.00","Qualified","01","0.3","Residential","2003","2777","$79.98","HENSON VILLAGE"
"047C010237","611 SE GREENVIEW AVE","3/12/2020","$144,000.00","Qualified","01","0.0","Residential","1984","1459","$98.70","STANTON and LANDM"
"049A010386","3619 SE GOLFBROOK CT","3/20/2020","$177,000.00","Qualified","01","0.43","Residential","1980","1878","$94.25","HONEY CREEK"
