"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"051B010303","4634 SE HAMLET WALK","10/29/2018","$112,000.00","Qualified","01","0.46","Residential","1986","1164","$96.22","BRISTOL BUDDY DAWSON"
"077C010066","1613 SE BRENTWOOD CROSSING","12/11/2018","$1,022,514.00","Qualified","90","0.0","Residential","1990","2325","$439.79","BRENTWOOD 123"
"090B010134","1335 NE MOUNTAIN DR","10/22/2018","$133,000.00","Qualified","01","0.35","Residential","1992","1841","$72.24","WINDRIDGE SUB"
"C060040021","1033 NW GREEN VALLEY DR","8/29/2018","$1,992,398.00","Qualified","90","0.0","Residential","1985","1200","$1,660.33","CONYERS STATION"
"077E010434","2977 SE LIGHTHOUSE WAY","11/2/2018","$164,900.00","Qualified","01","0.34","Residential","2003","1909","$86.38","OLDE SALEM TOWNSHIP"
"C250010025","1093 NE EAST VIEW CIR","9/17/2018","$66,500.00","Qualified","01","0.0","Residential","1973","1450","$45.86","EASTMORE PARK"
"041B010257","1906 NW MILLSTREAM HOLLOW","7/13/2018","$152,650.00","Qualified","01","0.0","Residential","2018","1589","$96.07","PARKSIDE at TRAVERS CREEK"
"0830010012","1808 NE GATEWAY DR","7/23/2018","$475,000.00","Qualified","01","2.0","Residential","2007","5029","$94.45","GATES at SANDY CREEK"
"0010020007","5920 SW LITTLE MOUNTAIN DR","12/19/2018","$205,000.00","Qualified","01","1.01","Residential","1973","1802","$113.76","LITTLE MTN SUB"
"054A010081","1290 NE COUNTRY LANE WAY","7/3/2018","$84,000.00","Qualified","01","0.46","Residential","1983","1512","$55.56","COUNTRY LANE EST"
"0640010104","1705 NE RIVERSIDE CT","10/5/2018","$105,000.00","Qualified","01","0.94","Residential","1988","1188","$44.19","RIVERCHASE TWH"
"0640010089","1616 NE RIVERSIDE TRL","7/31/2018","$129,000.00","Qualified","01","0.34","Residential","1987","999","$64.56","RIVERCHASE TWH"
"077A020017","2784 SE COVENTRY GREEN","8/17/2018","$308,000.00","Qualified","01","0.1","Residential","1985","1305","$56.41","FIELDSTONE VIEW"
"077A020016","2783 SE COVENTRY GREEN","7/30/2018","$330,000.00","Qualified","01","0.0","Residential","1985","5310","$62.15","FIELDSTONE VIEW"
"0570030084","1430 NW HONEYSUCKLE DR","10/17/2018","$130,000.00","Qualified","01","0.47","Residential","1972","1134","$114.64","HONEYSUCKLE EST"
"0660070002","1771 NE HILL ST","8/31/2018","$117,500.00","Qualified","01","0.38","Residential","1900","1232","$95.37","MILLSTEAD VILLAGE"
"0180020023","2910 NW BARCELONA WAY","11/29/2018","$164,000.00","Qualified","01","1.02","Residential","1965","1944","$84.36","LAKE CAPRI"
"010D010034","2715 SW KEMP CT","10/26/2018","$220,361.00","Qualified","01","0.05","Residential","2018","1792","$122.97","ELLIS POINTE"
"041B010254","1918 NW MILLSTREAM HOLLOW","10/30/2018","$149,900.00","Qualified","01","0.0","Residential","2018","1589","$94.34","PARKSIDE at TRAVERS CREEK"
"046A010283","1417 SE ST CHARLES CT","11/13/2018","$247,000.00","Qualified","01","0.47","Residential","1998","1891","$130.62","ST CHARLES SQUARE"
"064A010236","2082 NE JESSICA WAY","12/7/2018","$228,000.00","Qualified","01","0.0","Residential","2006","3200","$71.25","HI ROC PLANTATION"
"093D010232","3653 SE SHALE LANE","12/17/2018","$188,000.00","Qualified","01","0.0","Residential","2013","2121","$88.64","AVONDALE SPRINGS -NEW"
"079B010105","1890 SE SURREY TRL","12/10/2018","$152,000.00","Qualified","01","0.65","Residential","1978","1876","$81.02","ATLANTA SUBURBIA"
"080A010172","1867 SE BRANDY WOODS DR","7/10/2018","$142,000.00","Qualified","01","0.51","Residential","1984","1332","$106.61","BRANDYWINE"
"051B010215","4728 SE HULL RD","7/27/2018","$124,000.00","Qualified","01","0.41","Residential","1975","1280","$96.88","BRISTOL BUDDY DAWSON"
"0630010005","2052 NE HI ROC CIR","9/7/2018","$125,000.00","Qualified","01","0.17","Residential","1966","1500","$83.33","HI ROC"
"091A010031","3337 NE BARTLETT AVE","9/28/2018","$363,350.00","Qualified","01","0.0","Residential","2018","4230","$85.90","MCCART LANDING"
"046B010598","2860 SE WEATHERSTONE CIR","9/5/2018","$225,000.00","Qualified","01","0.46","Residential","2003","2607","$86.31","WEATHERSTONE"
"032A020009","1795 SW COLONIAL SOUTH DR","8/24/2018","$225,000.00","Qualified","01","1.71","Residential","1989","2651","$84.87","PRINCETON WAY"
"011001005A","2956 SW HURST RD","10/29/2018","$171,000.00","Qualified","01","0.64","Residential","1964","2052","$83.33","RURAL MAP 11"
"0750010185","1001 SE SILVER SUMMIT DR","10/26/2018","$235,915.00","Qualified","01","0.0","Residential","2018","1915","$123.19","SILVER SUMMIT"
"090B010075","2421 NE WINDRIDGE DR","7/18/2018","$135,000.00","Qualified","01","0.31","Residential","1989","1970","$68.53","WINDRIDGE SUB"
"033A010018","1025 SW RIVERCLIFT DR","12/14/2018","$141,000.00","Qualified","01","0.59","Residential","1999","1603","$87.96","RIVERCLIFT"
"0790020154","1611 SE KENILWORTH LN","10/30/2018","$246,500.00","Qualified","01","0.49","Residential","2015","2511","$98.17","SUMMIT CREEK U1-2&3"
"093B010139","2108 SE HIGHLAND CLUB DR","9/28/2018","$214,900.00","Qualified","01","0.0","Residential","1997","2613","$82.24","HIGHLAND CHASE"
"080C010248","3741 SE DRUIDS DR","11/16/2018","$230,000.00","Qualified","01","0.0","Residential","2013","1026","$53.34","DRUIDS KEEP"
"046A010172","407 SE CINDY DR","11/7/2018","$145,000.00","Qualified","01","0.23","Residential","1988","1233","$117.60","BILTMORE PLACE"
"0300010058","3393 SW HAWTHORNE CT","9/21/2018","$215,000.00","Qualified","87","1.61","Residential","1988","3504","$61.36","TIMBER RIDGE"
"079C010422","1780 SE SOUTHGATE LN","12/21/2018","$130,000.00","Qualified","01","0.23","Residential","1986","1111","$58.51","SOUTH GATE DUPLEX"
"077E010406","2929 SW LIGHTHOUSE WAY","7/12/2018","$146,260.00","Qualified","01","0.18","Residential","2004","1677","$87.22","OLDE SALEM TOWNSHIP"
"050A010080","4009 SE CAMARY DR","8/2/2018","$232,000.00","Qualified","01","0.0","Residential","1988","2023","$114.68","CAMARY CHASE"
"C140010005","893 NW ANDREWS DR","8/1/2018","$183,000.00","Qualified","01","0.53","Residential","1960","1774","$103.16","CITY MAP 14"
"057B010037","172 NW ODYSSEY TURN","9/14/2018","$89,900.00","Qualified","01","0.07","Residential","2005","1876","$47.92","CALLAWAY XING TH"
"049A010339","301 SE CLUBLAND CIR","8/21/2018","$142,000.00","Qualified","01","0.56","Residential","1985","1756","$80.87","HONEY CREEK"
"041B010180","1893 NW MILLSTREAM HOLLOW","11/29/2018","$144,000.00","Qualified","01","0.0","Residential","2018","1589","$90.62","PARKSIDE at TRAVERS CREEK"
"049B020011","3911 SE ARBOR LN","7/13/2018","$160,000.00","Qualified","01","1.03","Residential","1984","2097","$76.30","ROSE ARBOR"
"031B010034","4208 SW OLD WOOD DR","7/10/2018","$305,000.00","Qualified","01","0.73","Residential","2002","2500","$122.00","SOUTH RIDGE OLD"
"010D010013","2724 SW KEMP CT","12/20/2018","$213,730.00","Qualified","01","0.04","Residential","2018","1792","$119.27","ELLIS POINTE"
"079C010286","3469 SE SALEM MILL TRL","11/9/2018","$122,900.00","Qualified","01","0.33","Residential","1978","1311","$93.75","SALEM WOODS"
"077A010021","2112 SE FAIRWAY CT","9/28/2018","$235,000.00","Qualified","01","0.34","Residential","1989","1144","$63.65","FIELDSTONE VIEW"
"046A010146","352 SE WINDSOR WALK","8/20/2018","$132,000.00","Qualified","01","0.23","Residential","1985","1178","$112.05","BILTMORE PLACE"
"C390010022","1791 SE BIG HORN CT","12/13/2018","$115,000.00","Qualified","01","0.19","Residential","1983","1093","$105.22","HUNTING CREEK HOMES"
"047C010526","1866 SE CHRISTOPHER DR","10/25/2018","$397,000.00","Qualified","01","0.0","Residential","2007","4733","$83.88","ALLENS LANDING"
"051B010388","4880 SE WEST LAKE DR","12/17/2018","$189,000.00","Qualified","01","0.51","Residential","1987","2312","$81.75","MEADOWBROOK SUBD"
"045B010094","1590 SW CHERRY HILL LN","7/13/2018","$112,500.00","Qualified","01","0.54","Residential","1985","1113","$101.08","SUGAR HILL and PINE VIEW"
"057B010064","225 NW ODYSSEY TURN","10/22/2018","$101,000.00","Qualified","01","0.06","Residential","2002","1370","$73.72","CALLAWAY XING TH"
"051B010328","613 SE WINDSOR DR","7/20/2018","$115,000.00","Qualified","01","0.22","Residential","1986","1245","$92.37","BRISTOL BUDDY DAWSON"
"025A010273","896 SW JEFFERSON DR","9/25/2018","$76,500.00","Qualified","01","0.26","Residential","1982","1548","$49.42","SMYRNA DOWNS"
"049A010069","852 SE SUGAR CREEK DR","8/10/2018","$159,900.00","Qualified","01","0.54","Residential","1972","1798","$88.93","HONEY CREEK"
"025A010234","2066 SW MOON DR","8/7/2018","$125,200.00","Qualified","01","0.46","Residential","1977","1297","$96.53","SMYRNA DOWNS"
"0660060064","161 NE ELLIS DR","9/21/2018","$125,000.00","Qualified","01","0.0","Residential","2005","1540","$81.17","MILSTEAD PLACE"
"080C010249","3751 SE DRUIDS DR","10/18/2018","$225,000.00","Qualified","01","0.0","Residential","1993","2177","$103.35","DRUIDS KEEP"
"077E010007","2330 SE FOUNTAIN HEAD CIR","8/9/2018","$136,000.00","Qualified","01","0.0","Residential","1997","1707","$79.67","FOUNTAINHEAD"
"0090020014","4250 SW JANET DR","10/16/2018","$240,000.00","Qualified","01","1.71","Residential","1986","2777","$86.42","RURAL MAP 09"
"051C010187","4758 SE CEDAR LAKE DR","10/16/2018","$125,000.00","Qualified","01","0.0","Residential","1986","1502","$83.22","CEDAR BROOK"
"0440030035","1799 SW WIGGINS CIR","11/30/2018","$184,900.00","Qualified","01","1.15","Residential","1976","2750","$67.24","FRANCIS HOLLOW"
"076A010092","2044 SE MERLE DR","9/10/2018","$125,100.00","Qualified","01","0.52","Residential","1976","1720","$72.73","FLAT SHOALS"
"C090020120","2436 SW BLACK FOREST DR","10/31/2018","$142,900.00","Qualified","01","0.0","Residential","2006","1556","$91.84","BRIDLE RIDGE WALK"
"079C010261","3458 SE SPRING CREEK DR","11/16/2018","$164,900.00","Qualified","01","0.4","Residential","2001","1392","$118.46","SALEM EAST"
"080A010093","4230 SE BRANDY LN","11/28/2018","$124,000.00","Qualified","01","0.48","Residential","1980","1742","$71.18","BRANDYWINE"
"028A010106","2307 SW LOCHINVER LN","8/7/2018","$360,000.00","Qualified","01","0.6","Residential","1997","2641","$136.31","LOCHINVER"
"028A010273","2932 SW LOCH LOMOND DR","10/5/2018","$354,000.00","Qualified","01","1.17","Residential","2003","3665","$96.59","LOCHINVER"
"044A010095","1983 SW WINDSOR CREEK DR","11/1/2018","$224,990.00","Qualified","01","0.0","Residential","2010","3154","$71.33","WINDSOR CREEK SUB"
"064B010057","2714 NE POTTERS WALK","11/21/2018","$252,840.00","Qualified","01","0.18","Residential","2018","2774","$91.15","HARVEST MILL"
"049B010099","4122 SE SWEET WATER LN","10/12/2018","$154,900.00","Qualified","01","0.0","Residential","1983","2450","$63.22","WILLOW CREEK"
"0890010035","2904 NE CENTENNIAL DR","8/8/2018","$100,000.00","Qualified","90","0.36","Residential","2019","3478","$28.75","CENTENNIAL VILLAGE"
"0260010024","1936 SW STARR RD","9/25/2018","$170,600.00","Qualified","01","0.98","Residential","1963","2036","$83.79","GRANT C STARR"
"0320020015","2040 SW HIGHWAY 212","10/5/2018","$112,000.00","Qualified","01","1.3","Residential","1952","1259","$88.96","RURAL MAP 32"
"047C010048","2935 SE RAINTREE DR","11/30/2018","$165,000.00","Qualified","01","0.82","Residential","2001","1413","$116.77","RAINTREE"
"080C010153","2505 SE TIFFANY CT","7/26/2018","$189,900.00","Qualified","01","0.3","Residential","1988","2120","$89.58","STONEY BROOK"
"027A010194","2140 SW LOST FOREST LN","7/18/2018","$135,900.00","Qualified","01","0.39","Residential","1978","2001","$67.92","HIDDEN ACRES1"
"0550010139","1927 NE CRESCENT MOON DR","9/19/2018","$188,452.00","Qualified","01","1.09","Residential","2018","2026","$93.02","CRESENT VIEW"
"041B010251","1930 NW MILLSTREAM HOLLOW","7/31/2018","$148,900.00","Qualified","01","0.0","Residential","2018","1589","$93.71","PARKSIDE at TRAVERS CREEK"
"079C010390","1675 SE SALEM MILL CT","8/31/2018","$125,000.00","Qualified","01","0.26","Residential","1985","1638","$76.31","SALEM WOODS"
"093C010147","1443 NE STEAM ENGINE WAY","10/31/2018","$120,900.00","Qualified","01","0.26","Residential","2006","1636","$73.90","OLD COVINGTON JUNC"
"050A010187","1118 SE PLANTATION DR","7/5/2018","$165,000.00","Qualified","01","0.57","Residential","1991","1354","$121.86","PLANTATION WOODS"
"051C010198","794 SE BROOK HOLLOW CIR","12/27/2018","$141,000.00","Qualified","01","0.0","Residential","1986","1472","$95.79","CEDAR BROOK"
"010C010035","2988 SW ASH GROVE DR","7/23/2018","$386,700.00","Qualified","01","0.37","Residential","2018","3612","$107.06","THE PARKS OF STONECREST"
"0890010028","2928 NE CENTENNIAL DR","9/27/2018","$800,000.00","Qualified","90","0.34","Residential","2017","3180","$251.57","CENTENNIAL VILLAGE"
"077B010298","1760 SE STRATFORD CROSSING","11/28/2018","$296,000.00","Qualified","01","0.58","Residential","2001","3221","$91.90","ANNSBROOKE"
"0280010062","2208 SW PATRIOT CT","12/17/2018","$141,000.00","Qualified","01","0.21","Residential","1985","1549","$91.03","HERITAGE HEIGHTS"
"079D010565","2566 SE WESTCHESTER WAY","12/7/2018","$112,000.00","Qualified","90","0.0","Residential","2022","4194","$26.70","WESTCHESTER LAKE"
"027A010157","2191 SW ROLLING ACRES DR","7/25/2018","$115,000.00","Qualified","01","0.7","Residential","1972","1512","$76.06","HIDDEN ACRES1"
"051C010094","800 SE CEDAR LAKE DR","12/27/2018","$150,000.00","Qualified","01","0.51","Residential","1985","1378","$108.85","CEDAR BROOK"
"032A010153","393 SE HIDDEN VALLEY DR","10/1/2018","$140,000.00","Qualified","01","0.52","Residential","1987","1326","$105.58","HIDDEN VALLEY"
"0410010042","1899 NW ROCKBRIDGE RD","10/9/2018","$70,001.00","Qualified","01","0.6","Residential","1972","1440","$48.61","ROCKBRIDGE SUB"
"044A010060","1889 SW WINDSOR CREEK DR","10/9/2018","$191,542.00","Qualified","01","0.0","Residential","2008","2164","$88.51","WINDSOR CREEK SUB"
"C320010018","1196 NE VALLEY DR","10/9/2018","$121,408.00","Qualified","01","0.0","Residential","1976","1344","$90.33","VALLEY BROOK ESTATES"
"047C010077","3017 SE RAINTREE DR","10/19/2018","$102,000.00","Qualified","01","0.27","Residential","1975","1812","$56.29","RAINTREE"
"041B010261","1890 NW MILLSTREAM HOLLOW","10/30/2018","$432,329.00","Qualified","90","0.0","Residential","2018","1589","$272.08","PARKSIDE at TRAVERS CREEK"
"041B010178","1885 NW MILLSTREAM HOLLOW","10/30/2018","$432,329.00","Qualified","90","0.0","Residential","2018","1589","$272.08","PARKSIDE at TRAVERS CREEK"
"041B010177","1881 NW MILLSTREAM HOLLOW","10/30/2018","$432,329.00","Qualified","90","0.0","Residential","2018","1589","$272.08","PARKSIDE at TRAVERS CREEK"
"025A010137","2275 SW BRIARWOOD DR","8/17/2018","$75,500.00","Qualified","01","0.67","Residential","1974","1455","$51.89","BRIARWOOD SUB"
"057B010011","120 NW ODYSSEY TURN","8/7/2018","$89,000.00","Qualified","01","0.07","Residential","2004","1440","$61.81","CALLAWAY XING TH"
"041B010175","1873 NW MILLSTREAM HOLLOW","12/11/2018","$144,300.00","Qualified","01","0.0","Residential","2018","1589","$90.81","PARKSIDE at TRAVERS CREEK"
"0660040008","1634 NE CHURCH ST","12/14/2018","$57,000.00","Qualified","01","0.35","Residential","1900","1320","$43.18","MILLSTEAD VILLAGE"
"0640010093","1625 NE RIVERSIDE TRL","9/28/2018","$120,000.00","Qualified","01","1.31","Residential","1989","1244","$48.23","RIVERCHASE TWH"
"032C010038","2811 SW MERRIMAC RUN","12/14/2018","$310,000.00","Qualified","01","0.77","Residential","1998","3066","$101.11","DEER FOREST"
"077B010079","1180 SE JUNIPER CT","11/5/2018","$321,250.00","Qualified","01","1.06","Residential","1986","3146","$102.11","IRWIN PLACE"
"051B010330","609 SE WINDSOR DR","9/7/2018","$113,500.00","Qualified","01","0.48","Residential","1986","1288","$88.12","BRISTOL BUDDY DAWSON"
"051B010274","580 SE OGLESBY BRIDGE RD","10/30/2018","$106,000.00","Qualified","01","0.91","Residential","1975","1118","$94.81","BRISTOL BUDDY DAWSON"
"0500010049","3951 SE HIGHWAY 20","9/28/2018","$249,900.00","Qualified","01","2.75","Residential","1987","3449","$72.46","DEWEY BURNS EST"
"047C010157","2981 SE LANDMARK DR","12/13/2018","$70,000.00","Qualified","87","0.23","Residential","1981","1412","$49.58","LAKERIDGE"
"032C010055","2430 SW STEDMAN LN","8/31/2018","$228,000.00","Qualified","01","0.79","Residential","1997","2796","$81.55","DEER FOREST"
"0790020225","1492 SE BOURDON BELL DR","7/30/2018","$274,510.00","Qualified","01","0.47","Residential","2018","2807","$97.79","SUMMIT CREEK U1-2&3"
"0890010026","2939 NE CENTENNIAL DR","9/20/2018","$80,000.00","Qualified","90","0.6","Residential","2021","2820","$28.37","CENTENNIAL VILLAGE"
"0690010350","2096 NE BELMONT CIR","7/17/2018","$139,990.00","Qualified","01","0.0","Residential","2018","1784","$78.47","BELMONT VILLAGE"
"007001008G","3550 SW WOODSIDE DR","7/30/2018","$309,900.00","Qualified","01","3.01","Residential","1997","2810","$110.28","RURAL MAP 07"
"077B010348","1123 SE OXFORD DR","8/9/2018","$344,900.00","Qualified","01","0.88","Residential","1999","3504","$98.43","ANNSBROOKE"
"051A010232","1757 SW DEER RUN DR","8/17/2018","$155,000.00","Qualified","01","1.03","Residential","1977","2796","$55.44","DEER RUN"
"051D010033","1011 SE THORNWOOD CIR","11/8/2018","$230,000.00","Qualified","01","0.76","Residential","1993","2255","$102.00","THORNWOOD"
"032001014A","137 SE OGLESBY BRIDGE RD","7/27/2018","$134,900.00","Qualified","01","0.38","Residential","1958","1855","$72.72","RURAL MAP 32"
"080A010244","1205 SE DOVER PL","12/4/2018","$233,000.00","Qualified","01","1.3","Residential","1991","2468","$94.41","BROOKFIELD STATION"
"0680010156","1553 NE RENAISSANCE DR","7/25/2018","$265,000.00","Qualified","01","0.0","Residential","2018","2057","$128.83","CREEKSIDE AT OLD TOWNE CONYERS"
"0550010140","1929 NE CRESCENT MOON DR","12/20/2018","$196,900.00","Qualified","01","1.05","Residential","2018","1760","$111.88","CRESENT VIEW"
"0890010038","2819 NE VILLAGE CT","8/8/2018","$100,000.00","Qualified","90","0.35","Residential","2019","2876","$34.77","CENTENNIAL VILLAGE"
"C090020088","2210 SW PALOMINO LN","12/27/2018","$145,000.00","Qualified","01","0.0","Residential","2006","1561","$92.89","BRIDLE RIDGE WALK"
"0890010027","2932 NE CENTENNIAL DR","9/20/2018","$80,000.00","Qualified","90","0.34","Residential","2021","2736","$29.24","CENTENNIAL VILLAGE"
"092A010011","2111 NE GINGER ESTATES DR","8/30/2018","$279,000.00","Qualified","01","0.0","Residential","2016","4018","$69.44","GINGER LAKES"
"0070010061","3584 SW LIMBERLOST TRL","9/28/2018","$200,000.00","Qualified","01","1.61","Residential","1987","2484","$80.52","LIMBERLOST FARMS"
"051D010047","1101 SE THORNWOOD CIR","8/16/2018","$190,000.00","Qualified","01","0.66","Residential","2000","2856","$66.53","THORNWOOD"
"0030010108","1601 SW PALMILLA WAY","10/26/2018","$610,000.00","Qualified","01","1.22","Residential","2016","4206","$145.03","GRAND CAYMAN ESTATES"
"027A010171","2006 SW LOST FOREST LN","10/18/2018","$83,400.00","Qualified","01","0.45","Residential","1982","1395","$59.78","HIDDEN ACRES1"
"064B010077","2741 NE POTTERS WALK","12/11/2018","$1,022,514.00","Qualified","90","0.31","Residential","2009","2319","$440.93","HARVEST MILL"
"C240050003","1016 NE EAST VIEW RD","8/29/2018","$1,992,398.00","Qualified","90","0.0","Residential","1964","1940","$1,027.01","CITY MAP 24"
"025A010171","1038 SW ADRIAN CIR","8/29/2018","$1,992,398.00","Qualified","90","0.4","Residential","1975","1589","$1,253.87","ADRIAN VILLAS SUB"
"047C010261","568 SE GREENVIEW AVE","11/30/2018","$122,500.00","Qualified","01","0.0","Residential","1973","2126","$57.62","STANTON and LANDM"
"051B010321","604 SE HAMLET CT","7/24/2018","$104,100.00","Qualified","01","0.23","Residential","1986","1316","$79.10","BRISTOL BUDDY DAWSON"
"090B010265","1317 NE BREEZY CT","12/11/2018","$1,022,514.00","Qualified","90","0.33","Residential","2000","1419","$720.59","THE PARK at WINDRIDGE"
"0490010075","2950 SE CAMARY PLACE DR","8/29/2018","$1,992,398.00","Qualified","90","0.0","Residential","1991","2212","$900.72","CAMARY PLACE"
"076A020200","1401 SE ARAMORE DR","8/29/2018","$1,992,398.00","Qualified","90","0.35","Residential","2002","2554","$780.11","HENSON VILLAGE"
"080A010147","1296 SE CARMAN CT","11/14/2018","$123,850.00","Qualified","01","0.0","Residential","1983","1816","$68.20","VILLAGE GREEN"
"C090020068","2046 SW APPALOOSA WAY","8/29/2018","$1,992,398.00","Qualified","90","0.0","Residential","2006","1556","$1,280.46","BRIDLE RIDGE WALK"
"C280010008","788 NE SOUTH PINE ST","12/19/2018","$100,752.00","Qualified","01","0.34","Residential","1967","1423","$70.80","PLANTATION DEV and ACRES"
"041001040E","1549 NW RENA CT","8/29/2018","$1,992,398.00","Qualified","90","0.46","Residential","1975","1189","$1,675.69","ROCKBRIDGE SUB"
"041B010138","1630 NW HONEYSUCKLE PATH","8/29/2018","$1,992,398.00","Qualified","90","0.0","Residential","2006","1938","$1,028.07","PARKSIDE at TRAVERS CREEK"
"049B010154","489 SE VALLEY WOODS CIR","12/11/2018","$1,022,514.00","Qualified","90","0.46","Residential","1984","1547","$660.97","ROLLING GREENS"
"0780110012","3488 SE RICHMOND DR","12/11/2018","$1,022,514.00","Qualified","90","0.0","Residential","1964","1554","$657.99","PINEWOOD SHORE"
