"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"0890010058","2987 NE CENTENNIAL DR","4/23/2021","$354,950.00","Qualified","01","1.31","Residential","2021","2874","$123.50","CENTENNIAL VILLAGE"
"0920010118","2500 NE BRIANNA LN","1/26/2021","$438,500.00","Qualified","01","0.59","Residential","2005","3486","$125.79","BRYNLYN WOODS"
"093B010162","2101 SE HIGHLAND CLUB DR","4/30/2021","$254,000.00","Qualified","01","0.0","Residential","1993","3240","$78.40","HIGHLAND CHASE"
"027A010051","1785 SW LAUREL RIDGE DR","4/26/2021","$225,000.00","Qualified","01","0.41","Residential","1975","1776","$126.69","HIDDEN ACRES1"
"049A010005","911 SE SUGAR CREEK DR","4/6/2021","$228,000.00","Qualified","01","0.47","Residential","1972","2775","$82.16","HONEY CREEK"
"028A010146","2318 SW LOCHINVER LN","1/22/2021","$399,900.00","Qualified","01","0.62","Residential","1999","3255","$122.86","LOCHINVER"
"057B010004","106 NW ODYSSEY TURN","4/12/2021","$144,000.00","Qualified","01","0.07","Residential","2002","1356","$106.19","CALLAWAY XING TH"
"0470010094","89 SE FAIR OAKS DR","5/7/2021","$205,000.00","Qualified","01","0.92","Residential","1978","2033","$100.84","FAIROAKS"
"028A010190","2629 SW HIGH ST","5/14/2021","$382,000.00","Qualified","01","0.57","Residential","1997","2796","$136.62","LOCHINVER"
"033A010038","4017 SW RIVER GARDEN CIR","1/29/2021","$235,000.00","Qualified","01","0.46","Residential","2002","2309","$101.78","RIVERCLIFT"
"049A010351","421 SE CLUBLAND CIR","5/3/2021","$232,000.00","Qualified","01","0.0","Residential","1984","1719","$134.96","HONEY CREEK"
"045001011B","1832 SW GRANADE RD","1/7/2021","$140,000.00","Qualified","01","1.0","Residential","1986","1763","$79.41","RURAL MAP 45"
"0630090018","2660 NE WINDING LAKE DR","2/22/2021","$149,900.00","Qualified","01","0.29","Residential","1985","1536","$97.59","HI ROC"
"028A010295","2507 SW OAK CREEK LN","4/30/2021","$350,000.00","Qualified","01","0.74","Residential","2001","2846","$122.98","CEDAR GROVE SUB"
"041B010180","1893 NW MILLSTREAM HOLLOW","5/19/2021","$178,450.00","Qualified","01","0.0","Residential","2018","1589","$112.30","PARKSIDE at TRAVERS CREEK"
"046B010121","1551 SE PIN OAK LN","2/24/2021","$197,900.00","Qualified","01","0.0","Residential","1987","1269","$155.95","OAKLEY DOWNS"
"0680010123","1250 NE BROOKSTONE CIR","1/5/2021","$262,070.00","Qualified","01","0.21","Residential","2020","2516","$104.16","BROOKSTONE LAKES"
"008A010078","3153 SW JACKSON CREEK DR","3/10/2021","$427,900.00","Qualified","01","0.92","Residential","2020","3540","$120.88","JACKSON CREEK"
"0080010072","2633 SW MORGAN PARK DR","4/13/2021","$72,000.00","Qualified","90","2.18","Residential","2022","3069","$23.46","MORGANS PARK"
"030001010D","3057 SW EBENEZER RD","4/7/2021","$322,000.00","Qualified","01","1.61","Residential","1986","2932","$109.82","RURAL MAP 30"
"049A010126","600 SE SUGAR HILL CT","3/16/2021","$262,000.00","Qualified","01","0.24","Residential","1973","2707","$96.79","HONEY CREEK"
"027A010282","1413 SW SIMONE DR","3/31/2021","$490,000.00","Qualified","01","0.41","Residential","2005","3360","$145.83","LIONSGATE EAST"
"079D010549","2061 SE EVERGREEN DR","5/14/2021","$55,000.00","Qualified","01","0.41","Residential","2022","4216","$13.05","WESTCHESTER LAKE"
"032A010103","385 SE SHERWOOD CIR","3/26/2021","$195,500.00","Qualified","01","0.59","Residential","1988","1672","$116.93","BRADFORD"
"091A010078","4305 NE BOARDWALK","5/28/2021","$405,900.00","Qualified","01","0.0","Residential","2021","3735","$108.67","MCCART LANDING"
"0080010061","2630 SW MORGAN PARK DR","4/13/2021","$72,000.00","Qualified","90","2.9","Residential","2022","3826","$18.82","MORGANS PARK"
"080A010069","1869 SE BRANDY LN","2/17/2021","$170,500.00","Qualified","01","0.46","Residential","1980","1456","$117.10","BRANDYWINE"
"0640010277","1433 NE QUEENIE SMITH RD","3/31/2021","$235,000.00","Qualified","01","0.0","Residential","2004","2770","$84.84","RIVER CLUB at B  T"
"0740010015","2196 NE OLD COVINGTON RD","3/19/2021","$248,000.00","Qualified","01","0.0","Residential","1949","1824","$135.96","BUCHANAN ACRES"
"011A010035","981 SW HAVENRIDGE DR","3/3/2021","$148,000.00","Qualified","01","0.91","Residential","1974","1759","$84.14","HAVENRIDGE SUB"
"080C010095","2406 SE SCARLET LN","4/30/2021","$262,000.00","Qualified","01","0.46","Residential","1989","2203","$118.93","STONEY BROOK"
"C390010045","1726 SE BOB WHITE LN","2/19/2021","$383,000.00","Qualified","01","0.0","Residential","1994","1260","$72.31","HUNTING CREEK TOWNHOMES"
"049A010422","745 SE SUGAR HILL LN","2/19/2021","$204,000.00","Qualified","01","0.61","Residential","1984","1692","$120.57","HONEY CREEK"
"028A010310","2508 SW OAK CREEK LN","2/12/2021","$324,750.00","Qualified","01","0.59","Residential","2001","2674","$121.45","CEDAR GROVE SUB"
"051B010304","4636 SE HAMLET WALK","1/29/2021","$178,941.00","Qualified","01","0.55","Residential","1986","1872","$95.59","BRISTOL BUDDY DAWSON"
"0470010068","74 SE FAIR OAKS DR","1/28/2021","$225,260.00","Qualified","01","0.98","Residential","1978","1463","$153.97","FAIROAKS"
"0570030025","1420 NW GARDNER RD","2/16/2021","$200,000.00","Qualified","01","0.72","Residential","1965","1982","$100.91","HEWLETT HILLS SUB"
"045B010293","1518 SW SUGARPLUM PL","4/8/2021","$187,000.00","Qualified","01","0.16","Residential","1989","1880","$99.47","SUGAR HILL and PINE VIEW"
"0620010019","2827 NE HIGHWAY 138","5/3/2021","$330,000.00","Qualified","01","4.1","Residential","1974","1654","$199.52","RURAL MAP 62"
"031A010067","3867 SW PARTRIDGE PL","5/21/2021","$220,600.00","Qualified","01","0.46","Residential","1986","1958","$112.67","QUAIL RUN"
"093B010147","2117 SE HIGHLAND CLUB DR","5/13/2021","$243,000.00","Qualified","01","0.0","Residential","1996","2102","$115.60","HIGHLAND CHASE"
"011B010018","3091 SW STONE BRIDGE TRL","5/28/2021","$269,000.00","Qualified","01","0.56","Residential","1993","2556","$105.24","BRIDGE WATER PLACE"
"076A020033","1216 SE LAMBETH WAY","3/31/2021","$365,000.00","Qualified","01","0.76","Residential","1990","1923","$189.81","LAMBETH ESTATES"
"051C010014","4905 SE CHEROKEE WAY","1/29/2021","$80,000.00","Qualified","01","0.0","Residential","1980","1313","$60.93","INDIAN RIDGE"
"077C010125","2314 SE DEERFIELD CHASE","4/12/2021","$177,000.00","Qualified","01","0.0","Residential","1991","2358","$75.06","BRENTWOOD 123"
"0890010078","2779 NE SADDLE TRL","1/28/2021","$375,744.00","Qualified","01","0.34","Residential","2021","2995","$125.46","CENTENNIAL VILLAGE"
"047C010009","911 SE DAWN CT","3/17/2021","$110,000.00","Qualified","01","0.0","Residential","1973","1392","$79.02","CAMERON WOODS"
"047C010181","678 SE LAKERIDGE DR","2/16/2021","$103,000.00","Qualified","01","0.22","Residential","1975","1954","$52.71","LAKERIDGE"
"0490010083","3312 SE ROCKINGHAM CT","1/14/2021","$55,000.00","Qualified","01","0.93","Residential","2022","4418","$12.45","ROCKINGHAM"
"079C010390","1675 SE SALEM MILL CT","5/28/2021","$227,500.00","Qualified","01","0.26","Residential","1985","1638","$138.89","SALEM WOODS"
"031B010097","2812 SW HAVENWOOD DR","1/29/2021","$266,000.00","Qualified","01","0.61","Residential","2005","3077","$86.45","SOUTH RIDGE NEW"
"045B010023","1580 SW CHERRY HILL CT","5/7/2021","$150,000.00","Qualified","01","0.22","Residential","1985","1230","$121.95","SUGAR HILL and PINE VIEW"
"0780090017","883 SE WATERSIDE DR","2/24/2021","$156,000.00","Qualified","01","0.0","Residential","1972","1702","$91.66","PINEWOOD SHORE"
"062A010065","2153 NE KINGS MOUNTAIN DR","2/3/2021","$135,000.00","Qualified","01","1.33","Residential","1977","1128","$119.68","KINGS MTN SUB"
"027001005C","2502 SW FLAT SHOALS RD","3/31/2021","$380,000.00","Qualified","01","5.51","Residential","2002","2612","$145.48","RURAL MAP 27"
"0140030033","3414 SW MONICA LN","5/7/2021","$148,000.00","Qualified","01","1.89","Residential","1986","1814","$81.59","ALLISON ESTATES"
"025A010097","2262 SW BRIARWOOD CIR","1/29/2021","$132,500.00","Qualified","01","0.46","Residential","1976","1783","$74.31","BRIARWOOD SUB"
"008A010097","3227 SW BRIGADIER WAY","2/11/2021","$370,900.00","Qualified","01","0.72","Residential","2020","2910","$127.46","JACKSON CREEK"
"093B010100","2544 SE HIGHLAND DR","5/10/2021","$195,000.00","Qualified","01","0.47","Residential","1973","2619","$74.46","FIELDSTONE"
"027A010157","2191 SW ROLLING ACRES DR","5/14/2021","$183,000.00","Qualified","01","0.7","Residential","1972","1512","$121.03","HIDDEN ACRES1"
"046B010133","2621 SE ROLLING HILLS WAY","5/3/2021","$158,500.00","Qualified","01","0.0","Residential","1987","1266","$125.20","OAKLEY DOWNS"
"047C010495","750 SE SHORELINE TRL","3/1/2021","$146,000.00","Qualified","01","0.0","Residential","1989","1372","$106.41","STANTON and LANDM"
"049A010101","704 SE CLUBHOUSE DR","3/4/2021","$245,300.00","Qualified","01","0.59","Residential","1973","2839","$86.40","HONEY CREEK"
"049A010250","3729 SE SUGAR CREEK LN","2/23/2021","$219,000.00","Qualified","01","0.58","Residential","1977","2163","$101.25","HONEY CREEK"
"C230040026","1327 NW SOUTH HICKS CIR","2/16/2021","$157,000.00","Qualified","01","0.32","Residential","1962","1339","$117.25","HICKS SUB"
"0290020059","180 SW OLD MILL WAY","4/6/2021","$175,000.00","Qualified","01","0.2","Residential","1980","1252","$139.78","OLD MILL"
"047C010386","932 SE CURRY CIR","2/22/2021","$170,000.00","Qualified","01","0.0","Residential","1976","1788","$95.08","SAVORY ACRES"
"0570030082","1450 NW HONEYSUCKLE DR","5/5/2021","$162,000.00","Qualified","01","0.34","Residential","1972","1698","$95.41","HONEYSUCKLE EST"
"046B010073","1432 SE HILLSIDE PL","4/12/2021","$194,000.00","Qualified","01","0.5","Residential","1987","1861","$104.25","LAUREL WOODS"
"008001012V","3966 SW UNION SPRINGS RD","5/5/2021","$240,000.00","Qualified","01","4.37","Residential","1980","1274","$188.38","RURAL MAP 08"
"045B010001","1668 SW CHERRY HILL RD","3/17/2021","$185,000.00","Qualified","01","0.37","Residential","1984","1425","$129.82","SUGAR HILL and PINE VIEW"
"047C010227","521 SE STANTON WOODS DR","1/4/2021","$171,500.00","Qualified","01","0.29","Residential","1974","2042","$83.99","STANTON and LANDM"
"054A010026","1288 NE COUNTRY LANE DR","5/21/2021","$148,000.00","Qualified","01","0.47","Residential","1974","1512","$97.88","COUNTRY LANE EST"
"091A010088","4204 NE YORKE LN","4/15/2021","$388,900.00","Qualified","01","0.0","Residential","2021","4376","$88.87","MCCART LANDING"
"008A010090","3244 SW BRIGADIER WAY","3/5/2021","$437,900.00","Qualified","01","0.98","Residential","2020","3677","$119.09","JACKSON CREEK"
"010C010054","2925 NE ASH GROVE DR","1/14/2021","$450,000.00","Qualified","01","0.38","Residential","2016","3918","$114.85","THE PARKS OF STONECREST"
"010D010174","2630 SW ABBOTT RD","4/2/2021","$283,725.00","Qualified","01","0.0","Residential","2020","1932","$146.86","ELLIS POINTE"
"038A010007","2548 NW PACES LANDING DR","5/4/2021","$170,000.00","Qualified","01","0.46","Residential","1972","2482","$68.49","PACES LANDING"
"0270010064","1607 SW FLAT ROCK DR","3/1/2021","$310,000.00","Qualified","01","0.63","Residential","1990","2572","$120.53","SHOALS CREEK"
"0790020150","1622 SE KENILWORTH LN","2/2/2021","$299,000.00","Qualified","01","0.51","Residential","2015","2247","$133.07","SUMMIT CREEK U1-2&3"
"0690020030","1467 NE BIG BEAR CV","4/16/2021","$85,000.00","Qualified","01","0.0","Residential","1986","1183","$71.85","HUNTERS POINT"
"031A010007","3775 SW EBENEZER RD","2/12/2021","$176,600.00","Qualified","01","0.46","Residential","1984","1464","$120.63","QUAIL RUN"
"046A010154","353 SE WINDSOR WALK","4/29/2021","$199,000.00","Qualified","01","0.23","Residential","1987","1366","$145.68","BILTMORE PLACE"
"090B010174","1596 NE PICADILLY CT","5/21/2021","$216,000.00","Qualified","01","0.34","Residential","1991","1908","$113.21","CHELSEA DOWNS SUB"
"0110010075","1489 SW KINGS POINT WAY","2/18/2021","$391,900.00","Qualified","01","0.64","Residential","2020","3916","$100.08","COVENTRY"
"051B010330","609 SE WINDSOR DR","5/17/2021","$190,000.00","Qualified","01","0.48","Residential","1986","1288","$147.52","BRISTOL BUDDY DAWSON"
"046B010226","2620 SE LAUREL WOODS LN","4/19/2021","$210,000.00","Qualified","01","0.39","Residential","1988","2106","$99.72","LAUREL WOODS"
"054001007A","2676 NE ZINGARA RD","3/22/2021","$90,000.00","Qualified","01","0.78","Residential","1994","1152","$78.13","RURAL MAP 54"
"0540010007","2680 NE ZINGARA RD","3/22/2021","$60,000.00","Qualified","90","1.0","Residential","1962","1768","$33.94","RURAL MAP 54"
"028B010071","3067 SW BRIGHTON CT","5/21/2021","$355,000.00","Qualified","01","0.93","Residential","2006","2855","$124.34","BRIGHTON ESTATES"
"0280010103","1929 SW HERITAGE DR","4/23/2021","$133,000.00","Qualified","01","0.46","Residential","1986","1900","$70.00","HERITAGE HEIGHTS"
"045B010104","1601 SW CHERRY HILL LN","2/11/2021","$123,500.00","Qualified","01","0.41","Residential","1985","1502","$82.22","SUGAR HILL and PINE VIEW"
"0690010279","2148 NE BELMONT CIR","5/20/2021","$336,000.00","Qualified","90","0.0","Residential","2021","1664","$201.92","BELMONT VILLAGE NEW"
"0690010278","2150 NE BELMONT CIR","5/20/2021","$336,000.00","Qualified","90","0.0","Residential","2021","1664","$201.92","BELMONT VILLAGE NEW"
"046A010272","2114 SE AMHERST TRL","5/27/2021","$195,000.00","Qualified","01","0.44","Residential","1992","1504","$129.65","AMHERST CHASE"
"028A010172","2635 SW HIGH ST","4/30/2021","$360,000.00","Qualified","01","0.74","Residential","1997","2830","$127.21","LOCHINVER"
"077B010213","1321 SE OXFORD DR","3/5/2021","$384,100.00","Qualified","01","0.98","Residential","1992","3422","$112.24","E IRWIN PLACE U1/U2"
"077E010384","3604 SE CAPE LN","3/16/2021","$235,000.00","Qualified","01","0.21","Residential","2003","2574","$91.30","OLDE SALEM TOWNSHIP"
"0920010171","2146 NE BLUEBERRY LANE","3/15/2021","$260,000.00","Qualified","01","0.0","Residential","2019","2056","$126.46","WESTBURY PARK"
"050A010124","1066 SE PLANTATION BLVD","3/15/2021","$202,200.00","Qualified","01","0.46","Residential","1988","1694","$119.36","PLANTATION WOODS"
"C370010019","961 NW KINGSTON RD","2/26/2021","$117,252.00","Qualified","01","0.0","Residential","1972","1292","$90.75","NORTHRIDGE"
"045B010062","1636 SW SUGARMAPLE LN","2/5/2021","$165,000.00","Qualified","01","0.26","Residential","1986","1554","$106.18","SUGAR HILL and PINE VIEW"
"0330010087","5350 SW STARBOARD CT","3/8/2021","$380,000.00","Qualified","01","0.97","Residential","1993","3134","$121.25","DEER FOREST"
"049A010445","590 SE CLUBLAND CIR","2/19/2021","$310,000.00","Qualified","01","0.61","Residential","1986","2036","$152.26","HONEY CREEK"
"011B010080","3020 SW WATER BROOK DR","3/2/2021","$312,000.00","Qualified","01","0.89","Residential","1996","2342","$133.22","BRIDGE WATER PLACE"
"093B010019","2485 SE HIGHLAND GOLF COURSE DR","3/12/2021","$290,000.00","Qualified","01","0.53","Residential","2002","2528","$114.72","FIELDSTONE"
"0490010071","2910 SE CAMARY PLACE DR","3/19/2021","$280,000.00","Qualified","01","0.0","Residential","1991","2566","$109.12","CAMARY PLACE"
"0140020047","2028 SW MILLSTONE DR","3/24/2021","$327,000.00","Qualified","01","0.63","Residential","2002","2760","$118.48","MILLS RIDGE"
"080C010147","3512 SE TIFFANY DR","2/16/2021","$231,600.00","Qualified","01","0.0","Residential","1995","2456","$94.30","STONEY BROOK"
"093D010281","3454 SE SANDSTONE TRL","2/18/2021","$229,600.00","Qualified","01","0.0","Residential","2015","1833","$125.26","AVONDALE SPRINGS -NEW"
"077E010430","2974 SE LIGHTHOUSE WAY","1/22/2021","$232,000.00","Qualified","01","0.19","Residential","2003","2032","$114.17","OLDE SALEM TOWNSHIP"
"090B010258","3113 NE CANTER CT","1/27/2021","$182,500.00","Qualified","01","0.79","Residential","2000","1240","$147.18","THE PARK at WINDRIDGE"
"0200010038","2210 NW GLENEAGLE CT","4/29/2021","$78,000.00","Qualified","01","3.71","Residential","2021","3849","$20.27","GLENEAGLE SUB"
"0300010093","2639 SW TUCKER MILL RD","5/28/2021","$375,000.00","Qualified","01","5.0","Residential","1980","2197","$170.69","EAST MILL FOREST U1"
"0350010052","694 NW CORLEY RD","5/28/2021","$285,000.00","Qualified","01","1.97","Residential","1950","2583","$110.34","RURAL MAP 35"
"091A010087","4206 NE YORKE LN","5/28/2021","$401,900.00","Qualified","01","0.0","Residential","2021","3597","$111.73","MCCART LANDING"
"010D010112","2235 SW BEDELL DR","5/28/2021","$234,039.00","Qualified","01","0.0","Residential","2021","1792","$130.60","ELLIS POINTE"
"051C010028","4908 SE CHEROKEE WAY","5/28/2021","$150,500.00","Qualified","01","0.0","Residential","1978","1296","$116.13","INDIAN RIDGE"
"079D010481","3132 SE BRIAN'S CREEK DR","5/28/2021","$180,000.00","Qualified","01","0.99","Residential","2002","2172","$82.87","WESTCHESTER LAKE"
"012B010025","3309 SW STEEPLE CHASE","5/28/2021","$661,100.00","Qualified","01","0.64","Residential","2020","4298","$153.82","KLONDIKE HEIGHTS"
"0920010265","2709 NE RATBY LN","5/28/2021","$450,000.00","Qualified","01","0.71","Residential","2021","4247","$105.96","POINTE ROYAL"
"C060040032","1293 NW LAKEVIEW DR","5/28/2021","$90,000.00","Qualified","01","0.0","Residential","1986","1200","$75.00","CONYERS STATION"
"0770020130","1480 SE OLD SALEM DR","5/28/2021","$413,000.00","Qualified","01","0.0","Residential","1999","3753","$110.05","OLD SALEM ESTATES"
"027A010410","2201 SW ANISE CT","5/28/2021","$342,500.00","Qualified","01","0.41","Residential","2006","3565","$96.07","HOLLY HILL"
"011B010128","3171 SW WATER BROOK DR","5/28/2021","$230,000.00","Qualified","01","0.71","Residential","1998","2120","$108.49","BRIDGE WATER PLACE"
"012B010052","3024 SW HEIGHTS AVE","5/27/2021","$556,730.00","Qualified","01","0.63","Residential","2021","4369","$127.43","KLONDIKE HEIGHTS"
"018001001N","2984 NW UNION GROVE RD","5/27/2021","$220,000.00","Qualified","01","1.0","Residential","2007","1860","$118.28","RURAL MAP 18"
"0210010087","1877 NW KINGS ROW","5/27/2021","$525,900.00","Qualified","01","1.33","Residential","2021","3701","$142.10","ROYAL LAKE ESTATES"
"0920010156","247 NE MCCART RD","5/27/2021","$366,000.00","Qualified","01","0.61","Residential","2005","3144","$116.41","BRYNLYN WOODS"
"010D010115","2241 SW BEDELL DR","5/27/2021","$241,695.00","Qualified","01","0.0","Residential","2021","1792","$134.87","ELLIS POINTE"
"031B010136","2901 SW CLIFFVIEW CT","5/27/2021","$413,000.00","Qualified","01","0.73","Residential","2021","4022","$102.69","SOUTH RIDGE NEW"
"0490010068","2880 SE CAMARY PLACE DR","5/27/2021","$265,500.00","Qualified","01","0.0","Residential","1990","1985","$133.75","CAMARY PLACE"
"049A010169","3681 SE CLUBHOUSE LN","5/27/2021","$220,000.00","Qualified","01","0.74","Residential","1979","3163","$69.55","HONEY CREEK"
"086A010088","3021 NE NANTUCKET COVE","5/27/2021","$392,000.00","Qualified","01","1.19","Residential","1998","2344","$167.24","N HAMPTON SUB"
"093D010050","4096 SE CLAY CT","5/27/2021","$250,000.00","Qualified","01","0.0","Residential","2017","2477","$100.93","AVONDALE SPRINGS -NEW"
"049A010046","664 SE SUGAR CREEK TRL","5/27/2021","$225,000.00","Qualified","01","0.53","Residential","1983","3072","$73.24","HONEY CREEK"
"059003004A","1922 NE BETHEL RD","5/27/2021","$255,000.00","Qualified","01","2.2","Residential","1978","2754","$92.59","RURAL MAP 59"
"093B010144","2118 SE HIGHLAND CLUB DR","5/27/2021","$290,000.00","Qualified","01","0.0","Residential","1999","2246","$129.12","HIGHLAND CHASE"
"0080010029","3281 SW BOULDER DR","5/26/2021","$283,000.00","Qualified","01","4.25","Residential","1977","1955","$144.76","BOULDER BRANCH"
"077D010125","3211 SE LEYLAND WAY","5/26/2021","$395,000.00","Qualified","01","0.48","Residential","2001","2970","$133.00","WYNNEWOOD"
"080A010111","1747 SE BRANDY DR","5/26/2021","$87,000.00","Qualified","01","0.28","Residential","1982","1427","$60.97","BRANDYWINE"
"054A010132","1430 NE COUNTRY LANE DR","5/26/2021","$219,100.00","Qualified","01","0.0","Residential","1988","1674","$130.88","COUNTRY LANE EST"
"0070010129","3498 SW PEBBLE BROOK LN","5/3/2021","$270,000.00","Qualified","01","1.6","Residential","1996","1965","$137.40","LIMBERLOST FARMS"
"010D010116","2243 SW BEDELL DR","5/26/2021","$240,371.00","Qualified","01","0.0","Residential","2021","1792","$134.14","ELLIS POINTE"
"025A010148","2281 SW BRIARWOOD CIR","5/26/2021","$186,754.00","Qualified","01","0.46","Residential","1976","2001","$93.33","BRIARWOOD SUB"
"032A010077","1629 SW COLONIAL SOUTH DR","5/26/2021","$274,677.00","Qualified","01","1.09","Residential","1973","2865","$95.87","COLONIAL SOUTH"
"0410010066","1182 NW FOREST VILLA DR","5/26/2021","$74,000.00","Qualified","01","0.0","Residential","1974","1160","$63.79","FOREST VILLAS"
"0890010024","2931 NE CENTENNIAL DR","5/26/2021","$356,990.00","Qualified","01","0.66","Residential","2021","3120","$114.42","CENTENNIAL VILLAGE"
"090B010093","2457 NE WINDRIDGE DR","5/26/2021","$208,000.00","Qualified","01","0.31","Residential","1989","1310","$158.78","WINDRIDGE SUB"
"046B010365","2461 SE WEATHERSTONE CIR","5/26/2021","$330,000.00","Qualified","01","0.0","Residential","1992","2254","$146.41","WEATHERSTONE"
"011001016A","785 SW MCDANIEL MILL RD","5/25/2021","$303,000.00","Qualified","01","1.14","Residential","1978","2482","$122.08","RURAL MAP 11"
"045B010072","1596 SW SUGARMAPLE LN","5/25/2021","$160,100.00","Qualified","01","0.24","Residential","1985","1486","$107.74","SUGAR HILL and PINE VIEW"
"076A020147","1406 SE ARAMORE DR","5/25/2021","$338,000.00","Qualified","01","0.0","Residential","1995","3128","$108.06","HENSON VILLAGE"
