"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"027A010244","2186 SW LOST FOREST LN","12/17/2021","$1,342,148.00","Qualified","90","0.33","Residential","1980","1340","$1,001.60","HIDDEN ACRES1"
"0280010077","1910 SW HERITAGE DR","12/17/2021","$1,342,148.00","Qualified","90","0.0","Residential","1985","1599","$839.37","HERITAGE HEIGHTS"
"041B010194","1953 NW MILLSTREAM HOLLOW","12/17/2021","$1,342,148.00","Qualified","90","0.0","Residential","2018","1589","$844.65","PARKSIDE at TRAVERS CREEK"
"0640010369","1500 NE RIVERBROOKE WAY","11/10/2021","$332,506.00","Qualified","01","0.0","Residential","2005","2857","$116.38","RIVER CLUB at B  T"
"077E010269","2105 SE BRADFORD PEAR CIR","11/2/2021","$361,800.00","Qualified","01","0.37","Residential","2002","3253","$111.22","ARBOR GLEN"
"077E010269","2105 SE BRADFORD PEAR CIR","12/17/2021","$1,342,148.00","Qualified","90","0.37","Residential","2002","3253","$412.59","ARBOR GLEN"
"077C010110","2330 SE DEERFIELD CHASE","11/10/2021","$341,800.00","Qualified","01","0.0","Residential","1992","2717","$125.80","BRENTWOOD 123"
"077C010174","1657 SE BRIARLEA PATH","12/17/2021","$1,342,148.00","Qualified","90","0.0","Residential","1994","3025","$443.69","THE OAKES at BRENTWOOD"
"080B010189","3811 SE EDEN GLEN DR","11/19/2021","$256,859.00","Qualified","01","0.0","Residential","1987","1706","$150.56","EDEN GLEN"
"C230030010","1324 NW NORTH HICKS CIR","11/29/2021","$180,000.00","Qualified","01","0.43","Residential","1964","1969","$91.42","HICKS SUB"
"0680010195","1328 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.17","Residential","2022","2036","$568.76","CREEKSIDE AT OLD TOWNE CONYERS"
"030001166B","3308 SW MILL FOREST DR","12/28/2021","$475,000.00","Qualified","01","1.18","Residential","2004","3648","$130.21","EAST MILL FOREST U1"
"0440010170","1722 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.06","Residential","2022","1968","$29.09","EASTMORE TH"
"090A010071","1296 NE CLASSIC DR","11/24/2021","$206,000.00","Qualified","01","0.4","Residential","1984","1080","$190.74","MOUNTAIN VALLEY EST"
"093A010001","2205 SE COUNTRY CLUB DR","10/13/2021","$264,200.00","Qualified","01","0.63","Residential","1972","3736","$70.72","FIELDSTONE"
"0660040019","1555 NE ELM ST","12/2/2021","$110,000.00","Qualified","01","0.69","Residential","1976","776","$141.75","MILLSTEAD VILLAGE"
"051B010206","557 SE OGLESBY BRIDGE RD","11/22/2021","$135,000.00","Qualified","01","0.6","Residential","1985","1041","$129.68","BRISTOL BUDDY DAWSON"
"0690010257","1049 NE WEDGEWOOD CT","12/17/2021","$164,070.00","Qualified","01","0.0","Residential","2008","1390","$118.04","BELMONT VILLAGE"
"0190080003","2530 NW ROCKBRIDGE RD","10/29/2021","$331,000.00","Qualified","01","0.68","Residential","1977","3441","$96.19","LAKE CAPRI"
"050A010135","1071 SE PLANTATION BLVD","10/4/2021","$242,500.00","Qualified","01","0.46","Residential","1988","1806","$134.27","PLANTATION WOODS"
"0680010192","1340 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2480","$466.94","CREEKSIDE AT OLD TOWNE CONYERS"
"0130010034","2611 SW WESTWOOD DR","11/22/2021","$550,700.00","Qualified","01","2.66","Residential","1987","3573","$154.13","KILMER FOREST"
"0680010207","2035 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2426","$477.33","CREEKSIDE AT OLD TOWNE CONYERS"
"0550010019","2174 NW HIGHWAY 20","11/30/2021","$325,000.00","Qualified","01","5.15","Residential","1993","1958","$165.99","RURAL MAP 55"
"0680010197","1320 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2236","$517.89","CREEKSIDE AT OLD TOWNE CONYERS"
"0440010171","1724 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.04","Residential","2022","1968","$29.09","EASTMORE TH"
"061001022D","2215 NE WEST HIGHTOWER TRL","12/17/2021","$620,500.00","Qualified","01","5.0","Residential","1998","2653","$233.89","RURAL MAP 61"
"077A020079","2633 SE COUNTRY TRCE","12/31/2021","$230,000.00","Qualified","01","0.24","Residential","1985","1672","$68.37","FIELDSTONE VIEW"
"080B010244","3997 SE MISTY VALLEY CT","11/3/2021","$252,100.00","Qualified","01","0.0","Residential","1994","1560","$161.60","MISTY VALLEY"
"049A010406","720 SE SUGAR HILL LN","11/17/2021","$236,900.00","Qualified","01","0.92","Residential","1981","1532","$154.63","HONEY CREEK"
"0680010205","2027 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.21","Residential","2022","2276","$508.79","CREEKSIDE AT OLD TOWNE CONYERS"
"0770020141","2481 SE OLD SALEM CIR","11/8/2021","$321,600.00","Qualified","01","1.09","Residential","1986","2603","$123.55","OLD SALEM ESTATES"
"077E010301","3004 SE PEACH BLOSSOM TRCE","10/5/2021","$384,800.00","Qualified","01","0.37","Residential","2002","3234","$118.99","ARBOR GLEN"
"057B010145","206 NW ODYSSEY TURN","10/22/2021","$174,500.00","Qualified","01","0.06","Residential","2004","1898","$91.94","CALLAWAY XING TH"
"0680010206","2031 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.21","Residential","2022","2276","$508.79","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010203","2019 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","1876","$617.27","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010204","2023 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2794","$414.46","CREEKSIDE AT OLD TOWNE CONYERS"
"0320010013","155 SE OGLESBY BRIDGE RD","11/2/2021","$101,500.00","Qualified","01","0.92","Residential","1957","1461","$69.47","RURAL MAP 32"
"C370010078","1518 NW TANGLE WOOD WAY","11/19/2021","$212,000.00","Qualified","01","0.0","Residential","1972","1303","$162.70","NORTHRIDGE"
"0680010211","2014 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","1646","$703.52","CREEKSIDE AT OLD TOWNE CONYERS"
"0780050015","905 SE KING DR","10/6/2021","$160,000.00","Qualified","01","0.39","Residential","1968","2463","$64.96","PINEWOOD SHORE"
"0680010194","1332 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.3","Residential","2022","2082","$556.20","CREEKSIDE AT OLD TOWNE CONYERS"
"0270010048","1515 SW SHOAL CREEK DR","10/28/2021","$277,600.00","Qualified","01","0.57","Residential","1987","2092","$132.70","SHOALS CREEK"
"0680010202","2015 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2082","$556.20","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010208","2026 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.19","Residential","2022","1703","$679.98","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010190","1348 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","1928","$600.62","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010196","1324 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2319","$499.35","CREEKSIDE AT OLD TOWNE CONYERS"
"C200020010","956 SE O'KELLY ST","12/9/2021","$180,000.00","Qualified","01","0.28","Residential","1930","1521","$118.34","CITY MAP 20"
"0440020003","1376 SW HILL DR","12/22/2021","$160,000.00","Qualified","01","0.68","Residential","1972","2162","$74.01","GOLDEN ACRES SUB"
"0680010193","1336 NE SLATON MANOR DR","12/30/2021","$1,158,000.00","Qualified","90","0.22","Residential","2022","2222","$521.15","CREEKSIDE AT OLD TOWNE CONYERS"
"0690010059","1484 D NE PINE LOG RD","12/30/2021","$105,900.00","Qualified","01","0.0","Residential","1973","1232","$85.96","VIEW POINT EAST"
"0800010047","1135 SE CHRISTIAN CIR","11/5/2021","$182,900.00","Qualified","01","0.62","Residential","1986","1955","$93.55","CHRISTIAN HILLS"
"0680010201","2011 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2436","$475.37","CREEKSIDE AT OLD TOWNE CONYERS"
"025A010326","751 SW JEFFERSON DR","11/22/2021","$211,000.00","Qualified","01","0.0","Residential","1989","1371","$153.90","SMYRNA DOWNS"
"031B010073","2917 SW RED LEAF CT","10/15/2021","$412,000.00","Qualified","01","3.35","Residential","2004","3039","$135.57","SOUTH RIDGE OLD"
"051C010173","4770 SE CEDAR BROOK DR","12/7/2021","$209,900.00","Qualified","01","0.0","Residential","1987","1724","$121.75","CEDAR BROOK"
"075A010174","1769 SE HICKORY ST","12/22/2021","$206,000.00","Qualified","01","0.79","Residential","1972","2282","$90.27","PINE FOREST SD"
"027A010187","2060 SW LOST FOREST LN","10/28/2021","$212,900.00","Qualified","01","1.0","Residential","1978","1556","$136.83","HIDDEN ACRES1"
"0680010212","2010 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2426","$477.33","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010209","2022 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.19","Residential","2022","2712","$426.99","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010210","2018 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2276","$508.79","CREEKSIDE AT OLD TOWNE CONYERS"
"0490010040","3860 SE TROUPE SMITH RD","12/1/2021","$287,563.00","Qualified","01","1.79","Residential","1993","2736","$105.10","RURAL MAP 49"
"093D010198","3482 SE SANDSTONE TRL","11/12/2021","$283,000.00","Qualified","01","0.0","Residential","2015","1852","$152.81","AVONDALE SPRINGS -NEW"
"045B010094","1590 SW CHERRY HILL LN","11/24/2021","$169,900.00","Qualified","01","0.54","Residential","1985","1113","$152.65","SUGAR HILL and PINE VIEW"
"093D010034","4047 SE CLAY CT","12/21/2021","$325,000.00","Qualified","01","0.0","Residential","2017","2676","$121.45","AVONDALE SPRINGS -NEW"
"011A010074","2754 SW IRA CT","11/16/2021","$346,035.00","Qualified","01","0.41","Residential","1985","2552","$135.59","TURNER VALLEY SUB"
"0680010198","1999 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2118","$546.74","CREEKSIDE AT OLD TOWNE CONYERS"
"077D010268","1368 SE FALL RIVER DR","12/22/2021","$410,000.00","Qualified","01","0.38","Residential","2005","2954","$138.79","FOUNTAINCREST"
"0680010200","2007 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.2","Residential","2022","2456","$471.50","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010199","2003 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.21","Residential","2022","2643","$438.14","CREEKSIDE AT OLD TOWNE CONYERS"
"0780010013","3095 SE SUNSET RD","10/15/2021","$120,000.00","Qualified","01","0.46","Residential","1971","1296","$92.59","PINEWOOD SHORE"
"049B010030","532 SE VALLEY WOODS CIR","12/14/2021","$275,000.00","Qualified","01","0.0","Residential","1976","2080","$132.21","ROLLING GREENS"
"0680010213","2006 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2643","$438.14","CREEKSIDE AT OLD TOWNE CONYERS"
"051B010476","4820 SE RIDGEDALE LN","10/4/2021","$324,500.00","Qualified","01","0.46","Residential","1991","2167","$149.75","MEADOWBROOK SUBD"
"077E010389","3605 SE CAPE LN","12/16/2021","$300,000.00","Qualified","01","0.23","Residential","2003","2452","$122.35","OLDE SALEM TOWNSHIP"
"0440010166","1714 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.06","Residential","2022","1968","$29.09","EASTMORE TH"
"0440010172","1726 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.04","Residential","2022","1968","$29.09","EASTMORE TH"
"047B010065","3166 SE GLAD DALE DR","12/30/2021","$200,000.00","Qualified","01","2.55","Residential","1973","2240","$89.29","FARMETTES/HAPPY HOLLOW"
"0440010173","1728 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.05","Residential","2022","1968","$29.09","EASTMORE TH"
"0300010200","3525 SW EBENEZER RD","10/12/2021","$265,000.00","Qualified","01","8.64","Residential","1984","1923","$137.81","RURAL MAP 30"
"051A010194","5289 SW DEER RUN RD","12/21/2021","$264,100.00","Qualified","01","1.41","Residential","1976","2321","$113.79","DEER RUN"
"077B010354","2002 SE HARDWICK CT","12/17/2021","$1,775,971.00","Qualified","90","0.61","Residential","1998","2992","$593.57","ANNSBROOKE"
"080C010127","2403 SE SCARLET LN","12/17/2021","$1,775,971.00","Qualified","90","0.0","Residential","1991","1967","$902.88","STONEY BROOK"
"028B010010","3144 SW BRIGHTON PASS","12/17/2021","$1,775,971.00","Qualified","90","0.62","Residential","2006","3231","$549.67","BRIGHTON ESTATES"
"008A010040","3706 SW WEEPING WAY","12/17/2021","$1,775,971.00","Qualified","90","0.65","Residential","2001","2712","$654.86","WILLOW BEND"
"090B010104","2441 NE SHOALS DR","12/17/2021","$1,775,971.00","Qualified","90","0.28","Residential","1989","1620","$1,096.28","WINDRIDGE SUB"
"0680010216","1994 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.23","Residential","2022","2676","$432.74","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010215","1998 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2288","$506.12","CREEKSIDE AT OLD TOWNE CONYERS"
"0680010214","2002 NE MUSTANG PASS DR","12/30/2021","$1,158,000.00","Qualified","90","0.18","Residential","2022","2192","$528.28","CREEKSIDE AT OLD TOWNE CONYERS"
"0440010169","1720 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.05","Residential","2022","1968","$29.09","EASTMORE TH"
"0440010167","1716 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.04","Residential","2022","1988","$28.80","EASTMORE TH"
"0440010168","1718 SW PROSPECT WAY","11/10/2021","$57,250.00","Qualified","01","0.04","Residential","2022","1988","$28.80","EASTMORE TH"
"0640010302","1347 NE RIVER CLUB DR","10/27/2021","$305,000.00","Qualified","01","0.0","Residential","2005","2934","$103.95","RIVER CLUB at B  T"
"0680010121","1246 NE BROOKSTONE CIR","10/12/2021","$370,000.00","Qualified","01","0.19","Residential","2020","2752","$134.45","BROOKSTONE LAKES"
"C380010033","1602 NW RIDGEVIEW DR","12/29/2021","$134,000.00","Qualified","01","0.0","Residential","1973","1000","$134.00","NORTHRIDGE"
"045A010032","1706 SW ALMAND CREEK DR","10/29/2021","$178,200.00","Qualified","01","0.26","Residential","1981","1205","$147.88","ALMAND CREEK SUB"
"090B010202","2337 NE ROCK MILL LN","10/6/2021","$220,000.00","Qualified","01","0.5","Residential","1994","1576","$139.59","THE PARK at WINDRIDGE"
"0290020111","2479 SW NUGGET DR","12/20/2021","$174,700.00","Qualified","01","0.23","Residential","1985","1154","$151.39","HERITAGE EST"
"077D010022","1351 SE KAY TERR","10/18/2021","$411,060.00","Qualified","01","1.18","Residential","1993","2247","$182.94","NANTUCKET"
"077C010230","1822 SE THORNHILL PASS","12/22/2021","$340,000.00","Qualified","01","0.0","Residential","1996","2845","$119.51","BRENTWOOD 123"
"057B010120","112 NW HAWKEYE LN","12/17/2021","$190,000.00","Qualified","01","0.06","Residential","2003","1640","$115.85","CALLAWAY XING TH"
"0330010110","5500 SW TURNSTONE DR","10/29/2021","$370,000.00","Qualified","01","0.79","Residential","1994","2136","$173.22","DEER FOREST"
"0680010180","1762 MORGAN LANE","10/22/2021","$342,700.00","Qualified","01","0.17","Residential","2021","2276","$150.57","CREEKSIDE AT OLD TOWNE CONYERS"
"080B010007","3909 SE MAGGIE DR","12/20/2021","$235,000.00","Qualified","01","0.0","Residential","1976","1380","$170.29","MAGGIE VALLEY"
"C390010009","563 SE FAWN CT","10/29/2021","$215,000.00","Qualified","01","0.12","Residential","1983","1120","$191.96","HUNTING CREEK HOMES"
"051A010050","5220 SW ANNIE MITCHELL DR","11/19/2021","$183,000.00","Qualified","01","1.88","Residential","1972","2839","$64.46","DEER RUN"
"064A010291","2040 NE JESSICA WAY","12/17/2021","$344,100.00","Qualified","01","0.0","Residential","2006","2910","$118.25","HI ROC PLANTATION"
"049A010246","935 SE SWEET BRIAR TRL","11/19/2021","$345,100.00","Qualified","01","0.46","Residential","1977","2208","$156.30","HONEY CREEK"
"051B010177","4812 SE HEMLOCK DR","11/10/2021","$180,100.00","Qualified","01","0.48","Residential","1980","1408","$127.91","TREMONT"
"0440010097","1456 SW REVEL COVE DR","11/22/2021","$155,100.00","Qualified","01","0.46","Residential","1978","1535","$101.04","REVEL COVE"
"046B010316","2290 SE WEATHERSTONE CIR","11/29/2021","$280,700.00","Qualified","01","0.46","Residential","1991","2263","$124.04","WEATHERSTONE"
"055A030038","777 NW SAGE LN","10/21/2021","$215,100.00","Qualified","01","0.46","Residential","1973","1544","$139.31","WINCHESTER HILLS"
"0190060007","2775 NW BISCAYNE DR","10/4/2021","$238,600.00","Qualified","01","0.51","Residential","1971","2380","$100.25","LAKE CAPRI"
"0550010026","2386 NW HIGHWAY 20","12/7/2021","$154,000.00","Qualified","01","0.86","Residential","1970","1587","$97.04","RURAL MAP 55"
"093D010096","3517 SE MICA CIR","11/2/2021","$253,700.00","Qualified","01","0.0","Residential","2016","2193","$115.69","AVONDALE SPRINGS -NEW"
"057B010105","141 NW ODYSSEY TURN","10/22/2021","$154,000.00","Qualified","01","0.06","Residential","2003","1649","$93.39","CALLAWAY XING TH"
"093C010005","1614 NE COAL SHOVEL TRL","11/22/2021","$245,000.00","Qualified","01","0.24","Residential","2004","1440","$170.14","OLD COVINGTON JUNC"
"C06004052A","1287 NW KNOLL CT","11/1/2021","$168,400.00","Qualified","90","0.0","Residential","1986","1144","$147.20","CONYERS STATION"
"C060040052","1289 NW KNOLL CT","10/28/2021","$168,400.00","Qualified","90","0.0","Residential","1986","1144","$147.20","CONYERS STATION"
"046B010159","1514 SE HILLSIDE DR","12/15/2021","$246,600.00","Qualified","01","0.58","Residential","1988","1901","$129.72","LAUREL WOODS"
"038A010105","1890 NW WESTMINISTER WAY","12/28/2021","$232,600.00","Qualified","01","0.48","Residential","1986","1532","$151.83","PACES LANDING"
"032A010181","206 SE BRIDGEWOOD DR","11/23/2021","$228,900.00","Qualified","01","1.17","Residential","1988","1411","$162.23","BRADFORD"
"011A010059","742 SW HAVENRIDGE DR","12/17/2021","$240,000.00","Qualified","01","0.58","Residential","1972","1634","$146.88","HAVENRIDGE SUB"
"032A010040","4758 SE COLD CREEK WAY","10/22/2021","$180,100.00","Qualified","01","0.45","Residential","1973","1358","$132.62","FLINTRIDGE EST"
"0420010016","1573 NW MOUNTAIN VIEW CIR","12/9/2021","$185,714.00","Qualified","01","0.36","Residential","1965","1040","$178.57","HIGHTOWER HILLS SUB"
"051A010218","5018 SW EAST SHORE DR","12/3/2021","$285,100.00","Qualified","01","0.99","Residential","1976","2325","$122.62","DEER RUN"
"0100070017","465 SW CENTER CIR","11/5/2021","$237,100.00","Qualified","01","0.48","Residential","1965","1382","$171.56","ABBOTT ESTATES SUB"
"0270010058","1506 SW SHOAL CREEK DR","12/1/2021","$270,000.00","Qualified","01","0.53","Residential","1988","1912","$141.21","SHOALS CREEK"
"047C010010","921 SE DAWN CT","10/12/2021","$217,500.00","Qualified","01","0.0","Residential","1973","1352","$160.87","CAMERON WOODS"
"028A010060","2208 SW INDEPENDENCE DR","12/27/2021","$222,500.00","Qualified","01","0.0","Residential","1989","1536","$144.86","COURTNEY LAKE"
"051B010049","5138 SE LAKE FOREST DR","12/9/2021","$411,000.00","Qualified","01","1.21","Residential","1974","3884","$105.82","MEADOWBROOK SUBD"
"011A010086","2686 SW TURNER VALLEY CIR","12/15/2021","$230,100.00","Qualified","01","0.46","Residential","1975","1947","$118.18","TURNER VALLEY SUB"
"0180070008","3021 NW BARCELONA WAY","11/22/2021","$206,000.00","Qualified","01","0.38","Residential","1971","1548","$133.07","LAKE CAPRI"
"046B010230","2628 SE LAUREL WOODS LN","10/19/2021","$213,000.00","Qualified","01","0.46","Residential","1988","1728","$123.26","LAUREL WOODS"
"0300010021","1851 SW BIRCH CT","12/23/2021","$272,000.00","Qualified","01","1.57","Residential","1975","1900","$143.16","TIMBER RIDGE"
"046B010146","1505 SE HILLSIDE DR","11/3/2021","$276,100.00","Qualified","01","0.46","Residential","1990","1432","$192.81","LAUREL WOODS"
"047C010183","662 SE LAKERIDGE DR","11/30/2021","$225,100.00","Qualified","01","0.24","Residential","1989","1326","$169.76","LAKERIDGE"
"049B020048","3715 SE JOLANE TERR","12/28/2021","$245,000.00","Qualified","01","0.53","Residential","1990","1870","$131.02","ROSE ARBOR"
"050A010301","524 SE TROTTERS LN","11/22/2021","$319,400.00","Qualified","01","0.67","Residential","1998","2282","$139.96","MARTINGALE"
"077E010186","2509 SE PLYMOUTH WAY","10/14/2021","$255,000.00","Qualified","01","0.21","Residential","2002","1695","$150.44","OLDE SALEM TOWNSHIP"
"0660030019","1605 NE BROAD ST","12/15/2021","$205,000.00","Qualified","01","0.0","Residential","1900","1102","$186.03","MILLSTEAD VILLAGE"
"0550010139","1927 NE CRESCENT MOON DR","10/1/2021","$306,300.00","Qualified","01","1.09","Residential","2018","2026","$151.18","CRESENT VIEW"
"079B010126","3242 SE LINDA'S CIR","12/13/2021","$274,000.00","Qualified","01","0.0","Residential","1986","2044","$134.05","GARDENS OF FIELDSTONE"
"0770020022","2442 SE HARVEST DR","12/7/2021","$253,000.00","Qualified","01","1.03","Residential","1987","1261","$53.59","MARTHAS VINYARD"
"0800010053","1341 SE CHRISTIAN CIR","10/18/2021","$384,000.00","Qualified","01","2.24","Residential","1994","2045","$187.78","RURAL MAP 80"
"054A010077","1250 NE COUNTRY LANE WAY","12/29/2021","$179,000.00","Qualified","01","0.53","Residential","1984","1196","$149.67","COUNTRY LANE EST"
"0300010025","1915 SW BIRCH CT","10/25/2021","$369,300.00","Qualified","01","1.97","Residential","1978","2366","$156.09","TIMBER RIDGE"
"0070010166","2124 SW AUTUMN CHASE DR","12/29/2021","$510,000.00","Qualified","01","0.73","Residential","2005","3013","$169.27","AUTUMN CHASE"
"C390010079","1825 SE HUNTING CREEK LN","11/9/2021","$150,000.00","Qualified","01","0.39","Residential","1982","1026","$146.20","HUNTING CREEK HOMES"
"0800010048","1145 SE CHRISTIAN CIR","11/12/2021","$246,700.00","Qualified","01","0.6","Residential","1986","1982","$124.47","CHRISTIAN HILLS"
"009002001B","4119 SW UNION SPRINGS RD","12/30/2021","$226,200.00","Qualified","01","1.24","Residential","1981","1735","$130.37","RURAL MAP 09"
"027A010118","2385 SW SHADOWOOD DR","10/27/2021","$213,600.00","Qualified","01","0.22","Residential","1973","1901","$112.36","HIDDEN ACRES1"
"050A010187","1118 SE PLANTATION DR","12/21/2021","$245,000.00","Qualified","01","0.57","Residential","1991","1354","$180.95","PLANTATION WOODS"
"049A010442","599 SE PALMER CT","10/29/2021","$260,000.00","Qualified","01","0.54","Residential","1985","2390","$108.79","HONEY CREEK"
"080C010185","3641 SE CHERRY CREEK DR","12/3/2021","$244,700.00","Qualified","01","1.42","Residential","1990","1962","$124.72","CHERRY CREEK"
"C07001019A","1164 NW LAKEVIEW DR","10/6/2021","$230,000.00","Qualified","01","0.4","Residential","1968","1638","$140.42","CITY MAP 07"
"077D010410","2223 SE WITTERING WAY","11/29/2021","$412,700.00","Qualified","01","0.37","Residential","2004","3271","$126.17","FOUNTAINCREST"
"0690010376","2137 NE BELMONT CIR","12/17/2021","$230,900.00","Qualified","01","0.0","Residential","2018","1784","$129.43","BELMONT VILLAGE"
"064B010027","2432 NE PLANTER'S MILL WAY","11/30/2021","$356,469.00","Qualified","01","0.19","Residential","2016","2668","$133.61","HARVEST MILL"
"051A010016","5178 SW PAUL CIR","11/5/2021","$277,000.00","Qualified","01","1.5","Residential","1971","1941","$142.71","DEER RUN"
