"Parcel ID","Address","Sale Date","Sale Price","Qualified Sales","Reason","Acres","Parcel  Class ","Year  Built ","Square Ft ","Price Per  Square Ft ","Neighborhood"
"064A010236","2082 NE JESSICA WAY","12/27/2022","$355,000.00","Qualified","01","0.0","Residential","2006","3200","$110.94","HI ROC PLANTATION"
"0300010254","2585 SW ABBEY RIDGE RD","12/27/2022","$324,500.00","Qualified","01","1.41","Residential","1985","2396","$135.43","EAST MILL FOREST/ABBEY"
"0270010044","1507 SW SHOAL CREEK DR","12/27/2022","$340,000.00","Qualified","01","0.56","Residential","1987","2651","$128.25","SHOALS CREEK"
"034001010E","814 NW WEST HIGHTOWER TRL","12/23/2022","$315,000.00","Qualified","01","6.0","Residential","1987","1816","$173.46","RURAL MAP 34"
"046B010196","1520 SE MARSHALL LN","12/23/2022","$236,000.00","Qualified","01","0.0","Residential","1988","1463","$161.31","OAKLEY DOWNS"
"091A010230","3405 NE APPALOOSA TR","12/23/2022","$527,374.00","Qualified","01","0.58","Residential","2022","3303","$159.67","MCCART LANDING"
"080C010187","3633 SE CHERRY CREEK DR","12/9/2022","$277,800.00","Qualified","01","0.48","Residential","1989","1672","$166.15","CHERRY CREEK"
"045B010110","1639 SW SUGARMAPLE LN","12/22/2022","$214,000.00","Qualified","01","0.38","Residential","1986","1488","$143.82","SUGAR HILL and PINE VIEW"
"0670020062","154 NE WELLBROOK CT","12/22/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","2208","$645.38","WELLBROOK PARK"
"0670020063","152 NE WELLBROOK CT","12/22/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","2208","$645.38","WELLBROOK PARK"
"032C010015","5711 SW THRASHER LN","12/22/2022","$390,000.00","Qualified","01","0.83","Residential","1995","2337","$166.88","DEER FOREST"
"0670020059","160 NE WELLBROOK CT","12/22/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","2208","$645.38","WELLBROOK PARK"
"0670020061","156 NE WELLBROOK CT","12/22/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","2208","$645.38","WELLBROOK PARK"
"0670020060","158 NE WELLBROOK CT","12/22/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","2208","$645.38","WELLBROOK PARK"
"047C010215","629 SE LAKERIDGE DR","12/22/2022","$209,000.00","Qualified","01","0.26","Residential","1984","1170","$178.63","LAKERIDGE"
"090B010037","1622 NE PICADILLY CT","12/22/2022","$182,500.00","Qualified","01","2.01","Residential","1990","1238","$147.42","CHELSEA DOWNS SUB"
"064B010087","2606 NE GLENBROOK LANE","12/21/2022","$430,000.00","Qualified","01","0.21","Residential","2020","2877","$149.46","HARVEST MILL"
"093B010162","2101 SE HIGHLAND CLUB DR","11/10/2022","$283,000.00","Qualified","01","0.0","Residential","1993","3240","$87.35","HIGHLAND CHASE"
"079B010105","1890 SE SURREY TRL","12/21/2022","$254,400.00","Qualified","01","0.65","Residential","1978","1876","$135.61","ATLANTA SUBURBIA"
"046B010174","1651 SE CREEK CROSSING","12/20/2022","$284,500.00","Qualified","01","0.0","Residential","1988","1820","$156.32","OAKLEY DOWNS"
"0670020064","140 NE WELLBROOK CT","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"0670020066","136 NE WELLBROOK CT","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"0690010257","1049 NE WEDGEWOOD CT","12/20/2022","$233,000.00","Qualified","01","0.0","Residential","2008","1390","$167.63","BELMONT VILLAGE"
"064B010065","2730 NE POTTERS WALK","12/20/2022","$365,000.00","Qualified","01","0.34","Residential","2019","2604","$140.17","HARVEST MILL"
"0670020065","138 NE WELLBROOK CT","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"090B010231","1230 NE DRESSAGE RIDGE","12/20/2022","$252,500.00","Qualified","01","0.39","Residential","1998","1389","$181.79","THE PARK at WINDRIDGE"
"093B010101","2538 SE HIGHLAND DR","12/20/2022","$266,000.00","Qualified","01","0.47","Residential","1974","1625","$163.69","FIELDSTONE"
"093B010156","2141 SE GREEN WAY CIR","12/20/2022","$280,000.00","Qualified","01","0.0","Residential","1998","2440","$114.75","HIGHLAND CHASE"
"0670020068","132 NE WELLBROOK CT NE","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"0670020067","134 NE WELLBROOK CT","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"0670020069","130 NE WELLBROOK CT N","12/20/2022","$1,710,000.00","Qualified","90","0.0","Residential","2022","2208","$774.46","WELLBROOK PARK"
"086A010068","3231 NE MARBLEHEAD CV","12/19/2022","$565,000.00","Qualified","01","1.5","Residential","1998","3148","$179.48","N HAMPTON SUB"
"0440010181","1844 SW EASTMORE AVE","12/16/2022","$374,100.00","Qualified","01","0.06","Residential","2022","1968","$190.09","EASTMORE TH"
"0440010183","1848 SW EASTMORE AVE","12/16/2022","$349,150.00","Qualified","01","0.04","Residential","2022","2016","$173.19","EASTMORE TH"
"080A010172","1867 SE BRANDY WOODS DR","12/16/2022","$245,000.00","Qualified","01","0.51","Residential","1984","1332","$183.93","BRANDYWINE"
"093B010153","2147 SE GREEN WAY CIR","12/16/2022","$360,000.00","Qualified","01","0.0","Residential","1997","2771","$129.92","HIGHLAND CHASE"
"0440010186","1540 SW HENRY ST","12/16/2022","$363,150.00","Qualified","01","0.06","Residential","2022","1968","$184.53","EASTMORE TH"
"053001038A","3539 NE ZINGARA RD","12/15/2022","$250,000.00","Qualified","01","3.4","Residential","1974","1168","$80.44","RURAL MAP 53"
"075A010022","1326 SE MAPLE ST","12/15/2022","$396,132.00","Qualified","01","0.55","Residential","1969","1985","$199.56","PINE FOREST SD"
"C060050001","1425 NW SPRINGWOOD DR","12/15/2022","$404,000.00","Qualified","01","0.56","Residential","2002","2918","$138.45","CITY MAP 06"
"079C010188","3347 SE BERKSHIRE BEND","12/15/2022","$319,900.00","Qualified","01","0.45","Residential","1974","2728","$117.27","SALEM LAKE SUB"
"051B010511","4670 SE WEST LAKE DR","12/15/2022","$307,000.00","Qualified","01","1.11","Residential","2001","2496","$123.00","MEADOWBROOK SUBD"
"091A010203","3306 NE QUARTER HORSE LN","12/15/2022","$598,530.00","Qualified","01","0.46","Residential","2022","3396","$176.25","MCCART LANDING"
"046B010341","2311 SE WEATHERSTONE CIR","12/14/2022","$328,570.00","Qualified","01","0.46","Residential","1990","2191","$149.96","WEATHERSTONE"
"0870010045","2600 NE DENNARD RD","12/14/2022","$280,500.00","Qualified","01","2.51","Residential","1987","1980","$141.67","RURAL MAP 87"
"0690010068","1492 D NE PINE LOG RD","12/14/2022","$145,000.00","Qualified","01","0.0","Residential","1973","1232","$117.69","VIEW POINT EAST"
"0640010211","1770 NE RIVERCHASE CIR","12/14/2022","$275,414.00","Qualified","01","0.32","Residential","1998","1432","$192.33","STONES THROW SUB"
"079D010345","3111 SE GREEN GATE WAY","12/13/2022","$365,000.00","Qualified","01","0.59","Residential","2000","2222","$164.27","EVERGREEN"
"086001001C","2525 NE HENDRY CT","12/13/2022","$308,000.00","Qualified","01","3.8","Residential","2002","1649","$186.78","RURAL MAP 86"
"051B010412","4941 SE WEST LAKE DR","12/13/2022","$255,000.00","Qualified","01","0.57","Residential","1987","2506","$101.76","MEADOWBROOK SUBD"
"032B010039","1602 SW MANCHESTER DR","12/13/2022","$309,000.00","Qualified","01","0.0","Residential","1993","1967","$157.09","MANCHESTER"
"0420020010","1520 NW MOUNTAIN VIEW CIR","12/12/2022","$122,500.00","Qualified","01","0.86","Residential","1963","1375","$89.09","HIGHTOWER HILLS SUB"
"0180030015","2975 NW RIVIERA DR","12/9/2022","$290,000.00","Qualified","01","2.8","Residential","1965","2112","$137.31","LAKE CAPRI"
"0500010053","213 SE COWAN RD","12/9/2022","$385,900.00","Qualified","01","5.56","Residential","1994","2696","$143.14","KACHINA VALLEY"
"077E010062","2452 SE HAMPSHIRE COVE","12/9/2022","$280,000.00","Qualified","01","0.0","Residential","2001","1521","$184.09","OLDE SALEM TOWNSHIP"
"C210010011","901 SE MALCOLM ST","12/9/2022","$60,000.00","Qualified","90","0.12","Residential","1947","750","$80.00","CITY MAP 21"
"0300010170","1815 SW HIGHRIDGE DR","12/9/2022","$330,000.00","Qualified","01","1.16","Residential","1986","845","$137.39","FOREST EDGE"
"079C010223","2231 SE HAMPTON TRL","12/9/2022","$299,999.00","Qualified","01","0.0","Residential","1978","2440","$122.95","SALEM VILLAGE"
"028A010189","2631 SW HIGH ST","12/9/2022","$475,000.00","Qualified","01","0.67","Residential","1997","3966","$119.77","LOCHINVER"
"051B010215","4728 SE HULL RD","12/9/2022","$235,000.00","Qualified","01","0.41","Residential","1975","1280","$183.59","BRISTOL BUDDY DAWSON"
"075A010080","1815 SE OLD SALEM RD","12/9/2022","$140,000.00","Qualified","01","0.46","Residential","1970","2079","$67.34","PINE FOREST SD"
"053001045C","3140 NE PHILADELPHIA RD","12/9/2022","$350,000.00","Qualified","01","8.51","Residential","1989","1472","$237.77","RURAL MAP 53"
"0630010005","2052 NE HI ROC CIR","12/8/2022","$128,800.00","Qualified","01","0.17","Residential","1966","1500","$85.87","HI ROC"
"079002014C","1290 SE PEEKS FORD RD","12/8/2022","$445,000.00","Qualified","90","2.35","Residential","1996","567","$176.38","RURAL MAP 79"
"0680010267","1464 CLIFFVIEW TERR","12/7/2022","$431,640.00","Qualified","01","0.25","Residential","2022","2475","$174.40","BROOKSTONE LAKES"
"0690010436","1520 NE ST GEORGE PL","12/6/2022","$399,900.00","Qualified","01","0.29","Residential","2006","3819","$104.71","ST JULIANS PLACE"
"044A010063","1877 SW WINDSOR CREEK DR","12/6/2022","$250,407.00","Qualified","01","0.0","Residential","2009","2831","$88.45","WINDSOR CREEK SUB"
"C380010111","912 NW NORTH RIDGE DR","12/6/2022","$127,000.00","Qualified","01","0.0","Residential","1977","1099","$115.56","NORTHRIDGE"
"090B010238","1216 NE DRESSAGE RIDGE","12/6/2022","$239,990.00","Qualified","01","0.35","Residential","1996","1383","$173.53","THE PARK at WINDRIDGE"
"062A010067","2141 NE KINGS MOUNTAIN DR","12/6/2022","$250,000.00","Qualified","01","1.17","Residential","2002","1817","$137.59","KINGS MTN SUB"
"045B010084","1619 SW SUGARMAPLE LN","12/6/2022","$268,100.00","Qualified","01","0.24","Residential","1986","1536","$174.54","SUGAR HILL and PINE VIEW"
"0080010073","2627 SW MORGAN PARK DR","12/5/2022","$554,900.00","Qualified","01","2.19","Residential","2022","1631","$340.22","MORGANS PARK"
"045B010010","1632 SW CHERRY HILL CT","12/5/2022","$170,000.00","Qualified","01","0.24","Residential","1984","1506","$112.88","SUGAR HILL and PINE VIEW"
"009002002K","4310 SW UNION SPRINGS RD","12/5/2022","$400,000.00","Qualified","01","4.89","Residential","1987","2240","$178.57","RURAL MAP 09"
"091A010031","3337 NE BARTLETT AVE","12/5/2022","$500,000.00","Qualified","01","0.0","Residential","2018","4230","$118.20","MCCART LANDING"
"041B010220","2063 NW WILDFLOWER WAY","12/5/2022","$242,000.00","Qualified","01","0.0","Residential","2019","1589","$152.30","PARKSIDE at TRAVERS CREEK"
"C370010034","1048 NW MEADOW BROOK LN","12/5/2022","$245,000.00","Qualified","01","0.0","Residential","1971","1482","$165.32","NORTHRIDGE"
"0250020013","2573 SW KLONDIKE RD","12/5/2022","$230,000.00","Qualified","01","0.72","Residential","1974","1449","$158.73","RURAL MAP 25"
"077B010060","1245 SE VINEYARD DR","12/5/2022","$435,000.00","Qualified","01","0.0","Residential","1986","4238","$102.64","IRWIN PLACE"
"0140030015","3421 SW MONICA LN","12/2/2022","$355,000.00","Qualified","01","2.35","Residential","1994","2731","$129.99","ALLISON ESTATES"
"075A010066","1571 SE WALNUT CT","12/2/2022","$240,000.00","Qualified","01","0.31","Residential","1971","1803","$133.11","PINE FOREST SD"
"0630120010","2564 NE HILL CIR","12/2/2022","$202,000.00","Qualified","01","0.2","Residential","1999","1863","$108.43","HI ROC"
"077C010134","1706 SE GREYSTONE TRAC","12/2/2022","$409,600.00","Qualified","01","0.0","Residential","1993","2860","$143.22","BRENTWOOD 123"
"051B010339","5141 SE BRENTWOOD LN","12/2/2022","$205,000.00","Qualified","01","0.46","Residential","1987","2231","$91.89","MEADOWBROOK SUBD"
"0080010074","2623 SW MORGAN PARK DR","12/1/2022","$643,054.00","Qualified","01","0.71","Residential","2022","3548","$181.24","MORGANS PARK"
"C06004015A","1038 NW GREEN VALLEY DR","12/1/2022","$130,000.00","Qualified","01","0.0","Residential","1985","1053","$123.46","CONYERS STATION"
"0670020053","151 NE WELLBROOK CT","12/1/2022","$285,000.00","Qualified","01","0.0","Residential","2022","1914","$148.90","WELLBROOK PARK"
"077A010009","2589 SE GOLFVIEW TERR","9/30/2022","$285,000.00","Qualified","01","0.34","Residential","1979","1496","$95.25","FIELDSTONE VIEW"
"041B010268","1862 NW MILLSTREAM HOLLOW","11/30/2022","$240,000.00","Qualified","01","0.0","Residential","2018","1589","$151.04","PARKSIDE at TRAVERS CREEK"
"0670020057","159 NE WELLBROOK CT","11/30/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","1914","$744.51","WELLBROOK PARK"
"080A010077","4239 SE BRANDY LN","11/30/2022","$263,900.00","Qualified","01","0.48","Residential","1980","1260","$209.44","BRANDYWINE"
"C39001060D","1746 SE RIDGE CT","11/30/2022","$102,000.00","Qualified","01","0.0","Residential","1985","1350","$75.56","HUNTING CREEK TOWNHOMES"
"051B010312","4625 SE HAMLET WALK","11/30/2022","$258,000.00","Qualified","01","0.93","Residential","1986","1506","$171.31","BRISTOL BUDDY DAWSON"
"0670020054","153 NE WELLBROOK CT","11/30/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","1924","$740.64","WELLBROOK PARK"
"0670020055","155 NE WELLBROOK CT","11/30/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","1914","$744.51","WELLBROOK PARK"
"0670020056","157 NE WELLBROOK CT","11/30/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","1924","$740.64","WELLBROOK PARK"
"031B010021","2701 SW WOOD HOLLOW CT","11/30/2022","$471,500.00","Qualified","01","0.76","Residential","2001","2514","$187.55","SOUTH RIDGE OLD"
"064B010191","2313 NE TILLER MILL LN","11/30/2022","$462,999.00","Qualified","01","0.2","Residential","2021","3076","$150.52","HARVEST MILL"
"0670020058","161 NE WELLBROOK CT","11/30/2022","$1,425,000.00","Qualified","90","0.0","Residential","2022","1924","$740.64","WELLBROOK PARK"
"050002003A","385 SE OGLESBY BRIDGE RD","11/30/2022","$500,000.00","Qualified","01","2.2","Residential","2022","3164","$158.03","RURAL MAP 50"
"C090020063","2056 SW APPALOOSA WAY","11/30/2022","$279,000.00","Qualified","01","0.0","Residential","2007","1556","$179.31","BRIDLE RIDGE WALK"
"027A010072","2460 SW ROLLING ACRES DR","11/29/2022","$281,280.00","Qualified","01","0.48","Residential","1974","1706","$164.88","HIDDEN ACRES1"
"049A010612","1125 SE MCCOY DR","11/29/2022","$390,000.00","Qualified","01","0.91","Residential","2001","2527","$154.33","LAKES AT HONEY CREEK"
"080B010196","1390 SE CARITAS CT","11/29/2022","$325,000.00","Qualified","01","0.49","Residential","1990","2131","$152.51","CARITAS MEADOW"
"0210010100","1837 NW KINGS ROW","11/29/2022","$725,000.00","Qualified","01","1.06","Residential","2022","3793","$191.14","ROYAL LAKE ESTATES"
"090B010159","1587 NE PICADILLY CT","11/29/2022","$265,000.00","Qualified","01","0.32","Residential","1993","1340","$197.76","CHELSEA DOWNS SUB"
"046B010134","2631 SE ROLLING HILLS WAY","11/29/2022","$215,000.00","Qualified","01","0.0","Residential","1987","1178","$182.51","OAKLEY DOWNS"
"012001001B","1979 SW MCDANIEL MILL RD","11/28/2022","$259,000.00","Qualified","01","2.55","Residential","1985","1820","$142.31","RURAL MAP 12"
"0480010148","3360 SE SQUIRE LN","11/28/2022","$300,000.00","Qualified","01","1.78","Residential","1979","1783","$168.26","BENT CREEK"
"057B010148","212 NW ODYSSEY TURN","11/28/2022","$210,000.00","Qualified","01","0.06","Residential","2004","1714","$122.52","CALLAWAY XING TH"
"0370010064","3125 NW HAMMOCK CREEK CT","11/28/2022","$305,000.00","Qualified","01","2.8","Residential","1981","1967","$155.06","HAMMOCK CREEK SUB"
"0640010298","1339 NE RIVER CLUB DR","11/28/2022","$260,000.00","Qualified","01","0.0","Residential","2005","1714","$151.69","RIVER CLUB at B  T"
"079C010251","3374 SE OAK DR","11/25/2022","$157,500.00","Qualified","01","0.35","Residential","1976","1660","$94.88","SALEM EAST"
"0680010264","1458 CLIFFVIEW TERR","11/23/2022","$444,240.00","Qualified","01","0.24","Residential","2022","2768","$160.49","BROOKSTONE LAKES"
"0680010265","1460 CLIFFVIEW TERR","11/23/2022","$423,650.00","Qualified","01","0.36","Residential","2022","2260","$187.46","BROOKSTONE LAKES"
